Geneid,KO_ID
g15725,
g15726,
g15727,
g15728,
g15729,
g15730,K07910
g15731,K10424
g15732,K01555
g15733,
g15734,
g15735,
g15736,
g15737,K00889
g15738,
g15738,
g15739,
g15740,
g15741,
g15742,K17744
g15743,K13339
g15744,
g15745,
g15746,
g15746,
g15747,
g15748,K13754
g15749,
g15750,K10735
g15750,K10735
g15751,
g15752,
g15752,
g15753,
g15754,
g15755,
g15756,
g15757,
g15758,
g15759,
g15760,
g15761,
g15762,
g15763,
g15764,
g15765,
g15766,
g15767,
g15768,
g15769,
g15770,
g15771,
g15772,
g15773,
g15774,
g15775,
g15776,
g15777,
g15778,
g15779,
g15780,
g15781,
g15782,
g15783,
g15784,
g15785,
g15786,
g15787,
g15788,
g15789,
g15790,
g15791,
g15792,
g15793,
g15794,
g15795,
g15796,
g15797,
g15798,
g15799,
g15800,K12663
g15801,
g15802,
g15803,
g15803,
g15803,
g15803,
g15804,
g15805,
g15805,
g15806,
g15807,
g15808,
g15809,
g15810,
g15811,
g15812,
g15813,
g15814,
g15815,
g15816,
g15817,
g15818,
g15819,
g15820,
g15821,
g15822,
g15823,
g15824,
g15825,
g15826,
g15827,
g15828,
g15829,
g15830,
g15831,
g15832,
g15833,
g15834,
g15834,
g15835,
g15836,
g15837,K01204
g15837,K01204
g15838,
g15839,K02975
g15840,K16750
g15841,
g15842,K20160
g15843,
g15844,
g15844,
g15845,
g15846,
g15847,
g15848,
g15849,
g15850,
g15851,
g15852,
g15853,
g15854,
g15855,
g15856,
g15857,
g15858,
g15859,
g15860,
g15861,
g15862,
g15863,
g15864,
g15865,
g15866,
g15867,
g15868,
g15869,
g15870,
g15871,
g15872,
g15873,
g15874,
g15875,
g15876,
g15877,K15623
g15878,K09355
g15879,K03217
g15880,K19511
g15881,
g15882,K20403
g15883,K20403
g15884,K01054
g15885,
g15886,K00288
g15887,
g15888,
g15889,
g15890,
g15891,
g15892,
g15893,
g15894,
g15895,
g15896,
g15897,
g15898,
g15899,
g15900,
g15901,
g15902,
g15903,
g15904,
g15905,K14552
g15906,
g15907,
g15908,
g15909,K11363
g15910,K11866
g15911,
g15912,
g15913,
g15914,
g15915,
g15916,
g15917,
g15918,
g15919,
g15919,
g15920,
g15921,
g15921,
g15922,
g15923,
g15924,
g15925,
g15926,
g15927,
g15928,
g15929,
g15930,
g15931,
g15932,
g15933,
g15934,
g15935,
g15936,
g15937,
g15938,
g15939,
g15940,
g15941,
g15942,
g15943,
g15944,
g15945,
g15946,
g15947,
g15948,
g15949,
g15950,
g15951,
g15952,
g15953,
g15954,
g15955,
g15956,
g15957,
g15958,
g15959,
g15960,
g15961,
g15962,
g15963,
g15964,
g15965,
g15966,
g15967,
g15968,
g15969,
g15970,
g15971,
g15972,
g15973,
g15974,
g15975,
g15976,
g15977,
g15978,K05087
g15978,K05855
g15979,
g15980,
g15981,
g15982,
g15983,
g15984,
g15985,
g15986,
g15987,
g15988,
g15989,
g15990,
g15991,
g15992,
g15993,
g15994,
g15995,
g15996,
g15997,
g15998,
g15999,
g16000,
g16001,
g16002,
g16003,K14007
g16003,
g16004,K10733
g16005,
g16006,
g16007,
g16008,
g16009,
g16010,
g16011,
g16012,K13813
g16013,K02935
g16014,
g16015,
g16016,
g16017,
g16018,
g16019,
g16020,
g16021,
g16022,
g16023,
g16024,
g16025,
g16026,K09522
g16027,
g16028,
g16029,K10949
g16030,K17560
g16031,
g16032,K16449
g16033,K14549
g16034,
g16035,
g16036,
g16037,
g16038,
g16039,
g16040,
g16041,
g16042,
g16043,
g16044,
g16045,
g16046,
g16047,
g16048,
g16049,
g16050,
g16051,K12197
g16052,
g16053,
g16054,
g16055,
g16056,
g16057,
g16058,
g16059,
g16060,
g16061,K15456
g16061,
g16061,K15456
g16062,
g16063,
g16064,K10765
g16064,K10765
g16065,
g16065,
g16066,K01322
g16067,K10141
g16068,
g16069,K16671
g16069,
g16069,K16671
g16070,
g16071,
g16072,
g16073,
g16074,
g16075,
g16076,
g16077,
g16078,
g16079,
g16080,
g16081,
g16082,
g16083,
g16084,
g16085,
g16086,
g16087,
g16088,
g16089,
g16090,
g16091,
g16092,
g16093,
g16094,
g16095,
g16096,
g16097,
g16098,
g16099,
g16100,
g16101,
g16102,
g16103,
g16104,
g16105,
g16106,
g16107,
g16108,
g16109,
g16109,
g16110,
g16111,
g16112,
g16113,
g16114,
g16115,
g16116,
g16117,
g16118,
g16119,
g16120,
g16121,
g16122,
g16123,
g16124,
g16125,
g16126,
g16127,
g16128,
g16129,
g16130,
g16131,
g16132,
g16133,
g16134,
g16135,
g16136,
g16137,
g16138,
g16139,
g16140,
g16141,
g16142,
g16142,
g16143,
g16144,
g16145,
g16146,
g16147,
g16148,
g16149,
g16149,
g16150,
g16151,
g16152,
g16153,
g16154,
g16155,
g16156,K22989
g16156,
g16157,
g16157,
g16158,
g16159,
g16160,
g16161,
g16161,
g16162,
g16163,
g16164,
g16164,
g16164,
g16164,
g16165,K00823
g16166,K00111
g16166,K00111
g16167,K28021
g16168,K14846
g16169,K03030
g16170,K02905
g16171,
g16172,K20308
g16173,
g16174,
g16175,K08506
g16176,K05678
g16176,K05678
g16177,
g16178,K13130
g16179,K14309
g16180,K17917
g16181,
g16182,K14327
g16182,K14327
g16182,K14327
g16183,K11665
g16183,K11665
g16184,K07897
g16184,K22823
g16184,K07897
g16185,K13248
g16186,K18170
g16187,
g16187,K06269
g16187,K09669
g16187,K06269
g16188,K08770
g16188,K02977
g16189,
g16190,K15281
g16191,
g16192,
g16193,
g16194,
g16194,
g16195,
g16196,
g16197,
g16198,
g16199,
g16200,
g16201,
g16202,
g16203,
g16204,
g16205,
g16206,
g16207,
g16208,
g16209,
g16210,
g16211,
g16212,
g16212,
g16213,
g16214,
g16215,
g16216,
g16217,
g16218,
g16219,
g16220,
g16221,
g16222,
g16223,
g16224,
g16225,
g16226,
g16227,
g16228,K24029
g16229,
g16230,K11434
g16231,
g16231,
g16232,
g16233,
g16234,K05762
g16234,K05762
g16235,K08776
g16235,K08776
g16235,K08776
g16235,
g16236,
g16237,
g16238,
g16239,
g16240,
g16241,
g16242,
g16243,
g16244,K04411
g16244,K04411
g16245,K21751
g16246,K06685
g16247,
g16248,
g16249,
g16250,K23332
g16251,
g16252,
g16253,K12382
g16254,K12825
g16255,K02912
g16256,K11600
g16257,
g16258,
g16259,
g16260,
g16261,K20368
g16262,K04459
g16263,
g16264,K01255
g16264,
g16265,
g16266,
g16267,
g16268,
g16269,K16302
g16270,
g16271,K01784
g16272,
g16273,
g16274,K02603
g16275,
g16275,
g16276,K20174
g16277,
g16278,
g16279,K03671
g16280,
g16281,
g16282,
g16283,
g16284,
g16285,
g16286,
g16287,
g16288,
g16289,
g16290,
g16291,
g16292,
g16293,
g16294,
g16295,
g16296,
g16297,
g16298,K10803
g16298,K10803
g16299,K14568
g16300,K15044
g16301,K11128
g16301,K11128
g16302,
g16303,
g16304,
g16305,
g16306,
g16307,
g16308,
g16308,
g16309,
g16310,K07513
g16311,
g16312,
g16313,
g16313,
g16314,
g16315,
g16316,
g16317,
g16318,
g16319,
g16320,
g16321,
g16322,
g16323,
g16324,
g16325,
g16326,
g16327,
g16328,
g16329,
g16330,K04773
g16331,
g16332,
g16333,
g16334,
g16334,
g16335,
g16336,
g16337,K14509
g16338,
g16339,
g16340,
g16341,K13175
g16342,
g16343,
g16343,
g16344,K07648
g16345,
g16345,
g16346,K05105
g16347,
g16348,
g16349,
g16350,
g16351,K16339
g16351,K16339
g16352,
g16353,
g16354,
g16355,
g16356,
g16357,
g16358,
g16359,
g16360,
g16361,
g16362,
g16363,
g16364,
g16365,
g16366,
g16367,
g16368,
g16369,
g16370,
g16371,
g16372,
g16373,
g16374,
g16375,
g16376,
g16377,
g16378,
g16379,
g16380,
g16381,
g16381,
g16382,
g16383,
g16384,
g16385,
g16386,
g16387,
g16388,
g16389,
g16390,
g16391,
g16392,
g16393,
g16394,
g16395,
g16396,
g16397,
g16398,
g16399,
g16400,
g16401,
g16402,
g16403,
g16404,
g16405,
g16406,
g16407,
g16408,
g16409,
g16410,
g16411,
g16412,
g16413,
g16414,
g16415,
g16416,
g16417,
g16418,
g16419,
g16420,
g16421,
g16422,
g16423,
g16423,
g16424,
g16425,
g16426,
g16427,
g16428,
g16429,
g16430,
g16431,
g16432,
g16433,
g16434,
g16435,
g16436,
g16437,
g16438,
g16439,
g16440,
g16441,
g16442,
g16442,
g16442,
g16443,
g16444,
g16445,
g16446,
g16447,
g16448,
g16449,
g16450,
g16451,K14319
g16452,
g16453,
g16454,
g16455,
g16455,
g16456,
g16457,
g16458,
g16459,
g16460,
g16461,K24685
g16462,K25091
g16462,K25091
g16463,K17535
g16464,
g16465,K24814
g16465,K24814
g16466,K10684
g16466,K10684
g16467,K20292
g16468,
g16469,
g16470,
g16471,
g16472,
g16473,
g16474,
g16475,
g16476,
g16477,
g16478,
g16479,
g16480,
g16481,
g16482,
g16483,
g16484,
g16485,K02929
g16486,K19613
g16487,
g16488,K14574
g16489,K10615
g16490,K27246
g16490,
g16491,K13171
g16492,K17306
g16492,K17306
g16493,
g16494,
g16495,
g16496,K12819
g16497,
g16497,
g16498,
g16499,K18443
g16500,
g16501,K07827
g16502,
g16502,
g16503,K11293
g16504,K11251
g16505,
g16505,
g16506,K24739
g16507,K05728
g16507,
g16508,
g16508,
g16509,
g16510,
g16511,
g16512,
g16512,
g16513,
g16514,
g16515,
g16516,
g16517,
g16518,
g16519,
g16520,
g16521,
g16522,
g16523,
g16524,K15202
g16525,
g16526,K08334
g16527,K26403
g16528,K03857
g16528,K03857
g16529,
g16530,
g16530,
g16531,K00472
g16532,
g16533,
g16534,
g16535,
g16536,
g16537,
g16538,
g16539,
g16540,
g16541,
g16542,
g16543,
g16544,
g16545,
g16546,
g16547,
g16548,
g16549,
g16550,
g16551,
g16552,
g16553,K11341
g16554,
g16554,
g16554,
g16555,K01074
g16556,K01479
g16557,K08887
g16558,
g16559,
g16560,K01304
g16561,K11538
g16561,
g16561,
g16561,
g16562,K08869
g16563,
g16563,
g16563,
g16564,
g16565,K11373
g16565,K11373
g16566,
g16567,
g16568,
g16569,K12946
g16569,K12946
g16570,K02953
g16570,K02953
g16571,
g16572,
g16573,
g16574,K00261
g16575,
g16576,
g16576,
g16576,
g16577,
g16578,K12846
g16579,
g16580,K01578
g16580,K01578
g16581,K06677
g16582,K10631
g16583,K06640
g16584,K08741
g16584,K08741
g16585,K00079
g16586,
g16587,
g16588,
g16588,
g16589,K12618
g16589,K12618
g16589,K12618
g16590,
g16591,K05543
g16592,K01634
g16593,
g16594,K08333
g16595,
g16596,
g16597,
g16597,
g16597,
g16598,
g16598,
g16598,
g16599,K02908
g16600,K01262
g16601,K01408
g16602,
g16603,K04079
g16603,
g16603,K04079
g16604,K03885
g16605,K00600
g16606,
g16607,
g16608,K14303
g16608,K01491
g16609,
g16610,
g16611,
g16612,
g16613,K08333
g16613,K08333
g16614,
g16615,K01634
g16616,K05543
g16617,
g16618,
g16619,
g16620,
g16621,
g16622,
g16623,
g16624,
g16625,
g16626,
g16627,
g16628,
g16629,
g16630,
g16631,
g16632,
g16633,
g16634,
g16635,
g16636,
g16637,
g16638,
g16639,
g16640,
g16641,
g16642,
g16643,
g16644,
g16645,
g16646,
g16646,
g16646,
g16647,
g16647,
g16648,
g16649,
g16650,
g16651,
g16652,
g16653,K11884
g16654,K08853
g16655,
g16656,K00729
g16657,K12832
g16658,
g16659,K13205
g16660,K20726
g16660,K20726
g16661,
g16662,K20028
g16662,K13192
g16663,
g16663,
g16664,K03124
g16665,
g16666,K00972
g16667,K23460
g16668,K04739
g16669,K07560
g16669,
g16670,
g16671,K01434
g16672,K12581
g16672,K12581
g16672,
g16673,K05545
g16674,K00787
g16675,K09420
g16676,K02335
g16677,K10738
g16678,K10742
g16679,K23797
g16680,K12472
g16681,
g16681,
g16682,
g16683,K08775
g16684,K08054
g16684,K08054
g16685,K24750
g16686,K04727
g16686,K04727
g16687,K00306
g16687,K00306
g16688,
g16689,
g16690,K12572
g16691,K02737
g16692,
g16693,
g16694,K13211
g16694,K13211
g16695,K02259
g16696,
g16697,K15287
g16698,K20493
g16698,K20493
g16699,K09608
g16700,K14298
g16701,K01726
g16702,K01939
g16703,K03358
g16704,K03015
g16705,K26109
g16706,
g16707,
g16708,K15537
g16709,
g16710,
g16710,
g16711,
g16712,
g16713,
g16714,
g16714,K20304
g16715,K10396
g16715,K10396
g16716,
g16717,K11435
g16717,K11435
g16718,
g16719,
g16720,K14376
g16720,K14376
g16721,
g16722,K03031
g16723,K00922
g16723,K00922
g16724,K02437
g16725,K25216
g16726,
g16727,K05728
g16728,
g16729,K10846
g16729,K10846
g16729,
g16730,K09372
g16731,K13145
g16731,K13145
g16731,K13145
g16732,K18726
g16733,K12236
g16734,
g16735,
g16736,K03017
g16737,
g16738,K03687
g16739,
g16740,K09585
g16741,
g16741,
g16742,
g16743,
g16743,K03099
g16744,K18081
g16745,
g16745,
g16746,
g16746,
g16746,
g16746,
g16747,K15430
g16748,
g16749,
g16750,K01557
g16750,K25591
g16750,K01557
g16751,K22937
g16751,K22937
g16751,K22937
g16751,K00559
g16752,
g16753,
g16753,
g16753,
g16754,
g16755,
g16756,
g16757,K02997
g16758,
g16759,
g16760,K14692
g16761,
g16761,
g16762,
g16762,
g16763,K18670
g16764,K19196
g16764,K19196
g16764,K19196
g16765,
g16766,K03062
g16766,K03062
g16766,K23791
g16767,K07936
g16768,K07542
g16769,K20858
g16769,K20858
g16770,K14589
g16771,
g16772,
g16773,
g16774,
g16774,
g16775,
g16776,K24023
g16776,K24023
g16777,
g16778,
g16779,
g16780,
g16781,
g16782,
g16783,
g16784,
g16785,
g16786,
g16787,
g16788,
g16789,
g16790,
g16791,
g16792,K20721
g16792,K20721
g16793,K01921
g16794,
g16795,
g16796,K06062
g16797,K28034
g16798,K01515
g16799,
g16799,
g16800,K15332
g16800,K15332
g16801,
g16802,
g16803,
g16804,
g16805,
g16805,
g16806,
g16806,
g16807,
g16807,
g16807,
g16808,K08876
g16809,
g16810,
g16811,K19729
g16811,K19729
g16812,K02726
g16813,K10841
g16814,
g16815,
g16816,
g16816,
g16816,K15335
g16817,K02988
g16818,K14026
g16818,K14026
g16819,K10601
g16820,
g16821,K17428
g16822,
g16823,
g16824,
g16825,
g16826,
g16827,K20309
g16827,K20309
g16828,K11853
g16829,K12350
g16830,
g16831,
g16831,
g16832,K13217
g16833,K27312
g16834,K00600
g16835,
g16835,
g16836,K00599
g16837,K12169
g16838,
g16839,
g16840,K02149
g16841,
g16842,K14313
g16843,K15178
g16843,K15178
g16844,
g16845,
g16845,
g16846,K18328
g16847,K02213
g16848,K02941
g16848,K02941
g16849,
g16849,K11647
g16850,
g16851,
g16851,
g16852,
g16853,
g16854,
g16855,
g16856,
g16857,
g16857,
g16858,
g16859,
g16860,K04711
g16860,K04711
g16861,
g16862,
g16862,
g16862,
g16863,
g16863,
g16864,
g16865,
g16866,
g16867,K18123
g16867,K18123
g16868,K23334
g16869,
g16870,K23919
g16871,
g16872,
g16873,
g16874,
g16875,
g16876,
g16877,
g16878,K27810
g16879,
g16880,K04382
g16881,
g16882,
g16883,
g16884,
g16885,
g16886,
g16887,
g16888,K25192
g16889,K18081
g16890,K25731
g16891,
g16891,
g16892,
g16893,
g16894,
g16895,K05749
g16896,
g16897,
g16898,
g16899,
g16900,
g16901,
g16902,
g16903,
g16904,
g16905,
g16906,
g16907,
g16908,K19511
g16909,
g16910,K00025
g16910,K00025
g16911,K01638
g16912,K01637
g16913,
g16914,K06184
g16915,K17263
g16915,
g16915,K17263
g16916,K12562
g16917,K05766
g16918,
g16919,
g16920,
g16921,
g16922,
g16923,
g16924,
g16925,K23332
g16926,K10646
g16927,
g16928,
g16929,K11663
g16930,K01373
g16931,
g16932,K19844
g16933,K20072
g16934,K14572
g16934,K14572
g16934,K14572
g16935,
g16936,
g16937,
g16938,
g16939,
g16940,
g16941,
g16941,
g16942,
g16943,
g16944,
g16945,
g16946,
g16947,
g16948,
g16948,
g16948,
g16949,
g16950,
g16951,
g16952,
g16953,
g16954,
g16955,
g16956,
g16957,
g16958,
g16959,
g16960,
g16961,
g16962,
g16963,
g16964,
g16965,
g16966,
g16967,
g16968,
g16969,K13513
g16969,
g16970,
g16970,
g16971,K01539
g16971,K01539
g16972,
g16973,
g16974,
g16975,
g16976,
g16976,
g16977,
g16978,
g16979,K01805
g16980,K04370
g16981,
g16982,
g16983,K15356
g16984,
g16984,
g16985,
g16986,
g16986,
g16987,
g16988,
g16989,K08568
g16990,
g16991,K15116
g16992,K00357
g16993,
g16994,
g16995,K23325
g16996,
g16997,
g16998,
g16999,
g17000,
g17001,
g17002,
g17003,
g17004,
g17004,
g17005,
g17006,
g17007,
g17008,
g17009,
g17010,
g17011,
g17012,
g17013,
g17014,
g17015,
g17016,
g17017,
g17018,
g17019,
g17020,
g17021,
g17021,
g17022,
g17023,K04370
g17024,K01805
g17025,
g17026,
g17026,
g17026,
g17027,
g17028,
g17029,
g17030,
g17031,
g17032,
g17033,
g17034,
g17035,
g17036,
g17037,
g17038,
g17039,
g17040,K12875
g17040,K12875
g17041,K01893
g17041,K01893
g17042,
g17043,
g17044,
g17045,
g17045,
g17046,
g17047,
g17048,K20003
g17048,K20003
g17049,K05283
g17049,K05283
g17050,
g17051,K05016
g17051,
g17052,K19801
g17053,K00527
g17053,K00527
g17054,K21853
g17054,K21853
g17055,
g17056,K21568
g17057,
g17058,
g17059,
g17060,
g17060,
g17061,K10105
g17062,K23790
g17063,
g17064,
g17065,
g17066,K03893
g17066,K03893
g17067,K15424
g17068,
g17069,
g17070,K05106
g17071,
g17072,
g17073,K15444
g17074,K01297
g17075,
g17076,
g17076,
g17077,K00525
g17078,K01045
g17079,K00543
g17080,K07964
g17081,
g17082,
g17082,
g17082,K01070
g17083,
g17083,
g17084,
g17085,
g17086,
g17087,
g17088,
g17089,
g17090,
g17091,
g17092,
g17093,
g17094,
g17095,
g17096,
g17097,
g17098,
g17099,
g17100,
g17101,
g17102,
g17103,
g17104,
g17105,
g17106,
g17107,
g17107,
g17108,K15033
g17109,
g17109,
g17110,
g17111,
g17112,
g17113,
g17114,
g17115,
g17116,
g17117,
g17118,
g17119,
g17120,
g17121,K01931
g17122,
g17122,
g17123,
g17124,
g17125,K23886
g17126,
g17127,
g17128,K08018
g17129,
g17130,
g17131,K11252
g17132,K11835
g17132,K11835
g17133,K11251
g17134,K19525
g17135,
g17136,K02939
g17137,
g17138,
g17139,K00387
g17140,K11254
g17141,K11253
g17142,K01556
g17143,
g17144,
g17144,
g17145,
g17146,
g17147,
g17148,
g17149,
g17150,
g17151,
g17152,
g17153,
g17154,
g17155,
g17156,
g17157,
g17158,
g17159,
g17160,
g17161,
g17162,
g17163,
g17164,
g17165,
g17166,
g17167,
g17168,K01410
g17169,
g17170,
g17170,
g17171,
g17172,
g17173,
g17174,K10569
g17175,K12373
g17176,K01724
g17177,K01840
g17178,K14696
g17179,K20406
g17180,
g17181,
g17182,
g17183,
g17184,
g17185,
g17186,
g17186,
g17186,
g17187,
g17188,K10863
g17189,K22182
g17190,K04075
g17191,K08869
g17191,K08869
g17192,K14292
g17193,
g17194,
g17195,
g17196,K03143
g17197,K14408
g17197,K14408
g17197,
g17198,
g17198,
g17199,K02903
g17200,
g17201,K25780
g17202,
g17203,K11885
g17204,
g17204,
g17204,
g17205,
g17206,K15206
g17207,
g17208,K01094
g17209,K00025
g17210,K12897
g17211,
g17212,
g17212,
g17213,
g17214,
g17215,
g17216,
g17217,
g17218,
g17219,
g17220,
g17221,K03540
g17221,
g17222,
g17223,K01530
g17224,K24826
g17225,
g17226,K20133
g17227,
g17228,K11801
g17229,K07573
g17229,K07573
g17230,K00477
g17231,
g17231,
g17232,
g17233,
g17234,
g17235,
g17236,
g17237,K22557
g17238,K04773
g17239,K11495
g17240,
g17241,
g17242,K03768
g17243,K07240
g17244,
g17245,
g17246,
g17246,
g17247,
g17248,
g17249,
g17250,
g17251,K14792
g17251,K14792
g17252,K11674
g17253,
g17253,
g17254,
g17255,
g17256,
g17257,K11419
g17258,
g17259,K23424
g17260,
g17260,
g17261,
g17262,K13152
g17263,
g17263,
g17264,K12189
g17265,
g17266,
g17266,
g17266,
g17267,
g17268,
g17269,K01307
g17269,
g17270,K11095
g17271,
g17272,
g17273,
g17274,
g17275,
g17276,
g17277,K01679
g17278,
g17278,
g17279,
g17280,K15277
g17281,
g17282,
g17283,
g17284,K14961
g17284,K14961
g17285,
g17286,K11875
g17287,
g17288,K03139
g17289,
g17290,
g17291,
g17292,
g17293,
g17293,
g17293,K09534
g17294,
g17295,
g17296,
g17297,K14801
g17298,
g17299,
g17300,
g17301,
g17301,
g17302,
g17303,
g17304,
g17305,
g17306,
g17307,
g17308,
g17309,
g17310,
g17311,
g17312,
g17313,
g17314,
g17315,
g17316,K12667
g17317,K01228
g17318,
g17319,
g17320,K18441
g17321,K09584
g17322,
g17323,K12833
g17324,K12349
g17325,K10747
g17326,K11878
g17327,K04794
g17328,K14809
g17329,K15535
g17330,
g17331,K10415
g17332,
g17333,K12655
g17334,
g17335,
g17336,
g17337,
g17338,
g17339,
g17340,
g17341,
g17342,K13148
g17343,
g17344,K03858
g17345,
g17346,
g17347,K26736
g17348,
g17349,
g17350,
g17351,
g17352,K12655
g17353,
g17354,
g17355,
g17356,
g17357,
g17358,
g17359,
g17360,
g17360,
g17361,
g17362,K02927
g17363,
g17364,K15153
g17365,
g17365,
g17366,
g17367,
g17368,K12821
g17369,
g17370,
g17370,
g17371,K22558
g17372,
g17372,
g17372,
g17373,
g17373,
g17373,
g17374,
g17375,
g17375,
g17375,
g17375,
g17376,
g17377,
g17378,
g17379,
g17380,
g17380,
g17381,K20689
g17381,K20689
g17382,
g17383,
g17384,
g17385,
g17386,
g17386,
g17387,
g17388,
g17389,
g17390,
g17391,
g17392,
g17393,
g17394,
g17395,
g17396,
g17397,
g17398,
g17399,
g17400,
g17401,
g17402,
g17403,
g17404,
g17405,
g17406,
g17407,
g17408,
g17409,
g17410,
g17411,
g17412,
g17413,
g17414,
g17415,
g17416,
g17417,
g17418,
g17419,
g17420,
g17421,
g17422,
g17423,
g17424,
g17425,
g17425,
g17426,
g17427,
g17428,
g17429,
g17430,
g17431,
g17432,
g17433,
g17434,
g17435,
g17436,
g17437,
g17438,
g17439,
g17440,K09493
g17441,
g17442,
g17443,K03242
g17444,
g17445,
g17445,
g17445,
g17446,
g17447,
g17447,
g17447,
g17448,K07511
g17449,K07904
g17450,
g17451,
g17452,
g17453,
g17454,
g17455,
g17456,
g17457,
g17458,
g17459,
g17460,
g17461,
g17462,K02151
g17463,
g17464,
g17465,
g17466,
g17467,
g17467,
g17468,
g17468,
g17469,
g17469,
g17469,
g17470,
g17471,K03165
g17471,K08597
g17472,K03294
g17472,K03294
g17472,K03294
g17473,
g17474,
g17475,K17935
g17476,
g17477,
g17478,K08515
g17479,K15335
g17479,K15335
g17480,K15115
g17481,K11136
g17481,K11136
g17482,
g17483,
g17484,K11842
g17485,K12348
g17486,
g17487,K24611
g17488,
g17488,
g17489,K24683
g17489,K24683
g17490,K10756
g17491,K00851
g17491,K00851
g17491,
g17492,
g17493,K02887
g17494,
g17494,
g17495,
g17496,K15168
g17497,K12879
g17497,K12879
g17498,
g17499,
g17500,
g17501,
g17502,
g17503,
g17504,
g17505,
g17506,
g17507,
g17507,
g17508,
g17509,
g17510,K00255
g17510,K00255
g17511,K27389
g17512,K05695
g17513,K19801
g17514,K19044
g17515,
g17515,
g17515,
g17516,
g17517,
g17518,K20191
g17519,
g17520,
g17521,
g17522,
g17523,
g17524,
g17525,
g17526,
g17527,
g17528,
g17529,K18461
g17530,
g17530,K14400
g17530,
g17531,K20792
g17532,K02258
g17532,K02258
g17533,
g17534,
g17535,
g17536,
g17537,
g17538,
g17539,
g17540,
g17541,
g17542,
g17543,
g17544,
g17545,
g17546,
g17547,
g17548,
g17549,
g17550,
g17551,
g17552,
g17553,
g17554,
g17555,
g17556,
g17557,
g17558,
g17559,
g17560,
g17561,
g17562,
g17563,
g17564,
g17565,
g17566,
g17567,
g17568,
g17569,
g17570,
g17571,
g17572,
g17573,
g17574,
g17574,
g17575,
g17576,
g17577,
g17578,K00029
g17578,K00029
g17579,
g17579,
g17580,K15105
g17581,
g17582,
g17583,
g17584,K06672
g17585,
g17586,
g17587,
g17588,
g17589,
g17590,
g17591,K16075
g17591,K16075
g17592,
g17593,
g17594,
g17595,
g17596,
g17596,
g17596,
g17597,K12850
g17598,K00914
g17599,K26544
g17599,K26544
g17599,K26544
g17600,
g17601,
g17601,
g17602,K12309
g17603,K02519
g17604,K20303
g17605,K04563
g17606,K03111
g17607,K05850
g17608,K13155
g17609,
g17610,
g17611,
g17612,
g17613,
g17614,
g17615,
g17616,
g17617,
g17618,
g17619,
g17620,
g17621,
g17622,
g17623,
g17624,
g17625,K17382
g17626,
g17627,K08964
g17628,K05109
g17629,K14855
g17630,K04487
g17631,
g17632,K01404
g17632,K01404
g17633,K03248
g17634,K09419
g17635,
g17635,
g17636,K20032
g17637,
g17638,
g17639,
g17640,K06867
g17641,K15146
g17641,K15146
g17642,K20092
g17643,
g17644,K14802
g17644,
g17645,K13138
g17646,K12840
g17647,K20362
g17648,
g17649,
g17649,
g17650,
g17651,
g17652,
g17653,
g17654,K05110
g17655,
g17656,
g17657,
g17658,
g17659,
g17660,
g17661,
g17662,
g17663,
g17664,
g17665,
g17666,
g17667,
g17667,
g17668,
g17669,
g17670,
g17671,
g17672,
g17673,
g17674,
g17675,
g17676,
g17677,
g17678,
g17679,
g17680,
g17681,
g17682,
g17683,
g17684,
g17685,
g17686,
g17687,
g17688,
g17689,
g17690,
g17691,
g17692,
g17693,
g17694,
g17695,
g17696,
g17697,
g17698,
g17699,
g17700,
g17701,
g17702,
g17703,
g17704,
g17705,
g17706,
g17707,
g17708,
g17709,
g17710,K04362
g17711,
g17712,
g17713,
g17714,
g17715,
g17716,K03781
g17717,K28124
g17718,
g17718,
g17719,
g17719,
g17720,K15108
g17720,K15108
g17721,
g17722,
g17723,
g17724,
g17725,
g17726,
g17727,
g17728,
g17729,
g17730,
g17731,
g17732,
g17733,
g17734,
g17735,
g17736,
g17737,K05105
g17738,
g17739,
g17740,
g17741,
g17742,
g17743,
g17744,
g17745,
g17745,
g17746,
g17747,K15698
g17748,
g17748,
g17749,K11204
g17750,
g17750,
g17751,
g17752,
g17753,
g17754,
g17755,
g17756,
g17757,
g17758,
g17758,
g17759,K13566
g17760,
g17761,
g17762,
g17762,
g17763,
g17764,K18764
g17765,
g17766,
g17767,
g17768,
g17769,
g17770,
g17771,
g17772,
g17773,
g17774,
g17775,
g17776,
g17776,
g17777,K24685
g17778,K16629
g17779,K23205
g17780,
g17781,
g17781,
g17782,K12623
g17783,
g17784,
g17784,
g17785,
g17786,
g17787,
g17788,K20093
g17788,K20093
g17789,K06874
g17790,
g17790,
g17791,K13754
g17791,
g17792,
g17793,K15455
g17794,
g17795,K14862
g17796,
g17797,
g17798,
g17799,
g17800,
g17801,
g17802,
g17803,K13963
g17804,
g17804,
g17805,
g17806,K06133
g17807,
g17808,
g17809,K09572
g17810,K19882
g17811,K01373
g17812,K06689
g17813,
g17814,
g17815,
g17816,
g17817,
g17818,
g17819,
g17820,
g17821,
g17822,
g17823,
g17824,
g17825,
g17826,
g17826,
g17827,
g17828,K10046
g17829,
g17830,K02882
g17830,K02882
g17830,
g17831,
g17832,
g17833,
g17833,
g17834,K22503
g17835,
g17836,
g17836,
g17837,K20703
g17838,
g17838,
g17838,K00232
g17839,K06619
g17840,
g17841,
g17841,
g17842,
g17843,K01800
g17843,K01800
g17843,K02895
g17844,
