Geneid,KO_ID
g15566,
g15567,K10880
g15568,
g15569,K19612
g15570,
g15571,
g15572,
g15573,
g15574,
g15575,
g15576,
g15577,
g15578,
g15579,K24927
g15580,
g15581,
g15582,
g15583,
g15584,
g15585,
g15586,
g15587,
g15588,
g15589,
g15590,
g15591,
g15592,
g15593,
g15594,
g15595,
g15596,
g15597,
g15598,
g15599,
g15600,
g15601,K05888
g15602,
g15603,
g15604,
g15605,K07407
g15605,
g15605,
g15606,
g15607,
g15608,
g15609,
g15610,
g15611,
g15612,
g15613,
g15614,
g15615,
g15616,
g15617,
g15618,
g15619,
g15620,
g15621,
g15622,
g15623,
g15624,
g15625,
g15626,
g15627,
g15628,
g15629,
g15630,
g15631,
g15632,
g15633,
g15634,
g15635,
g15636,
g15637,
g15638,
g15639,
g15640,
g15641,
g15642,
g15643,
g15644,
g15645,
g15646,
g15647,
g15648,
g15649,
g15650,
g15650,
g15651,
g15652,
g15653,
g15654,
g15655,
g15656,
g15657,
g15658,K11849
g15659,K05759
g15660,
g15661,K08066
g15662,
g15663,
g15664,K10990
g15665,K13212
g15666,K06240
g15666,K06240
g15667,
g15668,K25204
g15669,
g15670,
g15671,
g15672,K28359
g15673,
g15674,
g15674,K12235
g15675,
g15675,
g15676,
g15677,
g15678,
g15679,
g15680,
g15681,
g15682,K03145
g15683,
g15684,
g15685,K28359
g15686,
g15687,
g15688,
g15689,
g15690,
g15691,
g15692,
g15693,
g15694,
g15695,
g15696,
g15697,
g15698,
g15699,
g15700,
g15701,
g15702,
g15703,K14455
g15704,
g15705,
g15706,
g15707,
g15708,
g15709,
g15710,
g15711,
g15712,
g15713,
g15714,
g15715,
g15716,
g15717,
g15718,
g15719,
g15720,
g15721,
g15722,
g15723,
g15724,
g15725,
g15726,
g15727,
g15728,
g15729,
g15730,
g15731,
g15732,
g15733,
g15734,
g15735,
g15736,
g15737,
g15738,K20642
g15739,
g15740,K17839
g15741,K13519
g15742,
g15743,K02685
g15744,K24748
g15745,
g15746,
g15747,
g15748,
g15749,
g15750,
g15751,
g15752,
g15753,
g15754,
g15755,
g15756,
g15757,
g15758,
g15759,
g15760,
g15761,
g15762,
g15762,
g15763,
g15764,K06963
g15765,
g15766,K16569
g15767,
g15768,
g15769,
g15770,
g15771,
g15771,
g15772,
g15773,K12827
g15774,
g15775,
g15776,
g15777,
g15778,
g15779,
g15780,
g15780,
g15780,
g15781,
g15782,
g15782,
g15783,
g15783,
g15784,
g15785,
g15786,
g15787,
g15788,
g15789,
g15790,K00059
g15791,K17817
g15792,
g15793,
g15794,K17541
g15795,
g15795,
g15796,K12858
g15797,
g15798,
g15798,
g15799,
g15800,
g15801,K16815
g15802,K05704
g15803,K01866
g15804,
g15805,
g15806,
g15807,K12828
g15808,
g15809,K15042
g15810,
g15811,
g15812,
g15813,
g15814,
g15815,
g15816,
g15817,
g15818,
g15819,
g15820,
g15821,
g15822,
g15823,
g15824,
g15825,K00797
g15826,K00845
g15827,K11798
g15828,K23330
g15829,K07374
g15830,K14424
g15831,
g15832,
g15833,
g15834,
g15835,
g15835,
g15836,
g15837,
g15838,
g15839,
g15840,
g15841,
g15842,
g15843,
g15844,
g15845,
g15846,
g15847,
g15848,
g15849,
g15850,
g15851,
g15852,
g15853,
g15854,
g15855,
g15856,
g15857,
g15858,
g15859,
g15860,
g15861,
g15862,
g15863,
g15864,
g15865,
g15866,
g15867,
g15868,
g15869,
g15870,
g15871,
g15872,
g15873,
g15874,
g15875,
g15876,
g15877,
g15878,
g15879,
g15880,
g15881,
g15882,
g15882,
g15883,
g15884,
g15885,
g15886,
g15887,
g15888,
g15889,
g15890,
g15891,
g15892,
g15893,
g15894,
g15895,
g15896,
g15897,
g15898,
g15899,
g15900,
g15901,
g15902,
g15903,
g15903,
g15904,
g15905,
g15906,
g15907,
g15908,
g15909,
g15910,
g15911,
g15912,
g15913,
g15914,K01230
g15914,K20044
g15914,K01230
g15915,
g15916,
g15917,
g15918,K05662
g15919,
g15920,
g15921,
g15922,
g15922,
g15923,K14416
g15924,
g15925,K08738
g15926,
g15927,
g15928,
g15929,K12824
g15929,K12824
g15930,
g15931,
g15931,
g15932,K13293
g15933,K10997
g15934,K08827
g15935,
g15935,
g15936,K06027
g15937,K13345
g15938,K02605
g15939,
g15940,K12605
g15940,K12605
g15941,K02955
g15942,K05104
g15942,
g15943,K09495
g15944,K14815
g15945,K03014
g15946,K15446
g15947,K03926
g15948,K14358
g15949,K00274
g15950,K01076
g15951,K10420
g15952,
g15953,K23568
g15954,K11206
g15955,K09579
g15956,
g15957,K09537
g15958,K11550
g15959,
g15960,
g15961,
g15962,
g15963,
g15964,
g15965,
g15965,
g15966,
g15967,
g15968,
g15969,K04345
g15970,K05094
g15971,
g15971,
g15972,
g15973,K06940
g15974,
g15975,
g15976,
g15977,
g15978,K11426
g15979,
g15980,
g15981,
g15982,
g15983,
g15984,
g15985,
g15986,
g15987,
g15988,
g15989,
g15990,
g15991,
g15992,
g15993,
g15994,K09022
g15995,K07441
g15996,
g15997,
g15997,
g15998,
g15999,
g16000,
g16001,K20031
g16002,
g16002,
g16003,K20279
g16003,K20279
g16004,
g16005,
g16006,K08737
g16007,
g16008,
g16009,K04424
g16010,
g16011,
g16012,
g16013,
g16014,
g16015,
g16016,
g16017,
g16018,
g16019,
g16020,
g16021,
g16022,
g16023,
g16024,K24265
g16025,
g16025,K01823
g16025,K01823
g16026,
g16027,
g16028,K15028
g16029,
g16029,
g16029,
g16030,K07881
g16031,
g16032,
g16033,K12188
g16034,K10398
g16034,K10398
g16035,K19025
g16036,
g16037,K03243
g16038,
g16039,
g16040,K07565
g16041,K12829
g16042,K28116
g16043,K14018
g16043,K14018
g16044,K07466
g16045,
g16045,K19852
g16045,K19852
g16046,K08798
g16046,K08798
g16047,
g16048,
g16048,
g16049,
g16050,
g16051,K05606
g16052,
g16053,
g16054,
g16055,
g16056,
g16057,
g16058,
g16059,
g16060,
g16061,
g16062,
g16063,
g16064,
g16065,K06989
g16065,K06989
g16066,K07767
g16067,
g16067,
g16067,
g16068,K13738
g16069,K05925
g16069,K05925
g16070,
g16071,
g16072,K17534
g16072,
g16073,K02257
g16074,K03005
g16075,K08963
g16076,
g16077,
g16078,
g16079,
g16080,
g16081,
g16082,
g16083,
g16084,
g16085,
g16086,
g16087,
g16088,
g16089,
g16090,
g16091,
g16092,
g16093,
g16094,
g16095,
g16096,
g16097,
g16098,
g16099,
g16100,
g16101,
g16102,K13153
g16103,K14395
g16104,
g16105,
g16106,
g16107,
g16108,
g16109,K05925
g16109,K05925
g16110,K23569
g16111,K14782
g16112,K00472
g16113,
g16114,
g16115,K18586
g16116,K02607
g16117,K00074
g16117,K00074
g16118,
g16119,
g16120,
g16121,
g16122,K14830
g16123,
g16124,K15730
g16125,K25470
g16126,K15791
g16127,K05768
g16128,K24070
g16129,K13144
g16130,K12175
g16131,K14963
g16132,K00252
g16133,K16330
g16134,K07342
g16135,K15289
g16135,K15289
g16136,K14301
g16137,K01867
g16137,K01867
g16138,K17601
g16139,
g16140,
g16141,K17496
g16142,
g16143,
g16144,
g16145,
g16146,K03850
g16147,
g16147,
g16148,K22745
g16149,
g16150,
g16151,
g16152,
g16153,
g16154,
g16155,
g16156,
g16157,
g16158,
g16159,
g16160,
g16161,
g16162,
g16163,
g16164,
g16165,
g16166,
g16167,
g16168,
g16169,
g16170,
g16171,
g16172,
g16173,
g16174,K23643
g16175,
g16176,
g16177,
g16178,
g16179,K04083
g16180,K15177
g16181,
g16182,
g16182,
g16183,K01081
g16184,
g16185,
g16186,
g16187,
g16188,
g16189,
g16190,
g16191,K10088
g16192,
g16193,K14649
g16194,
g16195,
g16196,K03348
g16197,K00222
g16198,
g16199,
g16200,
g16201,
g16202,
g16203,
g16204,K02730
g16205,
g16206,K08490
g16207,
g16208,
g16209,
g16210,
g16211,
g16212,
g16213,
g16214,
g16215,
g16216,
g16217,
g16217,
g16218,
g16219,
g16219,
g16220,
g16221,
g16222,
g16222,
g16223,
g16224,
g16225,
g16226,K00826
g16226,K00826
g16226,
g16226,K00826
g16227,K02946
g16228,K03133
g16229,
g16230,
g16231,
g16231,
g16232,
g16233,
g16234,
g16235,
g16236,
g16237,
g16238,
g16239,
g16240,
g16241,
g16242,
g16243,
g16244,
g16245,
g16246,
g16247,
g16248,
g16249,
g16250,
g16251,
g16252,
g16253,
g16254,
g16255,
g16256,
g16257,
g16258,
g16259,
g16260,
g16261,
g16262,K14555
g16262,K14555
g16263,K03011
g16263,K03011
g16264,K03094
g16265,
g16266,K10756
g16267,K20069
g16268,
g16269,K14546
g16270,K15263
g16271,
g16272,K14548
g16273,K10636
g16274,K14285
g16275,
g16276,K00565
g16277,K11368
g16278,K12812
g16279,
g16280,K22940
g16280,K22940
g16280,K22940
g16281,K19054
g16282,K11096
g16283,K11359
g16283,K11359
g16283,
g16284,K04392
g16285,K11324
g16286,K17266
g16287,
g16288,K10578
g16289,
g16290,
g16291,
g16292,
g16293,
g16294,
g16295,
g16296,
g16297,
g16298,
g16299,
g16299,
g16300,
g16301,
g16302,
g16303,
g16304,
g16304,
g16305,
g16306,
g16307,K17046
g16307,K17046
g16308,K14396
g16309,
g16310,
g16311,
g16312,
g16313,
g16314,
g16315,
g16316,
g16317,
g16318,
g16319,
g16320,
g16321,
g16322,
g16322,
g16323,K27310
g16324,K10776
g16325,K13719
g16326,
g16327,
g16328,
g16329,
g16330,
g16331,
g16332,
g16333,
g16334,
g16335,
g16336,
g16337,
g16338,
g16339,
g16340,
g16341,
g16342,
g16343,K01597
g16344,K14284
g16345,K07756
g16346,K13146
g16347,K01057
g16348,
g16349,
g16350,
g16351,
g16352,
g16353,
g16354,
g16355,
g16356,
g16357,
g16358,
g16359,
g16360,
g16361,
g16362,
g16363,
g16364,
g16365,
g16366,
g16367,K11841
g16368,
g16369,K18204
g16370,K07893
g16371,K01969
g16372,
g16373,
g16374,
g16375,
g16376,
g16377,K18953
g16378,
g16379,K24069
g16380,
g16381,
g16382,K13101
g16383,
g16384,K15734
g16385,K20161
g16386,
g16387,
g16388,
g16388,
g16389,
g16390,K05758
g16391,
g16391,
g16392,
g16393,K00771
g16394,
g16395,
g16396,
g16397,
g16398,K03539
g16399,
g16400,K01586
g16401,
g16402,K18342
g16403,K17637
g16404,
g16405,
g16406,
g16407,K00029
g16407,K00029
g16408,K15105
g16409,
g16410,
g16411,K15688
g16412,
g16413,K06672
g16414,
g16415,
g16416,
g16417,
g16418,
g16419,
g16420,
g16421,
g16422,
g16423,K16075
g16423,K16075
g16424,
g16425,
g16426,
g16427,
g16428,
g16428,
g16429,
g16430,K12850
g16431,K00914
g16432,K26544
g16432,K26544
g16433,
g16434,
g16435,K12309
g16436,K02519
g16437,K04563
g16438,K05850
g16439,K13155
g16440,
g16441,
g16442,
g16443,
g16444,
g16445,
g16446,
g16447,
g16448,
g16449,
g16450,
g16451,K20303
g16452,
g16453,
g16454,
g16455,
g16456,
g16457,
g16458,K17382
g16459,
g16460,K08964
g16461,K05109
g16462,K14855
g16463,K04487
g16464,
g16465,K01404
g16466,K03248
g16466,K09419
g16467,
g16468,K20032
g16469,
g16470,
g16471,
g16472,K06867
g16473,K15146
g16474,K20092
g16475,
g16476,
g16477,K14802
g16478,K13138
g16479,K12840
g16480,K20362
g16481,
g16482,
g16483,
g16484,
g16485,
g16486,
g16487,
g16488,
g16489,
g16490,
g16491,
g16492,
g16493,
g16494,
g16495,
g16496,K00654
g16497,
g16498,K05668
g16499,
g16499,
g16500,
g16501,K12869
g16502,
g16503,
g16504,K12863
g16505,K07526
g16506,K00827
g16507,
g16508,
g16509,
g16510,
g16511,
g16512,
g16513,
g16514,
g16515,
g16516,
g16517,
g16518,
g16519,
g16520,
g16521,
g16522,
g16523,
g16524,
g16525,
g16526,
g16527,K08832
g16527,
g16528,
g16529,K13278
g16530,K15505
g16531,
g16531,
g16532,
g16533,K02951
g16534,
g16534,
g16535,K03013
g16535,K03013
g16536,K11135
g16537,K04794
g16537,
g16538,
g16539,
g16540,
g16541,
g16541,
g16542,K06698
g16543,K12835
g16544,
g16545,
g16546,
g16547,
g16548,
g16549,
g16550,
g16551,
g16552,
g16553,
g16554,
g16555,
g16556,
g16557,
g16558,
g16559,
g16560,
g16561,
g16562,
g16563,
g16564,
g16565,
g16566,
g16567,
g16568,
g16569,
g16570,
g16571,
g16572,
g16573,
g16574,
g16575,
g16576,
g16577,
g16578,
g16579,
g16580,
g16581,
g16582,
g16583,
g16584,
g16585,
g16586,
g16587,
g16588,
g16589,
g16590,
g16591,
g16592,
g16593,
g16594,
g16595,
g16596,
g16597,
g16598,
g16599,
g16600,
g16601,K17542
g16602,
g16603,
g16604,
g16605,
g16606,
g16607,K02739
g16608,K15113
g16609,K22390
g16610,
g16611,K13091
g16611,K13091
g16612,
g16612,
g16613,
g16614,
g16615,
g16616,
g16617,
g16618,
g16619,
g16620,K00456
g16621,
g16622,
g16623,
g16624,
g16625,
g16626,
g16627,
g16628,
g16629,
g16630,
g16631,
g16632,
g16633,
g16634,
g16635,
g16636,
g16637,
g16638,
g16639,
g16640,
g16641,
g16642,
g16643,
g16644,K12848
g16645,K02872
g16646,
g16647,
g16648,
g16649,
g16650,K27920
g16651,
g16652,K14864
g16652,K14864
g16652,K14864
g16653,
g16654,
g16655,K16911
g16656,K11352
g16657,
g16658,
g16659,
g16660,
g16661,
g16662,
g16663,K11088
g16664,
g16665,
g16666,K05610
g16666,K05610
g16667,K03965
g16668,
g16669,
g16670,
g16671,
g16672,
g16673,
g16674,
g16675,
g16676,
g16677,
g16678,
g16679,
g16680,
g16681,
g16682,
g16683,
g16684,
g16685,
g16686,
g16687,
g16688,
g16689,
g16690,K10450
g16691,
g16692,
g16693,
g16693,
g16694,K11138
g16694,
g16695,
g16696,
g16697,
g16698,
g16699,
g16700,K06685
g16701,
g16701,
g16702,
g16703,
g16704,
g16705,K15541
g16706,
g16706,
g16707,
g16708,
g16709,
g16710,
g16711,
g16712,
g16713,
g16714,
g16715,
g16716,
g16717,
g16718,
g16719,
g16719,
g16720,
g16721,
g16722,K20293
g16723,K14564
g16724,
g16724,
g16725,
g16726,
g16727,K21396
g16728,
g16729,
g16730,K13979
g16731,
g16732,K10872
g16733,
g16734,K00761
g16735,K23951
g16736,
g16737,
g16738,
g16739,K18624
g16740,
g16741,
g16742,
g16743,
g16744,
g16744,
g16745,K07968
g16746,
g16747,
g16748,K25139
g16749,K02503
g16750,K01858
g16751,
g16751,
g16752,
g16753,
g16753,
g16754,K23289
g16755,K12586
g16755,K12586
g16756,
g16757,
g16758,
g16759,K12173
g16760,
g16761,
g16762,K12854
g16763,
g16763,
g16764,K27751
g16765,K04043
g16765,K04043
g16766,K06944
g16766,
g16767,K20704
g16768,K11807
g16769,
g16770,
g16771,
g16772,
g16773,
g16774,
g16775,
g16776,
g16776,
g16777,K09487
g16778,
g16779,
g16780,
g16781,
g16782,
g16783,
g16784,
g16785,
g16786,
g16787,
g16788,
g16789,
g16790,
g16791,
g16792,
g16793,
g16794,
g16795,
g16796,
g16797,K09499
g16798,K09525
g16799,
g16800,K02906
g16801,K20791
g16802,K03022
g16803,
g16804,
g16805,
g16806,
g16807,
g16808,K10744
g16809,
g16810,K20167
g16811,
g16812,
g16813,
g16814,
g16815,
g16816,
g16817,
g16818,
g16819,
g16820,
g16821,
g16822,
g16823,K15425
g16824,
g16825,K20689
g16826,
g16827,
g16828,
g16829,
g16830,
g16831,
g16832,
g16833,
g16834,
g16835,
g16836,
g16837,
g16838,
g16839,
g16840,
g16841,
g16841,
g16842,
g16842,
g16843,
g16844,K15210
g16845,
g16846,K19932
g16847,K12400
g16847,K12400
g16848,K20396
g16849,
g16850,
g16851,
g16852,
g16853,
g16854,
g16855,
g16856,
g16857,
g16858,
g16859,
g16860,
g16861,
g16862,K00556
g16863,
g16864,
g16864,
g16865,
g16865,
g16866,
g16867,K23026
g16868,
g16869,
g16870,
g16871,
g16871,
g16872,K18660
g16873,K10582
g16874,K01438
g16875,
g16875,
g16876,
g16877,K01206
g16878,K02885
g16879,
g16879,
g16879,
g16880,K10745
g16881,
g16881,
g16882,K12471
g16883,K17906
g16884,K03355
g16885,K06013
g16886,
g16887,
g16887,
g16888,K12767
g16889,K10276
g16889,K10276
g16890,
g16891,K18932
g16892,K14411
g16893,
g16894,
g16895,K01875
g16896,K24736
g16897,K04459
g16898,
g16898,
g16899,
g16899,
g16900,K14857
g16901,
g16901,
g16902,K02542
g16903,
g16904,
g16905,K00294
g16906,
g16907,
g16908,
g16909,
g16910,K13338
g16911,
g16912,K03574
g16913,K22761
g16914,
g16915,
g16916,K01531
g16916,K01531
g16917,
g16918,
g16919,K01113
g16920,
g16921,
g16922,
g16923,
g16924,
g16925,
g16926,
g16927,
g16928,
g16929,
g16930,
g16931,
g16932,
g16933,
g16934,
g16935,
g16936,
g16937,
g16938,
g16939,
g16940,
g16941,
g16942,
g16943,
g16944,
g16945,
g16946,
g16946,
g16946,
g16947,
g16948,
g16949,
g16950,
g16951,
g16952,
g16953,
g16954,
g16955,
g16956,
g16957,
g16958,
g16959,
g16960,
g16961,
g16962,
g16963,
g16964,
g16965,
g16966,
g16967,
g16968,
g16969,
g16970,
g16971,
g16972,
g16973,
g16974,
g16975,
g16976,
g16977,
g16978,
g16979,
g16980,
g16981,
g16982,K11275
g16983,K03593
g16984,K15148
g16985,K20040
g16985,K20040
g16985,
g16986,K17783
g16987,K02427
g16987,K15046
g16988,
g16989,
g16990,
g16991,
g16992,K22758
g16993,
g16994,K15128
g16995,K10704
g16995,K10704
g16995,
g16996,
g16997,K07223
g16998,
g16999,
g17000,K03018
g17000,K14713
g17001,K09520
g17002,K09598
g17003,K07305
g17003,K07305
g17004,
g17005,
g17006,
g17007,
g17008,
g17009,
g17010,
g17011,
g17012,
g17013,
g17014,
g17015,
g17016,
g17017,
g17018,
g17019,
g17020,
g17021,
g17022,
g17023,
g17024,
g17025,
g17026,K00573
g17026,K00573
g17027,
g17028,
g17029,
g17030,
g17031,
g17032,
g17033,
g17034,
g17035,
g17036,
g17037,
g17038,
g17039,
g17040,
g17041,
g17042,
g17043,
g17044,
g17045,
g17046,
g17047,
g17048,
g17049,
g17050,
g17051,
g17052,
g17053,
g17054,
g17055,
g17056,
g17057,
g17058,
g17059,
g17060,
g17061,
g17062,
g17063,
g17064,
g17065,
g17066,
g17067,
g17068,
g17069,
g17070,
g17071,
g17072,
g17073,
g17074,
g17075,
g17076,
g17077,
g17078,
g17079,
g17080,
g17081,
g17082,
g17083,
g17084,
g17085,
g17085,
g17086,
g17087,
g17088,
g17089,
g17090,
g17091,
g17092,
g17093,
g17093,
g17094,
g17095,
g17096,
g17096,
g17097,K02985
g17098,
g17099,K23297
g17100,K00384
g17101,
g17102,
g17103,K07975
g17104,
g17105,
g17106,
g17107,
g17108,
g17109,
g17110,
g17111,
g17112,
g17113,
g17114,
g17115,
g17116,
g17117,
g17118,
g17119,
g17120,
g17121,
g17122,
g17123,
g17124,
g17125,
g17126,
g17127,K06316
g17127,
g17128,
g17129,
g17129,
g17130,K06131
g17131,
g17132,
g17132,
g17133,K10634
g17134,
g17135,K04936
g17136,
g17137,K07179
g17138,K13168
g17139,
g17140,
g17141,
g17142,
g17143,
g17144,
g17145,
g17146,
g17147,
g17148,
g17149,
g17150,
g17151,
g17152,
g17153,
g17154,K07827
g17155,K26410
g17156,
g17157,
g17158,
g17159,
g17160,K11850
g17161,
g17162,
g17163,
g17164,
g17165,
g17166,
g17167,
g17168,
g17169,
g17170,
g17171,K03695
g17172,
g17173,
g17174,
g17175,
g17176,
g17177,
g17178,
g17179,
g17180,
g17181,
g17182,
g17183,
g17184,
g17185,
g17186,
g17187,
g17188,K08737
g17188,K08737
g17188,K08737
g17189,
g17190,K08175
g17191,K17689
g17191,K17689
g17192,
g17193,
g17194,
g17195,K01889
g17196,K10693
g17197,
g17197,
g17198,
g17198,K01834
g17199,K19347
g17200,K01889
g17201,K09578
g17202,K02947
g17202,K02947
g17203,
g17204,K02355
g17205,
g17206,K18710
g17207,K15275
g17208,
g17209,
g17210,
g17211,
g17212,
g17213,
g17214,
g17215,
g17216,
g17217,
g17218,
g17219,
g17220,K08894
g17221,
g17222,
g17223,
g17224,
g17225,
g17226,
g17227,K12662
g17228,
g17229,K14753
g17230,
g17231,
g17232,
g17232,
g17233,
g17234,
g17235,
g17236,
g17237,
g17238,
g17239,
g17240,
g17241,
g17242,
g17243,
g17244,
g17245,
g17246,
g17247,
g17248,
g17249,
g17250,
g17251,
g17252,
g17253,
g17253,
g17254,K11816
g17254,K07222
g17254,
g17255,
g17256,
g17257,
g17258,
g17259,
g17260,
g17261,
g17262,
g17263,
g17264,
g17265,
g17266,
g17267,
g17268,
g17269,
g17270,
g17271,
g17272,
g17273,K01128
g17274,
g17274,
g17274,
g17275,
g17276,
g17277,
g17278,
g17279,
g17280,
g17281,
g17282,
g17283,
g17284,
g17285,K00685
g17286,K25777
g17287,K00801
g17288,
g17288,
g17289,
g17290,
g17291,K20294
g17292,
g17293,
g17293,
g17294,
g17295,
g17296,K08059
g17297,
g17298,
g17299,
g17300,K08337
g17301,K01103
g17302,K08493
g17303,K12849
g17304,
g17305,
g17306,K20295
g17306,K20295
g17307,K14573
g17308,
g17309,K03239
g17310,K23960
g17311,K05294
g17311,K05294
g17312,
g17312,
g17312,
g17313,K08730
g17314,
g17315,K01802
g17316,K07304
g17317,
g17318,
g17319,
g17320,
g17321,
g17322,
g17323,
g17324,
g17325,
g17326,
g17327,
g17328,
g17329,
g17330,
g17331,
g17332,
g17333,
g17333,
g17334,
g17335,
g17336,
g17337,K01852
g17338,
g17339,
g17340,
g17341,K04456
g17342,K09191
g17342,K09191
g17343,
g17343,
g17344,
g17345,
g17346,
g17346,
g17347,
g17347,
g17348,
g17349,
g17350,
g17351,
g17352,K15687
g17353,K06271
g17353,K06271
g17354,
g17355,
g17356,
g17357,
g17358,
g17359,
g17360,
g17361,
g17362,
g17363,
g17364,
g17365,
g17366,
g17366,
g17367,
g17368,
g17369,
g17370,
g17371,
g17372,
g17373,
g17374,
g17375,
g17376,
g17377,
g17378,
g17379,
g17380,
g17381,
g17382,
g17383,
g17384,
g17385,
g17386,K10601
g17387,K14026
g17388,K02988
g17389,K15335
g17389,K15335
g17390,
g17391,
g17392,K10841
g17393,K02726
g17394,K19729
g17394,K19729
g17395,
g17396,
g17397,K08876
g17398,
g17398,
g17398,
g17399,
g17400,
g17401,
g17402,
g17403,
g17404,
g17405,K15332
g17405,K15332
g17406,
g17407,K01515
g17408,K28034
g17409,K06062
g17410,
g17411,
g17412,K01921
g17413,K20721
g17413,K20721
g17414,
g17415,
g17416,
g17417,
g17418,
g17419,
g17420,
g17421,
g17422,
g17423,
g17424,
g17425,
g17426,
g17427,
g17428,
g17429,K24023
g17429,K24023
g17430,
g17431,
g17431,
g17432,
g17433,
g17434,
g17435,K14589
g17435,K14589
g17436,K20858
g17436,K20858
g17437,K07542
g17438,K07936
g17439,K23791
g17440,K03062
g17441,
g17442,K19196
g17443,K18670
g17444,
g17444,
g17445,
g17445,
g17446,K14692
g17447,
g17448,K02997
g17449,
g17450,
g17450,
g17451,
g17452,
g17453,
g17454,K22937
g17454,K00559
g17455,K01557
g17456,K25591
g17457,
g17457,
g17458,K15430
g17459,
g17460,
g17461,K18081
g17462,K03099
g17462,K03099
g17463,
g17464,
g17464,
g17465,K09585
g17466,
g17467,K03687
g17468,K03017
g17469,
g17470,
g17470,
g17471,K12236
g17472,K18726
g17473,K13145
g17474,K09372
g17475,
g17476,K10846
g17477,
g17478,K05728
g17479,K25216
g17480,K02437
g17481,K00922
g17481,K00922
g17482,K03031
g17483,
g17484,K14376
g17484,K14376
g17485,
g17486,
g17487,K11435
g17488,
g17489,
g17490,K10396
g17490,K10396
g17491,K20304
g17492,
g17493,
g17494,
g17495,
g17496,
g17497,K15537
g17497,K15537
g17498,
g17499,K21853
g17500,
g17501,K26109
g17501,K26109
g17502,K03015
g17503,K03358
g17504,K01939
g17505,K01726
g17506,K14298
g17506,K14298
g17507,K09608
g17508,K20493
g17509,K15287
g17510,
g17511,K02259
g17512,K13211
g17513,
g17513,
g17514,
g17515,K02737
g17516,K12572
g17517,
g17517,
g17518,
g17519,K00306
g17520,K04727
g17520,K04727
g17521,K08054
g17522,K08775
g17523,
g17524,
g17525,K12472
g17526,K23797
g17527,K10742
g17528,K10738
g17529,K02335
g17530,K09420
g17531,K00787
g17532,K05545
g17533,K12581
g17533,
g17533,K12581
g17534,K01434
g17535,
g17536,K07560
g17536,
g17537,K04739
g17538,K23460
g17539,K00972
g17540,
g17541,K03124
g17542,
g17542,
g17543,K15115
g17544,
g17545,K20726
g17546,K13205
g17547,
g17548,K12832
g17549,K00729
g17550,
g17551,K08853
g17552,K11884
g17553,
g17554,
g17555,
g17556,
g17557,
g17558,
g17559,
g17560,
g17561,
g17562,
g17563,
g17564,
g17565,
g17566,
g17567,
g17568,
g17569,
g17570,
g17571,
g17572,
g17573,
g17574,
g17575,
g17576,
g17577,
g17578,
g17579,
g17580,
g17581,
g17582,
g17583,
g17584,
g17585,
g17586,
g17587,
g17588,
g17589,
g17590,
g17591,
g17592,
g17593,K05543
g17594,K01634
g17595,
g17596,K08333
g17597,
g17598,
g17599,
g17600,
g17601,K14303
g17602,
g17603,
g17604,K00600
g17605,K03885
g17606,K04079
g17607,
g17608,
g17608,K01408
g17609,K01262
g17610,K02908
g17611,
g17611,
g17612,
g17613,
g17614,
g17615,K08333
g17616,
g17617,K01634
g17618,K05543
g17619,
g17620,K12618
g17620,K12618
g17620,K12618
g17621,
g17621,
g17622,
g17623,
g17624,K08741
g17625,K06640
g17626,K10631
g17627,K06677
g17628,K01578
g17629,K12846
g17630,
g17631,
g17632,
g17633,K00261
g17634,
g17635,
g17636,
g17637,K02953
g17637,K02953
g17638,K12946
g17639,
g17640,
g17641,
g17642,K11373
g17643,
g17644,
g17645,K08869
g17646,K11538
g17646,
g17646,
g17647,K01304
g17648,
g17649,K08887
g17650,K01479
g17651,K01074
g17651,K01074
g17652,K27951
g17652,
g17653,K11341
g17654,
g17655,
g17656,
g17657,
g17658,
g17659,
g17660,
g17661,
g17662,
g17663,
g17664,
g17665,
g17666,
g17667,
g17668,
g17669,
g17670,
g17671,
g17672,K00472
g17673,
g17674,
g17675,K03857
g17676,K08334
g17677,
g17678,K15202
g17679,
g17680,
g17681,
g17682,
g17683,
g17684,
g17685,
g17686,
g17687,
g17688,
g17689,
g17690,
g17691,
g17692,
g17693,
g17694,
g17695,
g17696,
g17697,K08887
g17697,
g17698,
g17698,K24739
g17699,
g17700,K11251
g17701,K11293
g17702,
g17703,K07827
g17704,K18443
g17705,
g17706,K12819
g17707,
g17708,
g17709,
g17710,K17306
g17711,K13171
g17712,K27246
g17712,K27246
g17712,
g17713,K10614
g17714,K14574
g17715,
g17716,K19613
g17717,K02929
g17718,
g17719,
g17720,
g17721,
g17722,
g17723,
g17724,
g17725,
g17726,
g17727,
g17728,
g17729,
g17730,
g17731,
g17732,
g17733,
g17734,
g17735,
g17736,
g17737,K20292
g17738,K10684
g17739,K24814
g17740,
g17741,K17535
g17742,K25091
g17743,
g17744,
g17745,
g17746,
g17747,
g17748,
g17749,
g17750,
g17751,
g17751,
g17752,
g17753,
g17754,
g17755,
g17756,
g17757,
g17758,
g17759,
g17760,
g17761,
g17762,
g17763,
g17764,
g17765,
g17766,
g17767,K14688
g17768,
g17769,
g17770,
g17771,
g17772,
g17773,K04487
g17774,K11680
g17775,K01265
g17776,
g17777,K10844
g17778,
g17779,
g17780,K07055
g17781,K20642
g17782,
g17782,K23341
g17783,
g17784,
g17785,
g17785,
g17786,
g17787,
g17788,
g17788,
g17789,
