Orthogroup	bc2001_braker	vvermcdc19_braker
OG0005257	bc2001_g8544.t2, bc2001_g8544.t4	vverm_g15023.t1
OG0005258	bc2001_g466.t2, bc2001_g466.t1	vverm_g8897.t1
OG0005259	bc2001_g9884.t1	vverm_g4201.t1
OG0005260	bc2001_g9010.t1	vverm_g9427.t1
OG0005261	bc2001_g894.t1	vverm_g14231.t1
OG0005262	bc2001_g13805.t1	vverm_g333.t1
OG0005263	bc2001_g8777.t1	vverm_g15269.t1
OG0005264	bc2001_g17286.t1	vverm_g11491.t1
OG0005265	bc2001_g5425.t1	vverm_g14839.t1
OG0005266	bc2001_g16691.t1	vverm_g737.t1
OG0005267	bc2001_g12990.t1	vverm_g7409.t2, vverm_g13312.t2
OG0005268	bc2001_g5139.t1	vverm_g2783.t1
OG0005269	bc2001_g15496.t1	vverm_g7917.t1
OG0005271	bc2001_g10547.t1	vverm_g13610.t1
OG0005274	bc2001_g8449.t1	vverm_g12193.t1
OG0005275	bc2001_g12992.t1	vverm_g7406.t1, vverm_g13309.t1
OG0005276	bc2001_g22.t1	vverm_g6955.t1
OG0005277	bc2001_g12809.t1	vverm_g11191.t1
OG0005278	bc2001_g3942.t1	vverm_g15665.t1
OG0005279	bc2001_g8992.t1	vverm_g3739.t1
OG0005280	bc2001_g18251.t1	vverm_g15755.t1
OG0005281	bc2001_g10310.t1	vverm_g6531.t1
OG0005282	bc2001_g11366.t1	vverm_g4439.t1
OG0005283	bc2001_g11459.t1	vverm_g9804.t1
OG0005284	bc2001_g1455.t1	vverm_g15260.t1
OG0005285	bc2001_g8273.t1	vverm_g987.t1
OG0005286	bc2001_g12861.t1	vverm_g9147.t1
OG0005287	bc2001_g8575.t1	vverm_g16505.t1
OG0005288	bc2001_g8772.t1	vverm_g9494.t1
OG0005290	bc2001_g43.t2, bc2001_g43.t1	vverm_g6902.t1
OG0005291	bc2001_g138.t2, bc2001_g138.t1	vverm_g2536.t1
OG0005292	bc2001_g152.t2, bc2001_g152.t1	vverm_g16788.t1
OG0005294	bc2001_g230.t3, bc2001_g230.t1, bc2001_g230.t2	vverm_g8215.t4
OG0005296	bc2001_g260.t1	vverm_g1574.t1
OG0005300	bc2001_g327.t1, bc2001_g327.t2	vverm_g1738.t1
OG0005305	bc2001_g428.t2	vverm_g9568.t3, vverm_g9568.t1, vverm_g9568.t2
OG0005306	bc2001_g6757.t1, bc2001_g451.t1	vverm_g8880.t1, vverm_g8880.t2
OG0005307	bc2001_g463.t1, bc2001_g458.t1	vverm_g8904.t2, vverm_g8904.t1
OG0005309	bc2001_g514.t1	vverm_g12574.t3
OG0005311	bc2001_g548.t1, bc2001_g549.t1	vverm_g5001.t1
OG0005312	bc2001_g551.t1	vverm_g5022.t1
OG0005314	bc2001_g559.t2, bc2001_g559.t1	vverm_g11509.t1
OG0005316	bc2001_g572.t2, bc2001_g572.t1	vverm_g14226.t1
OG0005317	bc2001_g573.t1	vverm_g12754.t1
OG0005318	bc2001_g658.t2, bc2001_g658.t1	vverm_g9418.t1
OG0005319	bc2001_g661.t1, bc2001_g18520.t2, bc2001_g18520.t1	vverm_g15116.t1
OG0005328	bc2001_g1013.t2, bc2001_g1013.t1	vverm_g589.t1, vverm_g589.t2
OG0005331	bc2001_g7494.t1, bc2001_g1045.t1	vverm_g14347.t1
OG0005333	bc2001_g1060.t1, bc2001_g1060.t2, bc2001_g1060.t3	vverm_g11087.t1
OG0005334	bc2001_g1131.t1	vverm_g4706.t2, vverm_g4706.t1
OG0005336	bc2001_g1162.t1, bc2001_g1162.t2	vverm_g5152.t1
OG0005337	bc2001_g1168.t1	vverm_g8682.t1, vverm_g5122.t1, vverm_g5288.t1
OG0005339	bc2001_g1266.t2, bc2001_g1266.t1	vverm_g1470.t1
OG0005340	bc2001_g1267.t1	vverm_g15976.t1, vverm_g14978.t1, vverm_g6276.t1
OG0005343	bc2001_g1390.t1, bc2001_g6443.t1	vverm_g10446.t1
OG0005350	bc2001_g1573.t1	vverm_g4671.t3, vverm_g4671.t1, vverm_g4671.t2
OG0005356	bc2001_g1682.t1, bc2001_g3650.t1, bc2001_g3650.t2	vverm_g8031.t1
OG0005357	bc2001_g1708.t1	vverm_g4094.t1
OG0005357	bc2001_g1707.t1	vverm_g4092.t1
OG0005366	bc2001_g1838.t2, bc2001_g1838.t1	vverm_g11053.t1
OG0005369	bc2001_g1893.t1	vverm_g10948.t2, vverm_g10948.t1
OG0005373	bc2001_g1936.t1	vverm_g10907.t1, vverm_g10982.t1
OG0005374	bc2001_g1947.t2, bc2001_g1947.t1	vverm_g13487.t1
OG0005375	bc2001_g1968.t2, bc2001_g1968.t1	vverm_g9463.t1
OG0005378	bc2001_g2091.t1, bc2001_g4618.t1	vverm_g12400.t1
OG0005379	bc2001_g2125.t2, bc2001_g2125.t1	vverm_g3707.t1
OG0005380	bc2001_g2154.t2, bc2001_g2154.t1	vverm_g7151.t1
OG0005381	bc2001_g2183.t1	vverm_g6338.t1, vverm_g6338.t2
OG0005382	bc2001_g2191.t1, bc2001_g2190.t1	vverm_g4381.t1
OG0005386	bc2001_g2320.t2, bc2001_g2320.t1	vverm_g11256.t1, vverm_g11256.t2
OG0005387	bc2001_g2383.t1	vverm_g14281.t1, vverm_g14281.t2
OG0005389	bc2001_g2416.t1	vverm_g5408.t1, vverm_g5408.t2
OG0005391	bc2001_g2493.t1, bc2001_g2493.t2	vverm_g15618.t1
OG0005403	bc2001_g2808.t1	vverm_g6457.t1
OG0005404	bc2001_g2818.t1	vverm_g6476.t1, vverm_g5500.t1
OG0005405	bc2001_g2824.t1, bc2001_g19076.t1	vverm_g6583.t1
OG0005406	bc2001_g2866.t1	vverm_g6305.t2, vverm_g6305.t1
OG0005408	bc2001_g17763.t1, bc2001_g2885.t1, bc2001_g3664.t1	vverm_g5923.t1
OG0005414	bc2001_g2991.t1, bc2001_g2991.t2	vverm_g3647.t2, vverm_g3647.t1
OG0005415	bc2001_g3024.t1	vverm_g1690.t2, vverm_g1690.t1, vverm_g1690.t3
OG0005422	bc2001_g3323.t2, bc2001_g4178.t2, bc2001_g3323.t1, bc2001_g4178.t1	vverm_g1490.t1
OG0005426	bc2001_g3439.t2, bc2001_g3439.t1	vverm_g3452.t1
OG0005427	bc2001_g15407.t1, bc2001_g3447.t1	vverm_g9381.t1, vverm_g16268.t1
OG0005431	bc2001_g3490.t1	vverm_g1117.t2, vverm_g1117.t1, vverm_g2218.t1
OG0005433	bc2001_g3545.t1	vverm_g11094.t1, vverm_g2158.t1, vverm_g11388.t1
OG0005434	bc2001_g3550.t1	vverm_g11101.t1, vverm_g11101.t2
OG0005440	bc2001_g3665.t1, bc2001_g3665.t2	vverm_g4098.t1
OG0005441	bc2001_g3666.t1, bc2001_g3667.t1, bc2001_g3667.t2	vverm_g6225.t1
OG0005442	bc2001_g3703.t1	vverm_g8939.t1
OG0005443	bc2001_g3712.t2, bc2001_g3712.t1	vverm_g8959.t1
OG0005446	bc2001_g3862.t2, bc2001_g3862.t1	vverm_g9897.t1
OG0005448	bc2001_g3943.t1	vverm_g16619.t1
OG0005449	bc2001_g3945.t2, bc2001_g3945.t1	vverm_g15673.t1
OG0005450	bc2001_g3958.t1, bc2001_g3958.t2	vverm_g15658.t1
OG0005451	bc2001_g3959.t1	vverm_g15660.t1
OG0005459	bc2001_g4267.t1	vverm_g4443.t1, vverm_g4443.t2
OG0005460	bc2001_g4297.t3, bc2001_g4297.t1	vverm_g15033.t1
OG0005466	bc2001_g4456.t1	vverm_g8946.t1
OG0005476	bc2001_g4821.t1	vverm_g12566.t2, vverm_g12566.t1
OG0005477	bc2001_g4940.t3	vverm_g2524.t2, vverm_g2524.t1
OG0005480	bc2001_g5034.t1, bc2001_g5034.t2	vverm_g2507.t1
OG0005482	bc2001_g5050.t2, bc2001_g5050.t3, bc2001_g5050.t4	vverm_g1799.t1
OG0005483	bc2001_g5098.t1, bc2001_g5098.t2	vverm_g5028.t1
OG0005484	bc2001_g5118.t1	vverm_g14759.t1, vverm_g14761.t1
OG0005485	bc2001_g5144.t1, bc2001_g5144.t2	vverm_g2791.t1
OG0005487	bc2001_g5166.t1	vverm_g12803.t1
OG0005489	bc2001_g5213.t1	vverm_g2816.t1
OG0005491	bc2001_g5278.t1	vverm_g14092.t1
OG0005492	bc2001_g5314.t1, bc2001_g5314.t2	vverm_g2592.t1
OG0005493	bc2001_g5414.t1, bc2001_g5414.t2	vverm_g14817.t1
OG0005494	bc2001_g5433.t2, bc2001_g5433.t1	vverm_g14818.t1
OG0005496	bc2001_g5456.t2, bc2001_g5456.t1	vverm_g14865.t1
OG0005497	bc2001_g5537.t2, bc2001_g5537.t1	vverm_g1521.t2, vverm_g1521.t1
OG0005499	bc2001_g5672.t3, bc2001_g5672.t2, bc2001_g5672.t1	vverm_g1866.t1
OG0005501	bc2001_g5710.t1, bc2001_g5710.t2	vverm_g10096.t1, vverm_g10096.t2
OG0005505	bc2001_g5963.t1	vverm_g15018.t1, vverm_g15018.t2
OG0005506	bc2001_g6028.t1, bc2001_g6028.t2	vverm_g4407.t1
OG0005507	bc2001_g6068.t1	vverm_g5531.t1, vverm_g10545.t1, vverm_g5532.t1
OG0005508	bc2001_g6114.t1	vverm_g5769.t1
OG0005511	bc2001_g6332.t1	vverm_g6090.t1
OG0005513	bc2001_g6374.t1	vverm_g7224.t1, vverm_g37.t1
OG0005514	bc2001_g6378.t1	vverm_g69.t1, vverm_g66.t2, vverm_g66.t1
OG0005516	bc2001_g6527.t1	vverm_g7031.t1
OG0005519	bc2001_g6617.t2, bc2001_g6617.t1	vverm_g6379.t1
OG0005523	bc2001_g6748.t1	vverm_g16674.t2, vverm_g16674.t1
OG0005524	bc2001_g6756.t1, bc2001_g6756.t2	vverm_g13667.t1
OG0005525	bc2001_g6765.t1	vverm_g8261.t1, vverm_g4048.t1
OG0005526	bc2001_g6780.t1	vverm_g8926.t1
OG0005527	bc2001_g6822.t2, bc2001_g6822.t1	vverm_g8930.t1
OG0005528	bc2001_g6840.t1	vverm_g1185.t1
OG0005529	bc2001_g6861.t1	vverm_g15683.t1, vverm_g15683.t2
OG0005531	bc2001_g6921.t1, bc2001_g6922.t1	vverm_g15212.t1
OG0005534	bc2001_g7070.t1, bc2001_g7146.t1	vverm_g11816.t1
OG0005537	bc2001_g7149.t3, bc2001_g7149.t1, bc2001_g7149.t2	vverm_g12957.t1
OG0005538	bc2001_g7172.t2, bc2001_g7172.t1	vverm_g12966.t1
OG0005540	bc2001_g7263.t1, bc2001_g7263.t2	vverm_g13008.t1
OG0005541	bc2001_g7285.t1	vverm_g9634.t2, vverm_g9634.t1
OG0005543	bc2001_g7347.t1, bc2001_g7347.t2	vverm_g15804.t1
OG0005544	bc2001_g7367.t1, bc2001_g7367.t2	vverm_g13167.t1, vverm_g12532.t1
OG0005545	bc2001_g7369.t1	vverm_g13156.t1, vverm_g12521.t1
OG0005546	bc2001_g7376.t1, bc2001_g7381.t1	vverm_g11224.t1
OG0005547	bc2001_g7382.t1	vverm_g13211.t1, vverm_g13211.t3, vverm_g13211.t2
OG0005549	bc2001_g7443.t1, bc2001_g7443.t2	vverm_g15353.t2
OG0005550	bc2001_g7461.t2	vverm_g15455.t1
OG0005551	bc2001_g7478.t1	vverm_g15519.t2, vverm_g15519.t1
OG0005556	bc2001_g7906.t2, bc2001_g7906.t1	vverm_g7788.t1
OG0005559	bc2001_g7947.t1	vverm_g1143.t1, vverm_g1143.t2
OG0005560	bc2001_g7976.t3	vverm_g7477.t1
OG0005574	bc2001_g8207.t1	vverm_g923.t1, vverm_g923.t2
OG0005578	bc2001_g8507.t2, bc2001_g8507.t1	vverm_g13776.t1
OG0005580	bc2001_g8580.t1	vverm_g3899.t1
OG0005581	bc2001_g8635.t2, bc2001_g8635.t1	vverm_g12102.t1
OG0005582	bc2001_g8640.t1	vverm_g12107.t1
OG0005587	bc2001_g8861.t1	vverm_g9621.t1
OG0005588	bc2001_g8865.t1	vverm_g16525.t1
OG0005591	bc2001_g8918.t1, bc2001_g8918.t2	vverm_g16528.t2, vverm_g16528.t1
OG0005592	bc2001_g8975.t1, bc2001_g8975.t2	vverm_g5567.t1
OG0005593	bc2001_g8984.t1	vverm_g16519.t2, vverm_g16519.t1
OG0005594	bc2001_g8990.t1	vverm_g5585.t2, vverm_g5585.t1, vverm_g5585.t3
OG0005596	bc2001_g9021.t1, bc2001_g9021.t2	vverm_g16242.t1
OG0005597	bc2001_g9068.t2, bc2001_g9068.t1	vverm_g16277.t1
OG0005598	bc2001_g15696.t1, bc2001_g9086.t1	vverm_g7060.t1
OG0005599	bc2001_g9116.t2, bc2001_g9116.t1	vverm_g227.t1
OG0005601	bc2001_g9151.t1, bc2001_g9151.t2	vverm_g12401.t1, vverm_g12401.t2
OG0005603	bc2001_g9205.t1	vverm_g2145.t1
OG0005604	bc2001_g9212.t1	vverm_g2111.t2, vverm_g2111.t3, vverm_g2111.t1
OG0005605	bc2001_g9224.t1	vverm_g7404.t1, vverm_g13307.t1, vverm_g5284.t1
OG0005606	bc2001_g9272.t1	vverm_g1151.t1
OG0005607	bc2001_g9283.t1	vverm_g1166.t1
OG0005608	bc2001_g9286.t1, bc2001_g9286.t2	vverm_g1163.t1
OG0005609	bc2001_g9310.t1	vverm_g1171.t1
OG0005610	bc2001_g9311.t1, bc2001_g9311.t2, bc2001_g9311.t4	vverm_g1170.t1
OG0005612	bc2001_g9367.t1, bc2001_g9367.t2	vverm_g2282.t1
OG0005613	bc2001_g9379.t1, bc2001_g9379.t2	vverm_g9061.t1
OG0005614	bc2001_g9383.t1, bc2001_g9383.t2	vverm_g970.t1, vverm_g970.t2
OG0005615	bc2001_g9429.t1, bc2001_g9429.t2	vverm_g2272.t1
OG0005618	bc2001_g9534.t1, bc2001_g9583.t1	vverm_g1557.t1
OG0005619	bc2001_g9558.t1	vverm_g3167.t1
OG0005620	bc2001_g9628.t3, bc2001_g9628.t1, bc2001_g9628.t2	vverm_g3602.t1
OG0005621	bc2001_g9630.t1	vverm_g2921.t1, vverm_g2921.t2
OG0005623	bc2001_g9668.t1	vverm_g7914.t2, vverm_g7914.t1
OG0005624	bc2001_g9676.t2, bc2001_g9676.t1	vverm_g3690.t1
OG0005625	bc2001_g9723.t1, bc2001_g9723.t2	vverm_g3736.t1
OG0005626	bc2001_g9836.t1	vverm_g1627.t2, vverm_g1627.t1
OG0005627	bc2001_g9882.t1, bc2001_g9882.t2, bc2001_g9882.t3	vverm_g4194.t1
OG0005632	bc2001_g10038.t1, bc2001_g10038.t2	vverm_g1535.t1
OG0005634	bc2001_g10145.t1	vverm_g10287.t2, vverm_g10287.t1
OG0005635	bc2001_g10153.t1, bc2001_g10153.t2	vverm_g10300.t2, vverm_g10300.t1
OG0005636	bc2001_g10157.t1	vverm_g10298.t1
OG0005637	bc2001_g10193.t2, bc2001_g10193.t1	vverm_g10308.t2, vverm_g10308.t1
OG0005638	bc2001_g10289.t2, bc2001_g10289.t1	vverm_g10373.t1
OG0005641	bc2001_g10422.t1	vverm_g6196.t1, vverm_g6718.t2, vverm_g6718.t1
OG0005642	bc2001_g10449.t1, bc2001_g10449.t2	vverm_g4654.t1
OG0005643	bc2001_g10551.t1, bc2001_g10551.t2	vverm_g13628.t1
OG0005644	bc2001_g10588.t1, bc2001_g10588.t2	vverm_g15303.t1
OG0005648	bc2001_g10723.t1, bc2001_g10723.t2	vverm_g8374.t3
OG0005650	bc2001_g10858.t1	vverm_g14605.t1
OG0005651	bc2001_g10879.t1	vverm_g15.t1, vverm_g6614.t1
OG0005652	bc2001_g10986.t1	vverm_g11810.t1, vverm_g11810.t2
OG0005653	bc2001_g11127.t2, bc2001_g11127.t1	vverm_g4418.t1
OG0005654	bc2001_g11128.t2, bc2001_g11128.t1	vverm_g4424.t1
OG0005656	bc2001_g11285.t1	vverm_g3392.t1
OG0005657	bc2001_g11291.t1	vverm_g3366.t2, vverm_g3366.t1
OG0005658	bc2001_g11351.t1	vverm_g16253.t2, vverm_g16253.t1
OG0005659	bc2001_g11365.t1	vverm_g4231.t1
OG0005661	bc2001_g11405.t1	vverm_g13292.t1, vverm_g16774.t1
OG0005662	bc2001_g11482.t3, bc2001_g11482.t1	vverm_g6797.t1
OG0005664	bc2001_g11561.t1	vverm_g15163.t1, vverm_g14709.t1
OG0005665	bc2001_g11574.t1	vverm_g9173.t2, vverm_g9173.t1
OG0005666	bc2001_g11588.t1	vverm_g14691.t1, vverm_g15184.t1
OG0005667	bc2001_g11603.t1	vverm_g16729.t2, vverm_g16729.t1
OG0005668	bc2001_g11640.t1	vverm_g15778.t2, vverm_g15778.t1, vverm_g15778.t3
OG0005669	bc2001_g11676.t1	vverm_g15752.t1, vverm_g15752.t2
OG0005670	bc2001_g11712.t1	vverm_g13999.t2, vverm_g13999.t1
OG0005671	bc2001_g11713.t1, bc2001_g11713.t2	vverm_g14000.t1
OG0005672	bc2001_g11716.t3, bc2001_g11716.t1	vverm_g12095.t1
OG0005673	bc2001_g11792.t1, bc2001_g11792.t2	vverm_g9001.t1
OG0005675	bc2001_g11879.t1, bc2001_g11879.t2	vverm_g11532.t1
OG0005676	bc2001_g11912.t1, bc2001_g11912.t2	vverm_g11570.t1
OG0005678	bc2001_g11986.t1	vverm_g525.t2, vverm_g525.t1
OG0005679	bc2001_g11988.t1, bc2001_g11988.t2	vverm_g10137.t1
OG0005681	bc2001_g12133.t1, bc2001_g12133.t2	vverm_g10073.t1
OG0005682	bc2001_g12185.t1	vverm_g10075.t1, vverm_g10075.t2
OG0005683	bc2001_g12261.t1, bc2001_g12261.t2	vverm_g7631.t1
OG0005684	bc2001_g12363.t1, bc2001_g12363.t3	vverm_g1608.t1
OG0005686	bc2001_g12389.t1, bc2001_g12389.t2	vverm_g8355.t1
OG0005687	bc2001_g12472.t1	vverm_g1305.t1, vverm_g1305.t2
OG0005689	bc2001_g12494.t1	vverm_g1291.t1, vverm_g1291.t2
OG0005692	bc2001_g12721.t1	vverm_g10177.t2, vverm_g10177.t1, vverm_g10177.t3
OG0005693	bc2001_g12753.t1, bc2001_g12753.t2	vverm_g7022.t1
OG0005694	bc2001_g12856.t1	vverm_g16469.t1
OG0005696	bc2001_g12879.t1	vverm_g9145.t1
OG0005697	bc2001_g12939.t1	vverm_g5442.t2, vverm_g15860.t1, vverm_g5442.t1, vverm_g15860.t2
OG0005698	bc2001_g12948.t2, bc2001_g12948.t1, bc2001_g12948.t3	vverm_g5474.t1
OG0005699	bc2001_g12952.t1	vverm_g1093.t1
OG0005700	bc2001_g12953.t1	vverm_g4757.t2, vverm_g4757.t1, vverm_g8893.t1
OG0005701	bc2001_g12954.t1, bc2001_g12954.t2	vverm_g1092.t1, vverm_g1092.t2
OG0005702	bc2001_g12985.t1, bc2001_g12985.t2	vverm_g10706.t1
OG0005704	bc2001_g13063.t1	vverm_g116.t1
OG0005705	bc2001_g13124.t2, bc2001_g13124.t1	vverm_g160.t1
OG0005706	bc2001_g13211.t1	vverm_g15326.t1, vverm_g15326.t2
OG0005707	bc2001_g13274.t3, bc2001_g13274.t1	vverm_g6079.t1
OG0005708	bc2001_g13282.t1	vverm_g13474.t2, vverm_g13474.t1, vverm_g9953.t1
OG0005709	bc2001_g13342.t2, bc2001_g13342.t1, bc2001_g13342.t3	vverm_g7180.t1
OG0005710	bc2001_g13551.t1	vverm_g8151.t1
OG0005711	bc2001_g13593.t1	vverm_g555.t1, vverm_g14417.t1
OG0005712	bc2001_g13595.t1	vverm_g8156.t1, vverm_g8156.t2
OG0005713	bc2001_g13606.t1	vverm_g8166.t1
OG0005714	bc2001_g13623.t2, bc2001_g13623.t1	vverm_g8193.t1
OG0005715	bc2001_g13680.t1, bc2001_g13680.t2	vverm_g3897.t1
OG0005718	bc2001_g13978.t1	vverm_g12657.t1
OG0005719	bc2001_g13983.t1	vverm_g12660.t2, vverm_g12660.t1
OG0005720	bc2001_g13986.t2, bc2001_g13986.t1	vverm_g12663.t2, vverm_g12663.t1
OG0005721	bc2001_g13998.t1	vverm_g6910.t2, vverm_g6910.t1
OG0005723	bc2001_g18832.t1, bc2001_g14142.t1	vverm_g1182.t1
OG0005724	bc2001_g14144.t1	vverm_g12784.t3, vverm_g12784.t1, vverm_g12784.t2
OG0005725	bc2001_g14167.t1	vverm_g12788.t1
OG0005727	bc2001_g14238.t1	vverm_g1350.t2, vverm_g1350.t1
OG0005728	bc2001_g14240.t1, bc2001_g14240.t2	vverm_g1354.t1
OG0005730	bc2001_g14305.t1, bc2001_g14305.t2	vverm_g1367.t1
OG0005731	bc2001_g14313.t1	vverm_g7069.t1, vverm_g1360.t1
OG0005732	bc2001_g14322.t1, bc2001_g14322.t2	vverm_g1371.t1
OG0005733	bc2001_g14400.t2, bc2001_g14400.t1	vverm_g109.t1
OG0005737	bc2001_g14541.t1, bc2001_g14541.t2	vverm_g4534.t1
OG0005740	bc2001_g14732.t1	vverm_g9829.t1
OG0005742	bc2001_g14832.t2, bc2001_g14832.t1	vverm_g3201.t1
OG0005743	bc2001_g14939.t2, bc2001_g14939.t1	vverm_g7545.t1
OG0005744	bc2001_g15024.t2, bc2001_g15024.t1	vverm_g560.t1, vverm_g560.t2
OG0005745	bc2001_g15103.t1, bc2001_g15103.t2, bc2001_g15103.t3	vverm_g10181.t1
OG0005746	bc2001_g15197.t1	vverm_g9591.t1
OG0005747	bc2001_g15249.t1	vverm_g437.t2, vverm_g13518.t1, vverm_g437.t1
OG0005748	bc2001_g15252.t2, bc2001_g15252.t1	vverm_g179.t1
OG0005749	bc2001_g15255.t1, bc2001_g15255.t2	vverm_g14931.t1, vverm_g14931.t2
OG0005750	bc2001_g15261.t1	vverm_g436.t1, vverm_g13517.t1
OG0005751	bc2001_g15281.t1, bc2001_g15281.t2, bc2001_g15281.t3	vverm_g11629.t1
OG0005753	bc2001_g15387.t2, bc2001_g15387.t1	vverm_g14620.t2, vverm_g14620.t1
OG0005754	bc2001_g15529.t1	vverm_g3783.t1, vverm_g5831.t1
OG0005755	bc2001_g15561.t1	vverm_g14608.t1
OG0005756	bc2001_g15576.t1	vverm_g5866.t1, vverm_g14073.t1
OG0005757	bc2001_g15651.t1	vverm_g5881.t1, vverm_g5881.t2, vverm_g14056.t1
OG0005760	bc2001_g16261.t1	vverm_g3956.t2, vverm_g3956.t1
OG0005761	bc2001_g16331.t1	vverm_g16195.t2, vverm_g16195.t1
OG0005762	bc2001_g16506.t1	vverm_g8754.t1
OG0005763	bc2001_g16569.t1, bc2001_g16569.t2	vverm_g8730.t1
OG0005764	bc2001_g16588.t2, bc2001_g16588.t1	vverm_g8710.t1
OG0005765	bc2001_g16710.t2, bc2001_g16710.t1	vverm_g15586.t1, vverm_g15586.t2
OG0005766	bc2001_g16714.t1, bc2001_g16714.t2	vverm_g5089.t1
OG0005767	bc2001_g16719.t1	vverm_g15076.t2, vverm_g15076.t1
OG0005768	bc2001_g16722.t1	vverm_g15600.t1
OG0005769	bc2001_g16728.t1	vverm_g4726.t1, vverm_g6359.t1
OG0005770	bc2001_g16769.t1, bc2001_g16769.t2	vverm_g649.t1
OG0005771	bc2001_g16774.t1, bc2001_g16774.t2	vverm_g694.t1
OG0005773	bc2001_g16845.t2	vverm_g603.t1
OG0005773	bc2001_g16845.t1	vverm_g604.t1
OG0005774	bc2001_g16847.t1	vverm_g602.t1, vverm_g602.t2
OG0005775	bc2001_g16856.t1	vverm_g1060.t1, vverm_g1059.t1, vverm_g1059.t2
OG0005776	bc2001_g16862.t1, bc2001_g16862.t2	vverm_g15091.t2, vverm_g15091.t1
OG0005777	bc2001_g16870.t1	vverm_g582.t2, vverm_g582.t1
OG0005778	bc2001_g16886.t1	vverm_g10558.t1, vverm_g10739.t2, vverm_g10739.t1
OG0005779	bc2001_g16888.t1	vverm_g595.t1
OG0005780	bc2001_g16969.t1, bc2001_g16969.t2	vverm_g12362.t1
OG0005781	bc2001_g16984.t2, bc2001_g16984.t1	vverm_g15970.t1, vverm_g15970.t2
OG0005782	bc2001_g17078.t1	vverm_g15004.t1, vverm_g15006.t1, vverm_g15005.t1
OG0005783	bc2001_g17109.t1, bc2001_g17109.t2	vverm_g4218.t1
OG0005784	bc2001_g17144.t1, bc2001_g17144.t2	vverm_g3280.t2, vverm_g3280.t1
OG0005785	bc2001_g17206.t1	vverm_g3924.t1, vverm_g3122.t1
OG0005786	bc2001_g17210.t1	vverm_g3225.t1, vverm_g3225.t2
OG0005788	bc2001_g17320.t1	vverm_g11457.t1
OG0005789	bc2001_g17376.t1	vverm_g2946.t1, vverm_g4636.t1
OG0005790	bc2001_g17378.t1	vverm_g16546.t1, vverm_g5632.t2, vverm_g5632.t1
OG0005791	bc2001_g17475.t1	vverm_g3969.t1, vverm_g6138.t1, vverm_g13729.t1
OG0005792	bc2001_g17489.t1, bc2001_g17489.t2	vverm_g7319.t1, vverm_g13940.t1
OG0005793	bc2001_g17709.t1	vverm_g7377.t1, vverm_g16746.t2, vverm_g16746.t1
OG0005794	bc2001_g17718.t1, bc2001_g17718.t2	vverm_g16713.t1
OG0005795	bc2001_g17748.t1	vverm_g7384.t1, vverm_g15789.t1
OG0005796	bc2001_g17790.t1, bc2001_g17790.t2	vverm_g9748.t1
OG0005797	bc2001_g17840.t1	vverm_g11132.t1, vverm_g11132.t2, vverm_g8852.t1
OG0005798	bc2001_g17843.t1	vverm_g3083.t1, vverm_g3473.t1
OG0005799	bc2001_g17894.t1, bc2001_g17894.t2	vverm_g13800.t1
OG0005800	bc2001_g17922.t2, bc2001_g17922.t1	vverm_g13809.t1, vverm_g13809.t2
OG0005801	bc2001_g17978.t1	vverm_g4067.t1, vverm_g6052.t1
OG0005802	bc2001_g18034.t2, bc2001_g18034.t1	vverm_g10172.t1
OG0005803	bc2001_g18056.t1, bc2001_g18056.t2	vverm_g10668.t1
OG0005804	bc2001_g18090.t1	vverm_g10755.t1, vverm_g10583.t1
OG0005805	bc2001_g18098.t1	vverm_g12004.t1, vverm_g12004.t2
OG0005807	bc2001_g18225.t1, bc2001_g18225.t2	vverm_g2624.t1
OG0005808	bc2001_g18306.t1	vverm_g2848.t1
OG0005809	bc2001_g18312.t1	vverm_g2609.t1
OG0005811	bc2001_g18344.t1	vverm_g14439.t2, vverm_g14439.t1
OG0005812	bc2001_g18436.t1, bc2001_g18436.t2	vverm_g13375.t1
OG0005813	bc2001_g18480.t1	vverm_g1005.t1, vverm_g13353.t2
OG0005814	bc2001_g18620.t1	vverm_g6898.t2, vverm_g9928.t1
OG0005815	bc2001_g18741.t2, bc2001_g18741.t3, bc2001_g18741.t1	vverm_g11208.t1
OG0005816	bc2001_g18769.t1	vverm_g11226.t1, vverm_g11226.t2
OG0005817	bc2001_g18780.t2, bc2001_g18780.t1	vverm_g11235.t2, vverm_g11235.t1
OG0005819	bc2001_g18819.t1	vverm_g5016.t1, vverm_g12169.t1
OG0005821	bc2001_g18859.t1, bc2001_g18859.t2	vverm_g16427.t1
OG0005823	bc2001_g19046.t1	vverm_g1808.t1, vverm_g1808.t2
OG0005824	bc2001_g19053.t1	vverm_g1795.t2, vverm_g1795.t1, vverm_g10509.t1
OG0005825	bc2001_g19072.t1	vverm_g5462.t1
OG0005826	bc2001_g19113.t1, bc2001_g19113.t2	vverm_g11627.t1
OG0005827	bc2001_g19116.t2, bc2001_g19116.t1, bc2001_g19116.t3	vverm_g1926.t1
OG0005830	bc2001_g19533.t1	vverm_g4130.t1, vverm_g4130.t2
OG0005831	bc2001_g19542.t1	vverm_g4127.t2, vverm_g4127.t1
OG0005832	bc2001_g19565.t1, bc2001_g19565.t2	vverm_g4125.t1
OG0005833	bc2001_g19585.t1	vverm_g8825.t1
OG0005834	bc2001_g19596.t1	vverm_g8786.t1
