Orthogroup	bc2001_braker	bc2002_braker
OG0010602	bc2001_g17292.t1	bc2002_g19537.t1
OG0010604	bc2001_g17295.t1	bc2002_g19534.t1
OG0010605	bc2001_g17296.t1	bc2002_g19533.t1
OG0010606	bc2001_g17314.t1	bc2002_g19513.t1, bc2002_g18545.t1
OG0010607	bc2001_g17318.t1	bc2002_g19509.t1
OG0010608	bc2001_g17329.t1	bc2002_g19499.t1
OG0010609	bc2001_g17339.t1	bc2002_g4528.t1, bc2002_g19491.t1
OG0010610	bc2001_g17351.t1	bc2002_g19478.t1
OG0010611	bc2001_g17358.t1	bc2002_g19471.t1
OG0010612	bc2001_g17359.t1	bc2002_g19470.t1
OG0010613	bc2001_g17360.t2, bc2001_g17360.t1	bc2002_g19469.t1
OG0010614	bc2001_g17369.t1	bc2002_g19460.t1
OG0010615	bc2001_g17382.t1	bc2002_g19442.t1
OG0010616	bc2001_g17391.t1	bc2002_g19432.t1
OG0010617	bc2001_g17413.t1	bc2002_g16815.t1, bc2002_g19410.t1
OG0010618	bc2001_g17449.t1	bc2002_g86.t1
OG0010619	bc2001_g17471.t1	bc2002_g15476.t1
OG0010620	bc2001_g17480.t1	bc2002_g15466.t1
OG0010623	bc2001_g17514.t1	bc2002_g5217.t1
OG0010624	bc2001_g17516.t1	bc2002_g5215.t1, bc2002_g15710.t1
OG0010625	bc2001_g18489.t1, bc2001_g17519.t1	bc2002_g16190.t1
OG0010626	bc2001_g17524.t1	bc2002_g5206.t1, bc2002_g10859.t1
OG0010627	bc2001_g17538.t1	bc2002_g5188.t1, bc2002_g825.t1
OG0010628	bc2001_g17550.t1	bc2002_g5176.t1, bc2002_g12755.t1
OG0010629	bc2001_g17557.t1	bc2002_g9483.t1, bc2002_g5168.t1
OG0010630	bc2001_g17575.t1	bc2002_g19843.t1, bc2002_g5151.t1
OG0010631	bc2001_g17581.t1	bc2002_g6389.t1, bc2002_g16409.t1
OG0010632	bc2001_g17583.t1	bc2002_g16412.t1
OG0010633	bc2001_g17592.t1	bc2002_g16424.t1
OG0010634	bc2001_g17599.t2, bc2001_g17599.t1	bc2002_g16432.t1
OG0010635	bc2001_g17601.t2, bc2001_g17601.t1	bc2002_g16434.t1
OG0010636	bc2001_g17624.t1	bc2002_g16456.t1
OG0010637	bc2001_g17659.t1	bc2002_g1566.t1, bc2002_g590.t1
OG0010638	bc2001_g17673.t1	bc2002_g578.t1, bc2002_g15454.t1
OG0010639	bc2001_g17714.t1	bc2002_g533.t1
OG0010640	bc2001_g17719.t1, bc2001_g17719.t2	bc2002_g527.t1
OG0010641	bc2001_g17720.t1	bc2002_g526.t1
OG0010643	bc2001_g17723.t1	bc2002_g3966.t1, bc2002_g525.t1
OG0010644	bc2001_g17746.t1	bc2002_g503.t1
OG0010645	bc2001_g17758.t2, bc2001_g17758.t1	bc2002_g492.t1
OG0010646	bc2001_g17778.t1	bc2002_g467.t1
OG0010647	bc2001_g18220.t1, bc2001_g17786.t1	bc2002_g15917.t1
OG0010648	bc2001_g17792.t1	bc2002_g453.t1
OG0010649	bc2001_g17800.t1	bc2002_g443.t1, bc2002_g1184.t1
OG0010650	bc2001_g17807.t1	bc2002_g434.t2, bc2002_g434.t1
OG0010651	bc2001_g17836.t2, bc2001_g17836.t1	bc2002_g405.t1
OG0010652	bc2001_g17837.t1	bc2002_g404.t1
OG0010653	bc2001_g17847.t1	bc2002_g396.t1, bc2002_g13437.t1
OG0010654	bc2001_g17848.t1	bc2002_g11623.t1, bc2002_g395.t1
OG0010655	bc2001_g17854.t1	bc2002_g14177.t1, bc2002_g390.t1
OG0010657	bc2001_g17888.t1	bc2002_g3702.t1, bc2002_g12966.t1
OG0010658	bc2001_g17898.t1	bc2002_g14939.t1, bc2002_g6250.t1
OG0010659	bc2001_g17903.t1, bc2001_g19418.t1	bc2002_g2796.t1
OG0010660	bc2001_g17916.t1	bc2002_g616.t1, bc2002_g6228.t1
OG0010661	bc2001_g17926.t2, bc2001_g17926.t1	bc2002_g6217.t1
OG0010662	bc2001_g17930.t1	bc2002_g6213.t1
OG0010663	bc2001_g17935.t1	bc2002_g6210.t1, bc2002_g6223.t1
OG0010664	bc2001_g17948.t1	bc2002_g6194.t2, bc2002_g6194.t1
OG0010665	bc2001_g17966.t1	bc2002_g6175.t2, bc2002_g6175.t1
OG0010666	bc2001_g17980.t1	bc2002_g872.t1
OG0010667	bc2001_g17986.t1, bc2001_g18773.t1	bc2002_g866.t1
OG0010668	bc2001_g18007.t1	bc2002_g17745.t1, bc2002_g3695.t1
OG0010669	bc2001_g18024.t1	bc2002_g3658.t1, bc2002_g3680.t1
OG0010670	bc2001_g18033.t1	bc2002_g15805.t1
OG0010671	bc2001_g18040.t1	bc2002_g15798.t1, bc2002_g15798.t2
OG0010672	bc2001_g18046.t1	bc2002_g15792.t1
OG0010673	bc2001_g18049.t1	bc2002_g15789.t1
OG0010674	bc2001_g18061.t1	bc2002_g15778.t1
OG0010675	bc2001_g18064.t1	bc2002_g15775.t1
OG0010676	bc2001_g18065.t1	bc2002_g15774.t1
OG0010677	bc2001_g18068.t1	bc2002_g15771.t1, bc2002_g15771.t2
OG0010678	bc2001_g18069.t2, bc2001_g18069.t1	bc2002_g15768.t1
OG0010679	bc2001_g18070.t1	bc2002_g15767.t1
OG0010680	bc2001_g18105.t1	bc2002_g3089.t1, bc2002_g4359.t1
OG0010681	bc2001_g18107.t1	bc2002_g4357.t1, bc2002_g13355.t1
OG0010682	bc2001_g18126.t1	bc2002_g12917.t1, bc2002_g4338.t1
OG0010683	bc2001_g18164.t1	bc2002_g9886.t2, bc2002_g15855.t1
OG0010684	bc2001_g18167.t1	bc2002_g15857.t1
OG0010685	bc2001_g18188.t1	bc2002_g15880.t1, bc2002_g8933.t1
OG0010686	bc2001_g18194.t1	bc2002_g15887.t1, bc2002_g15711.t1
OG0010687	bc2001_g18223.t1	bc2002_g15920.t1
OG0010688	bc2001_g18227.t1	bc2002_g15924.t1
OG0010689	bc2001_g18253.t1	bc2002_g15948.t1
OG0010690	bc2001_g18258.t1	bc2002_g15953.t1
OG0010691	bc2001_g18261.t1	bc2002_g15956.t1
OG0010692	bc2001_g18265.t1	bc2002_g15960.t1
OG0010693	bc2001_g18271.t1	bc2002_g15966.t1, bc2002_g1523.t1
OG0010694	bc2001_g19129.t1, bc2001_g18276.t1	bc2002_g6669.t1
OG0010695	bc2001_g18284.t2, bc2001_g18284.t1	bc2002_g15979.t1
OG0010696	bc2001_g18294.t1	bc2002_g9320.t1, bc2002_g15990.t1
OG0010697	bc2001_g18299.t1	bc2002_g15996.t1
OG0010698	bc2001_g18303.t1	bc2002_g16000.t1
OG0010699	bc2001_g18309.t1	bc2002_g16006.t1
OG0010700	bc2001_g18335.t1	bc2002_g16031.t1
OG0010701	bc2001_g18351.t1	bc2002_g16047.t1
OG0010702	bc2001_g18353.t1	bc2002_g16049.t1
OG0010703	bc2001_g18357.t2, bc2001_g18357.t1	bc2002_g16053.t1
OG0010704	bc2001_g18367.t3	bc2002_g16065.t1
OG0010705	bc2001_g18368.t1	bc2002_g16066.t1
OG0010706	bc2001_g18373.t2, bc2001_g18373.t1	bc2002_g16108.t1
OG0010707	bc2001_g18379.t1, bc2001_g18379.t2	bc2002_g16072.t1
OG0010708	bc2001_g18390.t1	bc2002_g3450.t1, bc2002_g16083.t1
OG0010709	bc2001_g18395.t1	bc2002_g15510.t1, bc2002_g16089.t1
OG0010710	bc2001_g18398.t1	bc2002_g16092.t1, bc2002_g19394.t1
OG0010711	bc2001_g18407.t1	bc2002_g16104.t1
OG0010712	bc2001_g18408.t2, bc2001_g18408.t1	bc2002_g16105.t1
OG0010713	bc2001_g18421.t2, bc2001_g18421.t1	bc2002_g16118.t1
OG0010714	bc2001_g18426.t2, bc2001_g18426.t1	bc2002_g16123.t1
OG0010715	bc2001_g18444.t1	bc2002_g16139.t1
OG0010716	bc2001_g18445.t1	bc2002_g16140.t1
OG0010717	bc2001_g18446.t1	bc2002_g16141.t1
OG0010718	bc2001_g18450.t1	bc2002_g16145.t1
OG0010719	bc2001_g18459.t1	bc2002_g16158.t1, bc2002_g15525.t1
OG0010720	bc2001_g18463.t1	bc2002_g1327.t1, bc2002_g5126.t1
OG0010721	bc2001_g18476.t1, bc2001_g18476.t2	bc2002_g16175.t1
OG0010722	bc2001_g18482.t1	bc2002_g16181.t1
OG0010723	bc2001_g18511.t1	bc2002_g16217.t2, bc2002_g16217.t1
OG0010724	bc2001_g18536.t1, bc2001_g18536.t2	bc2002_g19854.t1
OG0010725	bc2001_g18557.t1	bc2002_g3166.t1, bc2002_g19831.t1
OG0010726	bc2001_g18568.t2, bc2001_g18568.t1	bc2002_g5543.t1
OG0010727	bc2001_g18571.t1	bc2002_g5540.t1
OG0010728	bc2001_g18578.t1, bc2001_g18829.t1	bc2002_g15725.t1
OG0010729	bc2001_g18580.t1	bc2002_g5531.t1, bc2002_g11527.t1
OG0010730	bc2001_g18619.t1	bc2002_g13570.t1
OG0010731	bc2001_g18626.t1	bc2002_g13577.t1
OG0010732	bc2001_g18666.t1	bc2002_g13617.t1
OG0010733	bc2001_g18667.t1, bc2001_g18667.t2	bc2002_g13618.t1
OG0010734	bc2001_g18670.t1	bc2002_g13621.t1
OG0010735	bc2001_g18682.t1	bc2002_g13634.t1, bc2002_g7117.t1
OG0010736	bc2001_g18687.t1	bc2002_g13639.t1, bc2002_g3767.t1
OG0010737	bc2001_g18688.t1	bc2002_g13640.t1, bc2002_g18569.t1
OG0010738	bc2001_g18718.t1	bc2002_g58.t1
OG0010739	bc2001_g18722.t1	bc2002_g54.t1
OG0010740	bc2001_g18723.t1, bc2001_g18724.t1	bc2002_g53.t1
OG0010741	bc2001_g18728.t1, bc2001_g18728.t2	bc2002_g48.t1
OG0010743	bc2001_g18742.t1	bc2002_g34.t1
OG0010744	bc2001_g18743.t1	bc2002_g33.t1
OG0010745	bc2001_g18948.t1, bc2001_g18782.t1	bc2002_g15640.t1
OG0010746	bc2001_g18783.t1, bc2001_g18949.t1	bc2002_g15641.t1
OG0010747	bc2001_g18950.t1, bc2001_g18784.t1	bc2002_g15642.t1
OG0010748	bc2001_g18788.t1, bc2001_g18954.t1	bc2002_g15646.t1
OG0010749	bc2001_g18791.t1, bc2001_g18956.t1	bc2002_g15648.t1
OG0010750	bc2001_g18793.t1, bc2001_g18958.t2	bc2002_g15650.t1
OG0010751	bc2001_g18816.t1, bc2001_g18913.t1	bc2002_g4563.t1
OG0010752	bc2001_g18858.t1	bc2002_g4491.t1
OG0010753	bc2001_g18860.t1, bc2001_g18860.t2	bc2002_g4493.t1
OG0010754	bc2001_g18892.t1	bc2002_g4529.t1
OG0010755	bc2001_g18909.t1	bc2002_g3825.t1
OG0010756	bc2001_g18916.t1	bc2002_g3831.t1, bc2002_g3831.t2
OG0010757	bc2001_g18933.t1	bc2002_g3854.t1
OG0010758	bc2001_g18964.t1	bc2002_g311.t1, bc2002_g15654.t1
OG0010759	bc2001_g18975.t1	bc2002_g15665.t1
OG0010760	bc2001_g18994.t1, bc2001_g18994.t2	bc2002_g5655.t1
OG0010761	bc2001_g19167.t1, bc2001_g19008.t1	bc2002_g6628.t1
OG0010762	bc2001_g19020.t1	bc2002_g6783.t1, bc2002_g7595.t1
OG0010763	bc2001_g19034.t1	bc2002_g12897.t1, bc2002_g6765.t1
OG0010764	bc2001_g19049.t1	bc2002_g6750.t1
OG0010765	bc2001_g19056.t1	bc2002_g6744.t1
OG0010766	bc2001_g19057.t1	bc2002_g6743.t1
OG0010767	bc2001_g19061.t1	bc2002_g6739.t1
OG0010768	bc2001_g19067.t1	bc2002_g6733.t1
OG0010769	bc2001_g19070.t1	bc2002_g6730.t1
OG0010770	bc2001_g19095.t1	bc2002_g6702.t1
OG0010771	bc2001_g19099.t1	bc2002_g6698.t1
OG0010772	bc2001_g19100.t1	bc2002_g6697.t1
OG0010773	bc2001_g19102.t1	bc2002_g6695.t1
OG0010774	bc2001_g19104.t1	bc2002_g6693.t1
OG0010775	bc2001_g19106.t1	bc2002_g6691.t2
OG0010776	bc2001_g19122.t1	bc2002_g6676.t2, bc2002_g6676.t1
OG0010777	bc2001_g19136.t1	bc2002_g6661.t1
OG0010778	bc2001_g19139.t1	bc2002_g6658.t1
OG0010779	bc2001_g19152.t1	bc2002_g6644.t1
OG0010780	bc2001_g19232.t1	bc2002_g6983.t1, bc2002_g1159.t1
OG0010781	bc2001_g19241.t1	bc2002_g1167.t1
OG0010782	bc2001_g19251.t1, bc2001_g19251.t2	bc2002_g1177.t1
OG0010783	bc2001_g19317.t1, bc2001_g19268.t1	bc2002_g1199.t1
OG0010784	bc2001_g19303.t1	bc2002_g1239.t1
OG0010785	bc2001_g19321.t1	bc2002_g1260.t1
OG0010786	bc2001_g19363.t2, bc2001_g19363.t1	bc2002_g2856.t1
OG0010787	bc2001_g19365.t1	bc2002_g2854.t1
OG0010788	bc2001_g19395.t1	bc2002_g676.t1, bc2002_g2828.t1
OG0010789	bc2001_g19416.t1	bc2002_g2798.t1
OG0010790	bc2001_g19422.t1, bc2001_g19422.t2	bc2002_g2792.t1
OG0010791	bc2001_g19442.t1	bc2002_g16489.t1, bc2002_g1887.t1
OG0010792	bc2001_g19446.t1	bc2002_g20033.t1, bc2002_g1892.t1
OG0010793	bc2001_g19460.t1	bc2002_g1905.t1
OG0010794	bc2001_g19468.t1	bc2002_g1913.t1
OG0010795	bc2001_g19472.t1	bc2002_g1918.t1
OG0010796	bc2001_g19473.t1	bc2002_g1919.t1
OG0010797	bc2001_g19481.t1	bc2002_g19937.t1, bc2002_g1929.t1
OG0010798	bc2001_g19483.t1	bc2002_g1931.t1, bc2002_g14149.t1
OG0010799	bc2001_g19507.t1	bc2002_g1956.t1
OG0010800	bc2001_g19508.t1	bc2002_g1957.t1
OG0010801	bc2001_g19509.t1	bc2002_g1958.t1
OG0010802	bc2001_g19512.t1	bc2002_g1961.t1
OG0010803	bc2001_g19519.t1	bc2002_g1968.t1
OG0010804	bc2001_g19521.t1	bc2002_g1970.t1
OG0010805	bc2001_g19531.t1	bc2002_g1979.t1
OG0010806	bc2001_g19572.t1	bc2002_g2027.t1
OG0010807	bc2001_g19587.t2, bc2001_g19587.t1	bc2002_g2041.t1
OG0010808	bc2001_g19601.t1	bc2002_g2055.t1
OG0010809	bc2001_g19603.t1	bc2002_g2057.t1
OG0010810	bc2001_g19613.t2, bc2001_g19613.t1	bc2002_g2068.t1
OG0010811	bc2001_g19661.t1	bc2002_g343.t1
OG0010812	bc2001_g19664.t1	bc2002_g340.t1, bc2002_g13271.t1
OG0010813	bc2001_g19676.t1	bc2002_g16662.t1
OG0010814	bc2001_g19679.t1	bc2002_g16665.t1
OG0010815	bc2001_g19711.t1	bc2002_g16697.t1, bc2002_g15841.t1
OG0010816	bc2001_g19714.t1	bc2002_g16700.t1
OG0012878	bc2001_g7.t1	bc2002_g8887.t1
OG0012879	bc2001_g10.t1	bc2002_g8884.t1
OG0012880	bc2001_g11.t1	bc2002_g8883.t1
OG0012881	bc2001_g12.t1	bc2002_g8882.t1
OG0012882	bc2001_g13.t1	bc2002_g8881.t1
OG0012883	bc2001_g16.t1	bc2002_g8878.t1
OG0012884	bc2001_g53.t1	bc2002_g8836.t1
OG0012885	bc2001_g61.t1	bc2002_g8828.t1
OG0012886	bc2001_g69.t1	bc2002_g8820.t1
OG0012887	bc2001_g69.t2	bc2002_g8820.t2
OG0012888	bc2001_g73.t1	bc2002_g8816.t1
OG0012889	bc2001_g75.t1	bc2002_g8814.t1
OG0012890	bc2001_g82.t1	bc2002_g8806.t1
OG0012891	bc2001_g86.t1	bc2002_g8802.t1
OG0012892	bc2001_g88.t1	bc2002_g8800.t1
OG0012893	bc2001_g94.t3	bc2002_g8794.t3
OG0012894	bc2001_g95.t1	bc2002_g8793.t1
OG0012895	bc2001_g106.t1	bc2002_g8783.t1
OG0012896	bc2001_g108.t1	bc2002_g8780.t1
OG0012897	bc2001_g116.t1	bc2002_g8772.t1
OG0012898	bc2001_g117.t1	bc2002_g8771.t1
OG0012899	bc2001_g118.t1	bc2002_g8770.t1
OG0012900	bc2001_g119.t1	bc2002_g8769.t1
OG0012901	bc2001_g122.t1	bc2002_g8765.t1
OG0012902	bc2001_g123.t1	bc2002_g8764.t1
OG0012903	bc2001_g124.t1	bc2002_g8763.t1
OG0012904	bc2001_g129.t1	bc2002_g8758.t1
OG0012905	bc2001_g130.t1	bc2002_g8757.t1
OG0012906	bc2001_g135.t1	bc2002_g8753.t1
OG0012907	bc2001_g140.t1	bc2002_g8748.t1
OG0012908	bc2001_g150.t1	bc2002_g8740.t1
OG0012909	bc2001_g156.t1	bc2002_g8734.t1
OG0012910	bc2001_g157.t1	bc2002_g8733.t1
OG0012911	bc2001_g160.t1	bc2002_g8730.t1
OG0012912	bc2001_g163.t1	bc2002_g14448.t1
OG0012913	bc2001_g170.t1	bc2002_g14441.t1
OG0012914	bc2001_g172.t1	bc2002_g14439.t1
OG0012915	bc2001_g173.t2	bc2002_g14438.t1
OG0012916	bc2001_g175.t1	bc2002_g14429.t1
OG0012917	bc2001_g176.t1	bc2002_g14428.t1
OG0012918	bc2001_g178.t1	bc2002_g14424.t1
OG0012919	bc2001_g179.t1	bc2002_g14423.t1
OG0012920	bc2001_g182.t1	bc2002_g14419.t1
OG0012921	bc2001_g183.t1	bc2002_g14418.t1
OG0012922	bc2001_g193.t1	bc2002_g14409.t1
OG0012923	bc2001_g194.t1	bc2002_g14408.t1
OG0012924	bc2001_g200.t1	bc2002_g14401.t1
OG0012925	bc2001_g201.t1	bc2002_g14400.t1
OG0012926	bc2001_g202.t1	bc2002_g14399.t1
OG0012927	bc2001_g203.t1	bc2002_g14398.t1
OG0012928	bc2001_g204.t1	bc2002_g14397.t1
OG0012929	bc2001_g205.t1	bc2002_g14396.t1
OG0012930	bc2001_g207.t1	bc2002_g14394.t1
OG0012931	bc2001_g208.t1	bc2002_g14393.t1
OG0012932	bc2001_g212.t1	bc2002_g14389.t1
OG0012933	bc2001_g214.t1	bc2002_g14386.t1
OG0012934	bc2001_g218.t1	bc2002_g14382.t1
OG0012935	bc2001_g224.t1	bc2002_g14376.t1
OG0012936	bc2001_g226.t1	bc2002_g14374.t1
OG0012937	bc2001_g234.t1	bc2002_g14366.t1
OG0012938	bc2001_g235.t1	bc2002_g14365.t1
OG0012939	bc2001_g236.t1	bc2002_g14364.t1
OG0012940	bc2001_g237.t1	bc2002_g14363.t1
OG0012941	bc2001_g239.t1	bc2002_g14361.t1
OG0012942	bc2001_g240.t1	bc2002_g14360.t1
OG0012943	bc2001_g241.t1	bc2002_g14359.t1
OG0012944	bc2001_g242.t1	bc2002_g14358.t1
OG0012945	bc2001_g243.t1	bc2002_g14357.t1
OG0012946	bc2001_g244.t1	bc2002_g14356.t1
OG0012947	bc2001_g247.t1	bc2002_g14351.t1
OG0012948	bc2001_g262.t1	bc2002_g14333.t1
OG0012949	bc2001_g263.t1	bc2002_g14332.t1
OG0012950	bc2001_g268.t1	bc2002_g14327.t1
OG0012951	bc2001_g285.t1	bc2002_g14313.t1
OG0012952	bc2001_g306.t1	bc2002_g14296.t1
OG0012953	bc2001_g307.t1	bc2002_g14295.t1
OG0012954	bc2001_g312.t1	bc2002_g14290.t1
OG0012955	bc2001_g314.t1	bc2002_g14289.t1
OG0012956	bc2001_g324.t1	bc2002_g11755.t1
OG0012957	bc2001_g332.t1	bc2002_g11748.t1
OG0012958	bc2001_g339.t1	bc2002_g11737.t1
OG0012959	bc2001_g341.t1	bc2002_g11735.t1
OG0012960	bc2001_g342.t1	bc2002_g11733.t1
OG0012961	bc2001_g343.t1	bc2002_g11732.t1
OG0012962	bc2001_g346.t1	bc2002_g11730.t1
OG0012963	bc2001_g347.t1	bc2002_g11729.t1
OG0012964	bc2001_g352.t1	bc2002_g11724.t1
OG0012965	bc2001_g353.t1	bc2002_g11723.t1
OG0012966	bc2001_g358.t1	bc2002_g11717.t1
OG0012967	bc2001_g359.t1	bc2002_g11716.t1
OG0012968	bc2001_g361.t1	bc2002_g11714.t1
OG0012969	bc2001_g364.t1	bc2002_g11711.t1
OG0012970	bc2001_g367.t1	bc2002_g11708.t1
OG0012971	bc2001_g371.t1	bc2002_g11703.t1
OG0012972	bc2001_g374.t1	bc2002_g11699.t1
OG0012973	bc2001_g375.t1	bc2002_g11698.t1
OG0012974	bc2001_g377.t1	bc2002_g11696.t1
OG0012975	bc2001_g378.t1	bc2002_g11695.t1
OG0012976	bc2001_g382.t1	bc2002_g11691.t1
OG0012977	bc2001_g385.t1	bc2002_g11688.t1
OG0012978	bc2001_g386.t1	bc2002_g11687.t1
OG0012979	bc2001_g388.t1	bc2002_g11684.t1
OG0012980	bc2001_g393.t1	bc2002_g11679.t1
OG0012981	bc2001_g394.t1	bc2002_g11678.t1
OG0012982	bc2001_g396.t1	bc2002_g11676.t1
OG0012983	bc2001_g401.t1	bc2002_g11672.t1
OG0012984	bc2001_g408.t1	bc2002_g11667.t1
OG0012985	bc2001_g414.t1	bc2002_g11661.t1
OG0012986	bc2001_g416.t1	bc2002_g11659.t1
OG0012987	bc2001_g420.t1	bc2002_g11655.t1
OG0012988	bc2001_g430.t1	bc2002_g11646.t1
OG0012989	bc2001_g437.t1	bc2002_g11639.t1
OG0012990	bc2001_g442.t1	bc2002_g11632.t1
OG0012991	bc2001_g443.t1	bc2002_g11631.t1
OG0012992	bc2001_g444.t1	bc2002_g11630.t1
OG0012993	bc2001_g445.t1	bc2002_g11629.t1
OG0012994	bc2001_g446.t1	bc2002_g11628.t1
OG0012995	bc2001_g485.t1	bc2002_g1601.t1
OG0012996	bc2001_g490.t1	bc2002_g1606.t1
OG0012997	bc2001_g493.t1	bc2002_g1610.t1
OG0012998	bc2001_g504.t1	bc2002_g1619.t1
OG0012999	bc2001_g515.t1	bc2002_g1630.t1
OG0013000	bc2001_g520.t1	bc2002_g1635.t1
OG0013001	bc2001_g521.t1	bc2002_g1636.t1
OG0013002	bc2001_g522.t1	bc2002_g1637.t1
OG0013003	bc2001_g523.t1	bc2002_g1638.t1
OG0013004	bc2001_g527.t1	bc2002_g16497.t1
OG0013005	bc2001_g533.t1	bc2002_g16503.t1
OG0013006	bc2001_g542.t1	bc2002_g16510.t1
OG0013007	bc2001_g556.t1	bc2002_g16539.t1
OG0013008	bc2001_g562.t1	bc2002_g16589.t1
OG0013009	bc2001_g568.t1	bc2002_g16595.t1
OG0013010	bc2001_g569.t1	bc2002_g16596.t1
OG0013011	bc2001_g570.t1	bc2002_g16597.t1
OG0013012	bc2001_g575.t1	bc2002_g16603.t1
OG0013014	bc2001_g577.t1	bc2002_g16604.t1
OG0013015	bc2001_g578.t1	bc2002_g16605.t1
OG0013016	bc2001_g579.t1	bc2002_g16606.t1
OG0013017	bc2001_g583.t1	bc2002_g16610.t1
OG0013018	bc2001_g587.t1	bc2002_g16613.t1
OG0013019	bc2001_g588.t1	bc2002_g16615.t1
OG0013020	bc2001_g596.t1	bc2002_g1646.t1
OG0013021	bc2001_g599.t1	bc2002_g1649.t1
OG0013022	bc2001_g603.t1	bc2002_g1652.t1
OG0013023	bc2001_g610.t1	bc2002_g1658.t1
OG0013024	bc2001_g612.t1	bc2002_g1660.t1
OG0013025	bc2001_g614.t1	bc2002_g1662.t1
OG0013026	bc2001_g618.t1	bc2002_g1665.t1
OG0013027	bc2001_g620.t1	bc2002_g1667.t1
OG0013028	bc2001_g621.t1	bc2002_g1668.t1
OG0013029	bc2001_g622.t1	bc2002_g1669.t1
OG0013030	bc2001_g624.t1	bc2002_g1670.t1
OG0013031	bc2001_g627.t1	bc2002_g1673.t1
OG0013032	bc2001_g631.t1	bc2002_g1677.t1
OG0013033	bc2001_g635.t1	bc2002_g1681.t1
OG0013034	bc2001_g642.t1	bc2002_g1687.t1
OG0013035	bc2001_g643.t1	bc2002_g1688.t1
OG0013036	bc2001_g650.t1	bc2002_g1695.t1
OG0013037	bc2001_g656.t1	bc2002_g1701.t1
OG0013038	bc2001_g657.t1	bc2002_g1702.t1
OG0013039	bc2001_g665.t1	bc2002_g4010.t1
OG0013040	bc2001_g666.t1	bc2002_g4011.t1
OG0013041	bc2001_g668.t1	bc2002_g4013.t1
OG0013042	bc2001_g674.t1	bc2002_g4021.t1
OG0013043	bc2001_g675.t1	bc2002_g4022.t1
OG0013044	bc2001_g676.t1	bc2002_g4023.t1
OG0013045	bc2001_g677.t1	bc2002_g4024.t1
OG0013046	bc2001_g678.t1	bc2002_g4025.t1
OG0013047	bc2001_g690.t1	bc2002_g4038.t1
OG0013048	bc2001_g692.t1	bc2002_g4040.t1
OG0013049	bc2001_g693.t1	bc2002_g4041.t1
OG0013050	bc2001_g706.t1	bc2002_g4060.t1
OG0013051	bc2001_g707.t1	bc2002_g4061.t1
OG0013052	bc2001_g708.t1	bc2002_g4062.t1
OG0013053	bc2001_g709.t1	bc2002_g4063.t1
OG0013054	bc2001_g710.t1	bc2002_g4065.t1
OG0013055	bc2001_g711.t1	bc2002_g4066.t1
OG0013056	bc2001_g712.t1	bc2002_g4067.t1
OG0013057	bc2001_g713.t1	bc2002_g4068.t1
OG0013058	bc2001_g718.t1	bc2002_g4074.t1
OG0013059	bc2001_g720.t1	bc2002_g4076.t1
OG0013060	bc2001_g721.t1	bc2002_g4077.t1
OG0013061	bc2001_g722.t1	bc2002_g4078.t1
OG0013062	bc2001_g724.t1	bc2002_g4079.t1
OG0013063	bc2001_g726.t1	bc2002_g4081.t1
OG0013064	bc2001_g728.t1	bc2002_g4083.t1
OG0013065	bc2001_g729.t1	bc2002_g4084.t1
OG0013066	bc2001_g730.t1	bc2002_g4085.t1
OG0013067	bc2001_g731.t1	bc2002_g4086.t1
OG0013068	bc2001_g732.t1	bc2002_g4087.t1
OG0013069	bc2001_g740.t1	bc2002_g4095.t1
OG0013070	bc2001_g742.t1	bc2002_g4097.t1
OG0013071	bc2001_g748.t1	bc2002_g4102.t1
OG0013072	bc2001_g767.t1	bc2002_g4123.t1
OG0013073	bc2001_g777.t1	bc2002_g7880.t1
OG0013074	bc2001_g778.t1	bc2002_g7879.t1
OG0013075	bc2001_g783.t1	bc2002_g11337.t1
OG0013076	bc2001_g796.t1	bc2002_g11327.t1
OG0013077	bc2001_g797.t1	bc2002_g11326.t1
OG0013078	bc2001_g799.t1	bc2002_g11324.t1
OG0013079	bc2001_g805.t1	bc2002_g11318.t1
OG0013080	bc2001_g813.t1	bc2002_g11310.t1
OG0013081	bc2001_g815.t1	bc2002_g11308.t1
OG0013082	bc2001_g821.t1	bc2002_g11301.t1
OG0013083	bc2001_g823.t1	bc2002_g11299.t1
OG0013084	bc2001_g824.t1	bc2002_g11298.t1
OG0013085	bc2001_g828.t1	bc2002_g11294.t1
OG0013086	bc2001_g829.t1	bc2002_g11293.t1
OG0013087	bc2001_g830.t1	bc2002_g11292.t1
OG0013088	bc2001_g833.t1	bc2002_g11289.t1
OG0013091	bc2001_g844.t1	bc2002_g11279.t1
OG0013092	bc2001_g845.t1	bc2002_g11278.t1
OG0013093	bc2001_g847.t1	bc2002_g11276.t1
OG0013094	bc2001_g848.t1	bc2002_g11275.t1
OG0013095	bc2001_g850.t1	bc2002_g11273.t1
OG0013096	bc2001_g851.t1	bc2002_g11272.t1
OG0013097	bc2001_g861.t1	bc2002_g11260.t1
OG0013098	bc2001_g861.t2	bc2002_g11260.t2
OG0013099	bc2001_g864.t1	bc2002_g11257.t1
OG0013100	bc2001_g871.t1	bc2002_g11249.t1
OG0013101	bc2001_g874.t1	bc2002_g11247.t1
OG0013102	bc2001_g874.t2	bc2002_g11247.t2
OG0013103	bc2001_g876.t1	bc2002_g11245.t1
OG0013104	bc2001_g886.t1	bc2002_g11235.t1
