Orthogroup	vvermcdc19_braker	bc2002_braker
OG0005318	vverm_g9418.t1	bc2002_g1703.t1
OG0005319	vverm_g15116.t1	bc2002_g11100.t1
OG0005328	vverm_g589.t1, vverm_g589.t2	bc2002_g11101.t1
OG0005331	vverm_g14347.t1	bc2002_g13933.t1, bc2002_g4285.t1
OG0005333	vverm_g11087.t1	bc2002_g4269.t1
OG0005334	vverm_g4706.t2, vverm_g4706.t1	bc2002_g4193.t1
OG0005336	vverm_g5152.t1	bc2002_g4157.t1
OG0005337	vverm_g8682.t1, vverm_g5122.t1, vverm_g5288.t1	bc2002_g4150.t1
OG0005339	vverm_g1470.t1	bc2002_g13788.t2, bc2002_g13788.t1
OG0005340	vverm_g15976.t1, vverm_g14978.t1, vverm_g6276.t1	bc2002_g13787.t1
OG0005343	vverm_g10446.t1	bc2002_g18702.t1, bc2002_g10592.t1
OG0005350	vverm_g4671.t3, vverm_g4671.t1, vverm_g4671.t2	bc2002_g15280.t1
OG0005356	vverm_g8031.t1	bc2002_g6117.t1
OG0005357	vverm_g4092.t1	bc2002_g3188.t1
OG0005366	vverm_g11053.t1	bc2002_g7276.t2, bc2002_g7276.t1
OG0005369	vverm_g10948.t2, vverm_g10948.t1	bc2002_g7332.t1
OG0005373	vverm_g10907.t1, vverm_g10982.t1	bc2002_g7378.t1
OG0005374	vverm_g13487.t1	bc2002_g7388.t1
OG0005375	vverm_g9463.t1	bc2002_g7411.t1
OG0005378	vverm_g12400.t1	bc2002_g13852.t1, bc2002_g6518.t1
OG0005379	vverm_g3707.t1	bc2002_g11373.t1, bc2002_g11374.t1
OG0005380	vverm_g7151.t1	bc2002_g11402.t2, bc2002_g11402.t1
OG0005381	vverm_g6338.t1, vverm_g6338.t2	bc2002_g11432.t1
OG0005382	vverm_g4381.t1	bc2002_g9574.t1, bc2002_g9575.t1
OG0005386	vverm_g11256.t1, vverm_g11256.t2	bc2002_g2169.t1
OG0005387	vverm_g14281.t1, vverm_g14281.t2	bc2002_g2235.t1
OG0005389	vverm_g5408.t1, vverm_g5408.t2	bc2002_g2267.t2, bc2002_g2267.t1
OG0005391	vverm_g15618.t1	bc2002_g14980.t1
OG0005403	vverm_g6457.t1	bc2002_g11450.t1
OG0005404	vverm_g6476.t1, vverm_g5500.t1	bc2002_g11460.t1
OG0005405	vverm_g6583.t1	bc2002_g11467.t1, bc2002_g6724.t1
OG0005406	vverm_g6305.t2, vverm_g6305.t1	bc2002_g11514.t1
OG0005408	vverm_g5923.t1	bc2002_g6104.t1
OG0005414	vverm_g3647.t2, vverm_g3647.t1	bc2002_g11840.t1
OG0005415	vverm_g1690.t2, vverm_g1690.t1, vverm_g1690.t3	bc2002_g11809.t1
OG0005426	vverm_g3452.t1	bc2002_g15676.t1
OG0005427	vverm_g9381.t1, vverm_g16268.t1	bc2002_g15667.t1
OG0005433	vverm_g11094.t1, vverm_g2158.t1, vverm_g11388.t1	bc2002_g7227.t1
OG0005434	vverm_g11101.t1, vverm_g11101.t2	bc2002_g7222.t1, bc2002_g7222.t2
OG0005440	vverm_g4098.t1	bc2002_g6103.t1
OG0005441	vverm_g6225.t1	bc2002_g6102.t1
OG0005442	vverm_g8939.t1	bc2002_g10385.t1
OG0005443	vverm_g8959.t1	bc2002_g10393.t2, bc2002_g10393.t1
OG0005446	vverm_g9897.t1	bc2002_g13456.t1
OG0005448	vverm_g16619.t1	bc2002_g14751.t1
OG0005449	vverm_g15673.t1	bc2002_g14753.t2, bc2002_g14753.t1
OG0005450	vverm_g15658.t1	bc2002_g14766.t1
OG0005451	vverm_g15660.t1	bc2002_g14767.t1
OG0005459	vverm_g4443.t1, vverm_g4443.t2	bc2002_g2664.t2, bc2002_g2664.t1
OG0005460	vverm_g15033.t1	bc2002_g2633.t1
OG0005466	vverm_g8946.t1	bc2002_g8231.t2, bc2002_g8231.t1, bc2002_g10456.t1
OG0005476	vverm_g12566.t2, vverm_g12566.t1	bc2002_g10770.t1, bc2002_g10770.t3
OG0005477	vverm_g2524.t2, vverm_g2524.t1	bc2002_g19636.t1, bc2002_g19636.t2
OG0005480	vverm_g2507.t1	bc2002_g19732.t1
OG0005482	vverm_g1799.t1	bc2002_g19747.t1
OG0005483	vverm_g5028.t1	bc2002_g19795.t1
OG0005484	vverm_g14759.t1, vverm_g14761.t1	bc2002_g19814.t1, bc2002_g19814.t2
OG0005485	vverm_g2791.t1	bc2002_g3491.t1
OG0005487	vverm_g12803.t1	bc2002_g3469.t1, bc2002_g3469.t3, bc2002_g3469.t2
OG0005489	vverm_g2816.t1	bc2002_g3418.t1
OG0005491	vverm_g14092.t1	bc2002_g6806.t2, bc2002_g6806.t1
OG0005492	vverm_g2592.t1	bc2002_g6843.t1, bc2002_g6843.t2
OG0005493	vverm_g14817.t1	bc2002_g6950.t1
OG0005494	vverm_g14818.t1	bc2002_g6969.t1
OG0005496	vverm_g14865.t1	bc2002_g6990.t2, bc2002_g6990.t1
OG0005497	vverm_g1521.t2, vverm_g1521.t1	bc2002_g20108.t1
OG0005499	vverm_g1866.t1	bc2002_g19976.t1
OG0005501	vverm_g10096.t1, vverm_g10096.t2	bc2002_g10745.t1
OG0005505	vverm_g15018.t1, vverm_g15018.t2	bc2002_g14265.t1
OG0005506	vverm_g4407.t1	bc2002_g14199.t1, bc2002_g14199.t2
OG0005507	vverm_g5531.t1, vverm_g10545.t1, vverm_g5532.t1	bc2002_g12811.t1
OG0005508	vverm_g5769.t1	bc2002_g12857.t2, bc2002_g12857.t1
OG0005511	vverm_g6090.t1	bc2002_g13102.t1
OG0005513	vverm_g7224.t1, vverm_g37.t1	bc2002_g3535.t1
OG0005514	vverm_g69.t1, vverm_g66.t2, vverm_g66.t1	bc2002_g3531.t1
OG0005516	vverm_g7031.t1	bc2002_g10687.t1
OG0005519	vverm_g6379.t1	bc2002_g8671.t3, bc2002_g8671.t1
OG0005523	vverm_g16674.t2, vverm_g16674.t1	bc2002_g18059.t1, bc2002_g14732.t1
OG0005524	vverm_g13667.t1	bc2002_g14736.t2, bc2002_g17749.t1
OG0005525	vverm_g8261.t1, vverm_g4048.t1	bc2002_g10303.t1
OG0005526	vverm_g8926.t1	bc2002_g10316.t1
OG0005527	vverm_g8930.t1	bc2002_g10360.t1, bc2002_g10360.t2
OG0005528	vverm_g1185.t1	bc2002_g8121.t1
OG0005529	vverm_g15683.t1, vverm_g15683.t2	bc2002_g1712.t1
OG0005531	vverm_g15212.t1	bc2002_g18812.t1, bc2002_g18812.t2
OG0005534	vverm_g11816.t1	bc2002_g4784.t1, bc2002_g4860.t1
OG0005537	vverm_g12957.t1	bc2002_g4863.t1
OG0005538	vverm_g12966.t1	bc2002_g4885.t2, bc2002_g4885.t1
OG0005540	vverm_g13008.t1	bc2002_g4993.t1
OG0005541	vverm_g9634.t2, vverm_g9634.t1	bc2002_g5016.t1, bc2002_g5016.t2
OG0005543	vverm_g15804.t1	bc2002_g4652.t1
OG0005544	vverm_g13167.t1, vverm_g12532.t1	bc2002_g4632.t1
OG0005545	vverm_g13156.t1, vverm_g12521.t1	bc2002_g4630.t1
OG0005546	vverm_g11224.t1	bc2002_g4623.t1, bc2002_g4618.t1
OG0005547	vverm_g13211.t1, vverm_g13211.t3, vverm_g13211.t2	bc2002_g4617.t1
OG0005549	vverm_g15353.t2	bc2002_g13881.t1, bc2002_g13881.t2
OG0005550	vverm_g15455.t1	bc2002_g13898.t2
OG0005551	vverm_g15519.t2, vverm_g15519.t1	bc2002_g13913.t1
OG0005556	vverm_g7788.t1	bc2002_g19212.t1
OG0005559	vverm_g1143.t1, vverm_g1143.t2	bc2002_g15533.t1
OG0005560	vverm_g7477.t1	bc2002_g15560.t2, bc2002_g15560.t1
OG0005574	vverm_g923.t1, vverm_g923.t2	bc2002_g270.t1, bc2002_g270.t2
OG0005578	vverm_g13776.t1	bc2002_g9477.t2, bc2002_g9477.t1
OG0005580	vverm_g3899.t1	bc2002_g17135.t1
OG0005581	vverm_g12102.t1	bc2002_g17197.t2, bc2002_g17197.t1
OG0005582	vverm_g12107.t1	bc2002_g17202.t1, bc2002_g17202.t2
OG0005587	vverm_g9621.t1	bc2002_g9090.t3, bc2002_g9090.t1, bc2002_g9090.t2
OG0005588	vverm_g16525.t1	bc2002_g9086.t1
OG0005591	vverm_g16528.t2, vverm_g16528.t1	bc2002_g9030.t1
OG0005592	vverm_g5567.t1	bc2002_g8968.t1
OG0005593	vverm_g16519.t2, vverm_g16519.t1	bc2002_g8959.t2, bc2002_g8959.t1
OG0005594	vverm_g5585.t2, vverm_g5585.t1, vverm_g5585.t3	bc2002_g8953.t1
OG0005596	vverm_g16242.t1	bc2002_g3885.t1
OG0005597	vverm_g16277.t1	bc2002_g3927.t1
OG0005598	vverm_g7060.t1	bc2002_g17959.t1, bc2002_g2403.t1
OG0005599	vverm_g227.t1	bc2002_g2432.t1
OG0005601	vverm_g12401.t1, vverm_g12401.t2	bc2002_g2466.t1
OG0005603	vverm_g2145.t1	bc2002_g18397.t1, bc2002_g18397.t2
OG0005604	vverm_g2111.t2, vverm_g2111.t3, vverm_g2111.t1	bc2002_g18404.t1
OG0005605	vverm_g7404.t1, vverm_g13307.t1, vverm_g5284.t1	bc2002_g18414.t1
OG0005606	vverm_g1151.t1	bc2002_g18470.t1, bc2002_g18470.t2
OG0005607	vverm_g1166.t1	bc2002_g18482.t1, bc2002_g18482.t2
OG0005608	vverm_g1163.t1	bc2002_g18485.t1
OG0005609	vverm_g1171.t1	bc2002_g18509.t1
OG0005610	vverm_g1170.t1	bc2002_g18510.t1
OG0005612	vverm_g2282.t1	bc2002_g2374.t1, bc2002_g2374.t2
OG0005613	vverm_g9061.t1	bc2002_g2364.t1, bc2002_g2364.t2
OG0005614	vverm_g970.t1, vverm_g970.t2	bc2002_g2362.t1
OG0005615	vverm_g2272.t1	bc2002_g2318.t1
OG0005618	vverm_g1557.t1	bc2002_g9801.t1, bc2002_g9848.t1
OG0005619	vverm_g3167.t1	bc2002_g9823.t1
OG0005620	vverm_g3602.t1	bc2002_g18214.t1
OG0005621	vverm_g2921.t1, vverm_g2921.t2	bc2002_g18212.t2, bc2002_g18212.t1
OG0005623	vverm_g7914.t2, vverm_g7914.t1	bc2002_g18171.t1
OG0005624	vverm_g3690.t1	bc2002_g18162.t1, bc2002_g18163.t1
OG0005625	vverm_g3736.t1	bc2002_g18115.t1, bc2002_g18115.t2
OG0005626	vverm_g1627.t2, vverm_g1627.t1	bc2002_g11903.t1
OG0005627	vverm_g4194.t1	bc2002_g11951.t1
OG0005632	vverm_g1535.t1	bc2002_g17003.t1, bc2002_g17003.t2
OG0005634	vverm_g10287.t2, vverm_g10287.t1	bc2002_g16887.t2, bc2002_g16887.t1
OG0005635	vverm_g10300.t2, vverm_g10300.t1	bc2002_g16879.t3
OG0005636	vverm_g10298.t1	bc2002_g16875.t1, bc2002_g16875.t2
OG0005637	vverm_g10308.t2, vverm_g10308.t1	bc2002_g16838.t1
OG0005638	vverm_g10373.t1	bc2002_g16744.t2, bc2002_g16744.t1
OG0005641	vverm_g6196.t1, vverm_g6718.t2, vverm_g6718.t1	bc2002_g7540.t1
OG0005642	vverm_g4654.t1	bc2002_g7567.t2, bc2002_g7567.t1
OG0005643	vverm_g13628.t1	bc2002_g747.t1, bc2002_g747.t2
OG0005644	vverm_g15303.t1	bc2002_g712.t1
OG0005648	vverm_g8374.t3	bc2002_g15348.t1, bc2002_g15016.t1
OG0005650	vverm_g14605.t1	bc2002_g5416.t1
OG0005651	vverm_g15.t1, vverm_g6614.t1	bc2002_g5398.t1
OG0005652	vverm_g11810.t1, vverm_g11810.t2	bc2002_g5289.t1
OG0005653	vverm_g4418.t1	bc2002_g8137.t2, bc2002_g8137.t1
OG0005654	vverm_g4424.t1	bc2002_g8136.t2, bc2002_g8136.t1
OG0005656	vverm_g3392.t1	bc2002_g6365.t2, bc2002_g6365.t1
OG0005657	vverm_g3366.t2, vverm_g3366.t1	bc2002_g6370.t1
OG0005658	vverm_g16253.t2, vverm_g16253.t1	bc2002_g2537.t1, bc2002_g2536.t1
OG0005659	vverm_g4231.t1	bc2002_g2521.t1
OG0005661	vverm_g13292.t1, vverm_g16774.t1	bc2002_g12682.t1
OG0005662	vverm_g6797.t1	bc2002_g12599.t3, bc2002_g12599.t2
OG0005664	vverm_g15163.t1, vverm_g14709.t1	bc2002_g12521.t1
OG0005665	vverm_g9173.t2, vverm_g9173.t1	bc2002_g12506.t1
OG0005666	vverm_g14691.t1, vverm_g15184.t1	bc2002_g12492.t1
OG0005667	vverm_g16729.t2, vverm_g16729.t1	bc2002_g12477.t1
OG0005668	vverm_g15778.t2, vverm_g15778.t1, vverm_g15778.t3	bc2002_g12436.t1
OG0005669	vverm_g15752.t1, vverm_g15752.t2	bc2002_g12401.t1
OG0005670	vverm_g13999.t2, vverm_g13999.t1	bc2002_g12366.t1
OG0005671	vverm_g14000.t1	bc2002_g12365.t2, bc2002_g12365.t1
OG0005672	vverm_g12095.t1	bc2002_g12362.t2, bc2002_g12362.t1
OG0005673	vverm_g9001.t1	bc2002_g13756.t1, bc2002_g13756.t2
OG0005675	vverm_g11532.t1	bc2002_g13183.t1
OG0005676	vverm_g11570.t1	bc2002_g13152.t1, bc2002_g13152.t2
OG0005678	vverm_g525.t2, vverm_g525.t1	bc2002_g1792.t1
OG0005679	vverm_g10137.t1	bc2002_g1794.t1, bc2002_g1795.t1
OG0005681	vverm_g10073.t1	bc2002_g12233.t1
OG0005682	vverm_g10075.t1, vverm_g10075.t2	bc2002_g12181.t1
OG0005683	vverm_g7631.t1	bc2002_g12101.t1, bc2002_g12101.t2
OG0005684	vverm_g1608.t1	bc2002_g5125.t1, bc2002_g5125.t2
OG0005686	vverm_g8355.t1	bc2002_g10249.t1, bc2002_g309.t1
OG0005687	vverm_g1305.t1, vverm_g1305.t2	bc2002_g10159.t1, bc2002_g10158.t1
OG0005689	vverm_g1291.t1, vverm_g1291.t2	bc2002_g10135.t1
OG0005692	vverm_g10177.t2, vverm_g10177.t1, vverm_g10177.t3	bc2002_g5110.t1
OG0005693	vverm_g7022.t1	bc2002_g10719.t1
OG0005694	vverm_g16469.t1	bc2002_g2932.t2, bc2002_g2932.t1
OG0005696	vverm_g9145.t1	bc2002_g2907.t2, bc2002_g2907.t1
OG0005698	vverm_g5474.t1	bc2002_g7704.t1
OG0005699	vverm_g1093.t1	bc2002_g7700.t1
OG0005700	vverm_g4757.t2, vverm_g4757.t1, vverm_g8893.t1	bc2002_g7699.t1
OG0005701	vverm_g1092.t1, vverm_g1092.t2	bc2002_g7698.t1
OG0005702	vverm_g10706.t1	bc2002_g7665.t1, bc2002_g7665.t2
OG0005704	vverm_g116.t1	bc2002_g16323.t1
OG0005705	vverm_g160.t1	bc2002_g16388.t1, bc2002_g16388.t2
OG0005706	vverm_g15326.t1, vverm_g15326.t2	bc2002_g13384.t1
OG0005707	vverm_g6079.t1	bc2002_g13325.t2, bc2002_g13325.t1
OG0005708	vverm_g13474.t2, vverm_g13474.t1, vverm_g9953.t1	bc2002_g13317.t1
OG0005709	vverm_g7180.t1	bc2002_g15405.t1
OG0005710	vverm_g8151.t1	bc2002_g9225.t1
OG0005711	vverm_g555.t1, vverm_g14417.t1	bc2002_g9263.t1
OG0005712	vverm_g8156.t1, vverm_g8156.t2	bc2002_g9265.t1
OG0005713	vverm_g8166.t1	bc2002_g9275.t1
OG0005714	vverm_g8193.t1	bc2002_g9290.t1, bc2002_g9291.t1
OG0005715	vverm_g3897.t1	bc2002_g5819.t2
OG0005718	vverm_g12657.t1	bc2002_g10887.t1, bc2002_g10887.t2
OG0005719	vverm_g12660.t2, vverm_g12660.t1	bc2002_g10892.t1
OG0005720	vverm_g12663.t2, vverm_g12663.t1	bc2002_g10895.t1
OG0005721	vverm_g6910.t2, vverm_g6910.t1	bc2002_g10910.t1
OG0005723	vverm_g1182.t1	bc2002_g4546.t1, bc2002_g11051.t1
OG0005724	vverm_g12784.t3, vverm_g12784.t1, vverm_g12784.t2	bc2002_g11052.t1
OG0005725	vverm_g12788.t1	bc2002_g11074.t2, bc2002_g11074.t1
OG0005727	vverm_g1350.t2, vverm_g1350.t1	bc2002_g5673.t1
OG0005728	vverm_g1354.t1	bc2002_g5675.t2, bc2002_g5675.t1
OG0005730	vverm_g1367.t1	bc2002_g5738.t1
OG0005731	vverm_g7069.t1, vverm_g1360.t1	bc2002_g5746.t1
OG0005732	vverm_g1371.t1	bc2002_g5754.t1
OG0005733	vverm_g109.t1	bc2002_g16307.t2, bc2002_g16307.t1
OG0005737	vverm_g4534.t1	bc2002_g15171.t1
OG0005740	vverm_g9829.t1	bc2002_g16366.t1, bc2002_g9651.t1
OG0005742	vverm_g3201.t1	bc2002_g4419.t1
OG0005743	vverm_g7545.t1	bc2002_g19378.t1, bc2002_g19378.t2
OG0005744	vverm_g560.t1, vverm_g560.t2	bc2002_g19069.t1
OG0005745	vverm_g10181.t1	bc2002_g18989.t1
OG0005746	vverm_g9591.t1	bc2002_g18900.t1, bc2002_g18900.t2
OG0005747	vverm_g437.t2, vverm_g13518.t1, vverm_g437.t1	bc2002_g8368.t1
OG0005748	vverm_g179.t1	bc2002_g8371.t2, bc2002_g8371.t1
OG0005749	vverm_g14931.t1, vverm_g14931.t2	bc2002_g8374.t1
OG0005750	vverm_g436.t1, vverm_g13517.t1	bc2002_g8380.t1
OG0005751	vverm_g11629.t1	bc2002_g5868.t1
OG0005753	vverm_g14620.t2, vverm_g14620.t1	bc2002_g7045.t1
OG0005754	vverm_g3783.t1, vverm_g5831.t1	bc2002_g17789.t2, bc2002_g17789.t1
OG0005755	vverm_g14608.t1	bc2002_g17822.t1, bc2002_g17822.t2
OG0005756	vverm_g5866.t1, vverm_g14073.t1	bc2002_g17835.t1
OG0005757	vverm_g5881.t1, vverm_g5881.t2, vverm_g14056.t1	bc2002_g17909.t1
OG0005760	vverm_g3956.t2, vverm_g3956.t1	bc2002_g8531.t1
OG0005761	vverm_g16195.t2, vverm_g16195.t1	bc2002_g8597.t1
OG0005762	vverm_g8754.t1	bc2002_g17698.t2, bc2002_g17698.t1
OG0005763	vverm_g8730.t1	bc2002_g17638.t1
OG0005764	vverm_g8710.t1	bc2002_g17621.t2, bc2002_g17621.t1
OG0005765	vverm_g15586.t1, vverm_g15586.t2	bc2002_g17495.t1
OG0005766	vverm_g5089.t1	bc2002_g17491.t1
OG0005767	vverm_g15076.t2, vverm_g15076.t1	bc2002_g17485.t1
OG0005768	vverm_g15600.t1	bc2002_g17482.t1
OG0005769	vverm_g4726.t1, vverm_g6359.t1	bc2002_g17477.t1
OG0005770	vverm_g649.t1	bc2002_g17436.t2, bc2002_g17436.t1
OG0005771	vverm_g694.t1	bc2002_g17431.t1, bc2002_g17431.t2
OG0005773	vverm_g604.t1	bc2002_g3233.t1
OG0005774	vverm_g602.t1, vverm_g602.t2	bc2002_g3235.t1
OG0005775	vverm_g1060.t1, vverm_g1059.t1, vverm_g1059.t2	bc2002_g3246.t1
OG0005776	vverm_g15091.t2, vverm_g15091.t1	bc2002_g3252.t1
OG0005777	vverm_g582.t2, vverm_g582.t1	bc2002_g3260.t2, bc2002_g3260.t1
OG0005778	vverm_g10558.t1, vverm_g10739.t2, vverm_g10739.t1	bc2002_g3276.t1
OG0005779	vverm_g595.t1	bc2002_g3278.t2, bc2002_g3278.t1
OG0005780	vverm_g12362.t1	bc2002_g7883.t2, bc2002_g7883.t1
OG0005781	vverm_g15970.t1, vverm_g15970.t2	bc2002_g7897.t1
OG0005782	vverm_g15004.t1, vverm_g15006.t1, vverm_g15005.t1	bc2002_g7991.t1
OG0005783	vverm_g4218.t1	bc2002_g7734.t1
OG0005784	vverm_g3280.t2, vverm_g3280.t1	bc2002_g7767.t1
OG0005785	vverm_g3924.t1, vverm_g3122.t1	bc2002_g7833.t1
OG0005786	vverm_g3225.t1, vverm_g3225.t2	bc2002_g7836.t1
OG0005788	vverm_g11457.t1	bc2002_g19507.t1
OG0005789	vverm_g2946.t1, vverm_g4636.t1	bc2002_g19450.t1
OG0005790	vverm_g16546.t1, vverm_g5632.t2, vverm_g5632.t1	bc2002_g19447.t1
OG0005791	vverm_g3969.t1, vverm_g6138.t1, vverm_g13729.t1	bc2002_g15471.t1
OG0005793	vverm_g7377.t1, vverm_g16746.t2, vverm_g16746.t1	bc2002_g538.t1
OG0005794	vverm_g16713.t1	bc2002_g528.t1
OG0005795	vverm_g7384.t1, vverm_g15789.t1	bc2002_g501.t3, bc2002_g501.t1
OG0005796	vverm_g9748.t1	bc2002_g455.t1
OG0005797	vverm_g11132.t1, vverm_g11132.t2, vverm_g8852.t1	bc2002_g402.t1
OG0005798	vverm_g3083.t1, vverm_g3473.t1	bc2002_g399.t1
OG0005799	vverm_g13800.t1	bc2002_g6254.t1
OG0005800	vverm_g13809.t1, vverm_g13809.t2	bc2002_g6221.t1
OG0005801	vverm_g4067.t1, vverm_g6052.t1	bc2002_g874.t1
OG0005802	vverm_g10172.t1	bc2002_g15804.t1
OG0005803	vverm_g10668.t1	bc2002_g15783.t1, bc2002_g15783.t2
OG0005804	vverm_g10755.t1, vverm_g10583.t1	bc2002_g15743.t1
OG0005805	vverm_g12004.t1, vverm_g12004.t2	bc2002_g4365.t1, bc2002_g4365.t2
OG0005807	vverm_g2624.t1	bc2002_g15922.t1, bc2002_g15922.t2
OG0005808	vverm_g2848.t1	bc2002_g16003.t2, bc2002_g16003.t1
OG0005809	vverm_g2609.t1	bc2002_g16009.t1
OG0005811	vverm_g14439.t2, vverm_g14439.t1	bc2002_g16040.t1
OG0005812	vverm_g13375.t1	bc2002_g16132.t1
OG0005813	vverm_g1005.t1, vverm_g13353.t2	bc2002_g16179.t1
OG0005814	vverm_g6898.t2, vverm_g9928.t1	bc2002_g13571.t1
OG0005815	vverm_g11208.t1	bc2002_g35.t1
OG0005816	vverm_g11226.t1, vverm_g11226.t2	bc2002_g8.t1, bc2002_g8.t2
OG0005817	vverm_g11235.t2, vverm_g11235.t1	bc2002_g4.t1
OG0005819	vverm_g5016.t1, vverm_g12169.t1	bc2002_g4560.t1, bc2002_g4559.t1
OG0005821	vverm_g16427.t1	bc2002_g4492.t1, bc2002_g4492.t2
OG0005823	vverm_g1808.t1, vverm_g1808.t2	bc2002_g6753.t1
OG0005824	vverm_g1795.t2, vverm_g1795.t1, vverm_g10509.t1	bc2002_g6747.t1
OG0005825	vverm_g5462.t1	bc2002_g6728.t2, bc2002_g6728.t1
OG0005826	vverm_g11627.t1	bc2002_g6685.t1, bc2002_g6685.t2
OG0005827	vverm_g1926.t1	bc2002_g6682.t1
OG0005830	vverm_g4130.t1, vverm_g4130.t2	bc2002_g1981.t1
OG0005831	vverm_g4127.t2, vverm_g4127.t1	bc2002_g1991.t1
OG0005832	vverm_g4125.t1	bc2002_g2020.t1, bc2002_g2020.t2
OG0005833	vverm_g8825.t1	bc2002_g2039.t1
OG0005834	vverm_g8786.t1	bc2002_g2050.t1
OG0005838	vverm_g4325.t2, vverm_g4325.t1, vverm_g4230.t1	bc2002_g1908.t1
OG0006043	vverm_g2862.t1	bc2002_g11925.t1
OG0006049	vverm_g3842.t1	bc2002_g732.t1
OG0006050	vverm_g12031.t1	bc2002_g8007.t1
OG0006053	vverm_g3235.t1	bc2002_g4374.t1
OG0006054	vverm_g7727.t1	bc2002_g19318.t1
OG0006056	vverm_g5017.t1, vverm_g5017.t2	bc2002_g2874.t1
OG0006060	vverm_g1155.t1	bc2002_g18474.t1
OG0006063	vverm_g9899.t1	bc2002_g13454.t1
OG0006068	vverm_g1638.t1	bc2002_g11894.t1
OG0006069	vverm_g984.t1	bc2002_g1900.t1
OG0006071	vverm_g4336.t1	bc2002_g8040.t1
OG0006072	vverm_g9485.t1	bc2002_g1510.t1
OG0006073	vverm_g11826.t1	bc2002_g5325.t1
OG0006075	vverm_g14329.t1	bc2002_g1460.t1
OG0006076	vverm_g14180.t1	bc2002_g2279.t1
OG0006077	vverm_g4064.t1	bc2002_g2140.t1
OG0006091	vverm_g16185.t1	bc2002_g8567.t1
OG0006092	vverm_g3374.t1	bc2002_g20065.t1
OG0006094	vverm_g1961.t1	bc2002_g6638.t1
OG0006096	vverm_g6366.t1	bc2002_g5017.t1
OG0006098	vverm_g16676.t1	bc2002_g9430.t1
OG0006102	vverm_g11945.t1	bc2002_g5550.t1
OG0006109	vverm_g9587.t1	bc2002_g18930.t1
OG0006110	vverm_g11795.t1	bc2002_g5272.t1
OG0006114	vverm_g12760.t1	bc2002_g11081.t1
OG0006120	vverm_g13621.t1	bc2002_g18976.t1
OG0006122	vverm_g14229.t2	bc2002_g11257.t2
OG0006124	vverm_g5766.t1	bc2002_g13031.t1
OG0006128	vverm_g7618.t1	bc2002_g17302.t1
OG0006129	vverm_g6814.t1	bc2002_g12566.t1
OG0006135	vverm_g4148.t1	bc2002_g1976.t1
OG0006139	vverm_g8755.t1	bc2002_g17650.t1
OG0006141	vverm_g4208.t1	bc2002_g11949.t1
OG0006142	vverm_g10462.t1	bc2002_g18615.t1, bc2002_g18615.t2
OG0006143	vverm_g13935.t1	bc2002_g6561.t1
OG0006155	vverm_g11279.t1	bc2002_g2278.t1
OG0006158	vverm_g6680.t1	bc2002_g5548.t1
OG0006164	vverm_g2367.t1	bc2002_g9792.t1
OG0006167	vverm_g3638.t1	bc2002_g11946.t1
OG0006169	vverm_g12435.t1	bc2002_g4579.t1
OG0006172	vverm_g14776.t1	bc2002_g1094.t1
OG0006173	vverm_g2298.t1	bc2002_g2378.t1
OG0006176	vverm_g16069.t1	bc2002_g12896.t1
OG0006183	vverm_g14807.t1	bc2002_g991.t1
OG0006192	vverm_g221.t1	bc2002_g2416.t1
OG0006195	vverm_g16274.t1	bc2002_g3915.t1
OG0006196	vverm_g15483.t1	bc2002_g15830.t1
OG0006197	vverm_g14291.t1	bc2002_g11115.t1
OG0006201	vverm_g7012.t1	bc2002_g14136.t1
OG0006202	vverm_g12783.t1	bc2002_g11053.t1
OG0006207	vverm_g5136.t1	bc2002_g777.t1
OG0006212	vverm_g7157.t1	bc2002_g6410.t1
OG0006213	vverm_g15494.t1	bc2002_g4281.t1
OG0006216	vverm_g8783.t1	bc2002_g17740.t1
OG0006217	vverm_g8701.t1	bc2002_g17627.t1
OG0006218	vverm_g14010.t1	bc2002_g17138.t1
OG0006219	vverm_g4132.t1	bc2002_g1978.t1
OG0006220	vverm_g6832.t1	bc2002_g12534.t1
OG0006227	vverm_g12964.t1	bc2002_g4883.t1
OG0006228	vverm_g1976.t1	bc2002_g2470.t1
OG0006230	vverm_g911.t1	bc2002_g9543.t1
OG0006231	vverm_g14527.t1	bc2002_g17496.t1
OG0006244	vverm_g10222.t1	bc2002_g7796.t1
OG0006250	vverm_g9786.t1	bc2002_g8811.t1
OG0006251	vverm_g13648.t1	bc2002_g9385.t1
OG0006253	vverm_g9932.t1	bc2002_g5406.t1
OG0006255	vverm_g9240.t1	bc2002_g12288.t1
OG0006272	vverm_g3186.t1	bc2002_g13762.t1
OG0006276	vverm_g15025.t1	bc2002_g2620.t1
OG0006278	vverm_g6921.t1	bc2002_g8874.t1
OG0006280	vverm_g14247.t3	bc2002_g5834.t1
OG0006281	vverm_g4791.t1	bc2002_g1457.t1
OG0006285	vverm_g4995.t1	bc2002_g16538.t1
OG0006286	vverm_g6678.t1	bc2002_g9182.t1
OG0006288	vverm_g14623.t1	bc2002_g7987.t1
OG0006293	vverm_g13692.t1	bc2002_g18540.t1
OG0006294	vverm_g14765.t1	bc2002_g6815.t1
OG0006295	vverm_g9126.t1	bc2002_g9660.t1
OG0006298	vverm_g14469.t1	bc2002_g6835.t1
OG0006299	vverm_g8104.t1	bc2002_g13034.t1
OG0006304	vverm_g15295.t1	bc2002_g8640.t1
