Orthogroup	vvermcdc19_braker	bc2001_braker
OG0005748	vverm_g179.t1	bc2001_g15252.t2, bc2001_g15252.t1
OG0005749	vverm_g14931.t1, vverm_g14931.t2	bc2001_g15255.t1, bc2001_g15255.t2
OG0005750	vverm_g436.t1, vverm_g13517.t1	bc2001_g15261.t1
OG0005751	vverm_g11629.t1	bc2001_g15281.t1, bc2001_g15281.t2, bc2001_g15281.t3
OG0005753	vverm_g14620.t2, vverm_g14620.t1	bc2001_g15387.t2, bc2001_g15387.t1
OG0005754	vverm_g3783.t1, vverm_g5831.t1	bc2001_g15529.t1
OG0005755	vverm_g14608.t1	bc2001_g15561.t1
OG0005756	vverm_g5866.t1, vverm_g14073.t1	bc2001_g15576.t1
OG0005757	vverm_g5881.t1, vverm_g5881.t2, vverm_g14056.t1	bc2001_g15651.t1
OG0005760	vverm_g3956.t2, vverm_g3956.t1	bc2001_g16261.t1
OG0005761	vverm_g16195.t2, vverm_g16195.t1	bc2001_g16331.t1
OG0005762	vverm_g8754.t1	bc2001_g16506.t1
OG0005763	vverm_g8730.t1	bc2001_g16569.t1, bc2001_g16569.t2
OG0005764	vverm_g8710.t1	bc2001_g16588.t2, bc2001_g16588.t1
OG0005765	vverm_g15586.t1, vverm_g15586.t2	bc2001_g16710.t2, bc2001_g16710.t1
OG0005766	vverm_g5089.t1	bc2001_g16714.t1, bc2001_g16714.t2
OG0005767	vverm_g15076.t2, vverm_g15076.t1	bc2001_g16719.t1
OG0005768	vverm_g15600.t1	bc2001_g16722.t1
OG0005769	vverm_g4726.t1, vverm_g6359.t1	bc2001_g16728.t1
OG0005770	vverm_g649.t1	bc2001_g16769.t1, bc2001_g16769.t2
OG0005771	vverm_g694.t1	bc2001_g16774.t1, bc2001_g16774.t2
OG0005773	vverm_g603.t1	bc2001_g16845.t2
OG0005773	vverm_g604.t1	bc2001_g16845.t1
OG0005774	vverm_g602.t1, vverm_g602.t2	bc2001_g16847.t1
OG0005775	vverm_g1060.t1, vverm_g1059.t1, vverm_g1059.t2	bc2001_g16856.t1
OG0005776	vverm_g15091.t2, vverm_g15091.t1	bc2001_g16862.t1, bc2001_g16862.t2
OG0005777	vverm_g582.t2, vverm_g582.t1	bc2001_g16870.t1
OG0005778	vverm_g10558.t1, vverm_g10739.t2, vverm_g10739.t1	bc2001_g16886.t1
OG0005779	vverm_g595.t1	bc2001_g16888.t1
OG0005780	vverm_g12362.t1	bc2001_g16969.t1, bc2001_g16969.t2
OG0005781	vverm_g15970.t1, vverm_g15970.t2	bc2001_g16984.t2, bc2001_g16984.t1
OG0005782	vverm_g15004.t1, vverm_g15006.t1, vverm_g15005.t1	bc2001_g17078.t1
OG0005783	vverm_g4218.t1	bc2001_g17109.t1, bc2001_g17109.t2
OG0005784	vverm_g3280.t2, vverm_g3280.t1	bc2001_g17144.t1, bc2001_g17144.t2
OG0005785	vverm_g3924.t1, vverm_g3122.t1	bc2001_g17206.t1
OG0005786	vverm_g3225.t1, vverm_g3225.t2	bc2001_g17210.t1
OG0005788	vverm_g11457.t1	bc2001_g17320.t1
OG0005789	vverm_g2946.t1, vverm_g4636.t1	bc2001_g17376.t1
OG0005790	vverm_g16546.t1, vverm_g5632.t2, vverm_g5632.t1	bc2001_g17378.t1
OG0005791	vverm_g3969.t1, vverm_g6138.t1, vverm_g13729.t1	bc2001_g17475.t1
OG0005792	vverm_g7319.t1, vverm_g13940.t1	bc2001_g17489.t1, bc2001_g17489.t2
OG0005793	vverm_g7377.t1, vverm_g16746.t2, vverm_g16746.t1	bc2001_g17709.t1
OG0005794	vverm_g16713.t1	bc2001_g17718.t1, bc2001_g17718.t2
OG0005795	vverm_g7384.t1, vverm_g15789.t1	bc2001_g17748.t1
OG0005796	vverm_g9748.t1	bc2001_g17790.t1, bc2001_g17790.t2
OG0005797	vverm_g11132.t1, vverm_g11132.t2, vverm_g8852.t1	bc2001_g17840.t1
OG0005798	vverm_g3083.t1, vverm_g3473.t1	bc2001_g17843.t1
OG0005799	vverm_g13800.t1	bc2001_g17894.t1, bc2001_g17894.t2
OG0005800	vverm_g13809.t1, vverm_g13809.t2	bc2001_g17922.t2, bc2001_g17922.t1
OG0005801	vverm_g4067.t1, vverm_g6052.t1	bc2001_g17978.t1
OG0005802	vverm_g10172.t1	bc2001_g18034.t2, bc2001_g18034.t1
OG0005803	vverm_g10668.t1	bc2001_g18056.t1, bc2001_g18056.t2
OG0005804	vverm_g10755.t1, vverm_g10583.t1	bc2001_g18090.t1
OG0005805	vverm_g12004.t1, vverm_g12004.t2	bc2001_g18098.t1
OG0005807	vverm_g2624.t1	bc2001_g18225.t1, bc2001_g18225.t2
OG0005808	vverm_g2848.t1	bc2001_g18306.t1
OG0005809	vverm_g2609.t1	bc2001_g18312.t1
OG0005811	vverm_g14439.t2, vverm_g14439.t1	bc2001_g18344.t1
OG0005812	vverm_g13375.t1	bc2001_g18436.t1, bc2001_g18436.t2
OG0005813	vverm_g1005.t1, vverm_g13353.t2	bc2001_g18480.t1
OG0005814	vverm_g6898.t2, vverm_g9928.t1	bc2001_g18620.t1
OG0005815	vverm_g11208.t1	bc2001_g18741.t2, bc2001_g18741.t3, bc2001_g18741.t1
OG0005816	vverm_g11226.t1, vverm_g11226.t2	bc2001_g18769.t1
OG0005817	vverm_g11235.t2, vverm_g11235.t1	bc2001_g18780.t2, bc2001_g18780.t1
OG0005819	vverm_g5016.t1, vverm_g12169.t1	bc2001_g18819.t1
OG0005821	vverm_g16427.t1	bc2001_g18859.t1, bc2001_g18859.t2
OG0005823	vverm_g1808.t1, vverm_g1808.t2	bc2001_g19046.t1
OG0005824	vverm_g1795.t2, vverm_g1795.t1, vverm_g10509.t1	bc2001_g19053.t1
OG0005825	vverm_g5462.t1	bc2001_g19072.t1
OG0005826	vverm_g11627.t1	bc2001_g19113.t1, bc2001_g19113.t2
OG0005827	vverm_g1926.t1	bc2001_g19116.t2, bc2001_g19116.t1, bc2001_g19116.t3
OG0005830	vverm_g4130.t1, vverm_g4130.t2	bc2001_g19533.t1
OG0005831	vverm_g4127.t2, vverm_g4127.t1	bc2001_g19542.t1
OG0005832	vverm_g4125.t1	bc2001_g19565.t1, bc2001_g19565.t2
OG0005833	vverm_g8825.t1	bc2001_g19585.t1
OG0005834	vverm_g8786.t1	bc2001_g19596.t1
OG0006029	vverm_g16696.t1	bc2001_g15732.t1
OG0006035	vverm_g8009.t1	bc2001_g9844.t1
OG0006043	vverm_g2862.t1	bc2001_g9858.t1
OG0006049	vverm_g3842.t1	bc2001_g10565.t1
OG0006054	vverm_g7727.t1	bc2001_g7802.t1
OG0006060	vverm_g1155.t1	bc2001_g9276.t1
OG0006061	vverm_g16348.t1	bc2001_g11375.t1
OG0006063	vverm_g9899.t1	bc2001_g3864.t1
OG0006068	vverm_g1638.t1	bc2001_g9826.t1
OG0006069	vverm_g984.t1	bc2001_g19454.t1
OG0006071	vverm_g4336.t1	bc2001_g11213.t1
OG0006073	vverm_g11826.t1	bc2001_g10948.t1
OG0006076	vverm_g14180.t1	bc2001_g2428.t1
OG0006077	vverm_g4064.t1	bc2001_g2295.t3
OG0006091	vverm_g16185.t1	bc2001_g16301.t1
OG0006092	vverm_g3374.t1	bc2001_g5582.t1
OG0006094	vverm_g1961.t1	bc2001_g19158.t1
OG0006096	vverm_g6366.t1	bc2001_g7286.t1
OG0006098	vverm_g16676.t1	bc2001_g8461.t1
OG0006103	vverm_g7330.t1	bc2001_g17513.t1
OG0006109	vverm_g9587.t1	bc2001_g15166.t1
OG0006110	vverm_g11795.t1	bc2001_g11005.t1
OG0006114	vverm_g12760.t1	bc2001_g14174.t1
OG0006119	vverm_g6004.t1	bc2001_g15749.t1
OG0006120	vverm_g13621.t1	bc2001_g15116.t1
OG0006122	vverm_g14229.t2	bc2001_g864.t2
OG0006124	vverm_g5766.t1	bc2001_g6270.t1
OG0006126	vverm_g1174.t1	bc2001_g9321.t1
OG0006128	vverm_g7618.t1	bc2001_g8738.t1
OG0006129	vverm_g6814.t1	bc2001_g11516.t1
OG0006135	vverm_g4148.t1	bc2001_g19528.t1
OG0006139	vverm_g8755.t1	bc2001_g16556.t1
OG0006140	vverm_g16843.t1	bc2001_g16013.t1
OG0006141	vverm_g4208.t1	bc2001_g9880.t1
OG0006155	vverm_g11279.t1	bc2001_g2427.t1
OG0006160	vverm_g5967.t1	bc2001_g15743.t1
OG0006164	vverm_g2367.t1	bc2001_g9525.t1
OG0006165	vverm_g6037.t1	bc2001_g15839.t1
OG0006167	vverm_g3638.t1	bc2001_g9878.t1
OG0006169	vverm_g12435.t1	bc2001_g7420.t1
OG0006172	vverm_g14776.t1	bc2001_g5925.t1
OG0006173	vverm_g2298.t1	bc2001_g9363.t1
OG0006176	vverm_g16069.t1	bc2001_g6152.t1
OG0006189	vverm_g6038.t1	bc2001_g15840.t1
OG0006192	vverm_g221.t1	bc2001_g9100.t1
OG0006195	vverm_g16274.t1	bc2001_g9056.t1
OG0006196	vverm_g15483.t1	bc2001_g10349.t1
OG0006197	vverm_g14291.t1	bc2001_g1000.t2
OG0006201	vverm_g7012.t1	bc2001_g7682.t1
OG0006202	vverm_g12783.t1	bc2001_g14145.t1
OG0006205	vverm_g2943.t1	bc2001_g11062.t1
OG0006212	vverm_g7157.t1	bc2001_g7794.t1
OG0006213	vverm_g15494.t1	bc2001_g1049.t1
OG0006216	vverm_g8783.t1	bc2001_g16464.t1
OG0006217	vverm_g8701.t1	bc2001_g16581.t1
OG0006218	vverm_g14010.t1	bc2001_g8583.t1
OG0006219	vverm_g4132.t1	bc2001_g19530.t1
OG0006220	vverm_g6832.t1	bc2001_g11548.t1
OG0006222	vverm_g16849.t1	bc2001_g16012.t1
OG0006227	vverm_g12964.t1	bc2001_g7170.t1
OG0006228	vverm_g1976.t1	bc2001_g9154.t1
OG0006230	vverm_g911.t1	bc2001_g2221.t1
OG0006231	vverm_g14527.t1	bc2001_g16709.t1
OG0006237	vverm_g5621.t1	bc2001_g1733.t1
OG0006244	vverm_g10222.t1	bc2001_g17171.t1
OG0006250	vverm_g9786.t1	bc2001_g78.t1
OG0006252	vverm_g16297.t1	bc2001_g6845.t1
OG0006253	vverm_g9932.t1	bc2001_g10869.t1
OG0006255	vverm_g9240.t1	bc2001_g12081.t1
OG0006272	vverm_g3186.t1	bc2001_g11798.t1
OG0006276	vverm_g15025.t1	bc2001_g4308.t1
OG0006278	vverm_g6921.t1	bc2001_g18.t1
OG0006280	vverm_g14247.t3	bc2001_g13695.t1
OG0006283	vverm_g16853.t1	bc2001_g3194.t1
OG0006285	vverm_g4995.t1	bc2001_g555.t1
OG0006286	vverm_g6678.t1	bc2001_g13510.t1
OG0006288	vverm_g14623.t1	bc2001_g17074.t1
OG0006294	vverm_g14765.t1	bc2001_g5288.t1
OG0006295	vverm_g9126.t1	bc2001_g14723.t1
OG0006298	vverm_g14469.t1	bc2001_g5306.t1
OG0006299	vverm_g8104.t1	bc2001_g6273.t1
OG0006302	vverm_g9917.t1	bc2001_g14354.t1
OG0006304	vverm_g15295.t1	bc2001_g6650.t1
OG0006308	vverm_g9925.t3	bc2001_g4789.t1
OG0006309	vverm_g15656.t1	bc2001_g3953.t1
OG0006310	vverm_g372.t1	bc2001_g8869.t1
OG0006312	vverm_g14656.t1	bc2001_g15468.t1
OG0006313	vverm_g5134.t1	bc2001_g1202.t1
OG0006314	vverm_g8910.t1	bc2001_g1127.t1
OG0006315	vverm_g5129.t1	bc2001_g1199.t1
OG0006317	vverm_g10299.t1	bc2001_g10154.t1
OG0006319	vverm_g6315.t1	bc2001_g7755.t1
OG0006323	vverm_g2172.t1	bc2001_g3500.t1, bc2001_g3500.t2
OG0006324	vverm_g5301.t1	bc2001_g1057.t1
OG0006330	vverm_g14857.t1	bc2001_g5885.t1
OG0006339	vverm_g12686.t1	bc2001_g14056.t1
OG0006342	vverm_g2486.t1	bc2001_g5054.t1
OG0006343	vverm_g5307.t1	bc2001_g1962.t1
OG0006347	vverm_g4413.t2	bc2001_g6042.t1
OG0006348	vverm_g4889.t1	bc2001_g13115.t1
OG0006354	vverm_g10105.t1	bc2001_g12009.t1
OG0006355	vverm_g14958.t1	bc2001_g7071.t1
OG0006359	vverm_g13481.t1	bc2001_g17623.t1
OG0006361	vverm_g11781.t1, vverm_g2094.t1	bc2001_g12940.t1
OG0006363	vverm_g3738.t1	bc2001_g9726.t1
OG0006366	vverm_g276.t1	bc2001_g13675.t1
OG0006367	vverm_g258.t1	bc2001_g13689.t1
OG0006368	vverm_g4411.t1	bc2001_g6031.t1
OG0006369	vverm_g12712.t1	bc2001_g12913.t1
OG0006370	vverm_g6613.t1, vverm_g16.t1	bc2001_g10878.t1
OG0006371	vverm_g974.t1	bc2001_g8340.t1
OG0006372	vverm_g7802.t1	bc2001_g7910.t1
OG0006373	vverm_g142.t1	bc2001_g13112.t1
OG0006374	vverm_g9000.t1	bc2001_g10797.t1
OG0006375	vverm_g7051.t1	bc2001_g1981.t1
OG0006376	vverm_g2122.t1	bc2001_g6918.t1
OG0006382	vverm_g8726.t1	bc2001_g16564.t1
OG0006385	vverm_g15779.t1	bc2001_g19079.t1
OG0006387	vverm_g7549.t1	bc2001_g625.t1
OG0006389	vverm_g1917.t1	bc2001_g3702.t1
OG0006391	vverm_g6344.t1	bc2001_g2823.t1
OG0006392	vverm_g2473.t1	bc2001_g5104.t1
OG0006393	vverm_g16854.t1	bc2001_g3192.t1
OG0006394	vverm_g394.t1	bc2001_g13904.t1
OG0006397	vverm_g15030.t1	bc2001_g9427.t1
OG0006398	vverm_g5406.t1	bc2001_g12195.t1
OG0006400	vverm_g16706.t1	bc2001_g1133.t1
OG0006401	vverm_g11065.t1	bc2001_g1833.t1
OG0006405	vverm_g15257.t1	bc2001_g1454.t1
OG0006409	vverm_g3192.t1	bc2001_g14820.t1
OG0006411	vverm_g7867.t1	bc2001_g1009.t2
OG0006412	vverm_g12451.t1	bc2001_g7397.t1
OG0006418	vverm_g8008.t1	bc2001_g9843.t1
OG0006421	vverm_g13227.t1	bc2001_g6450.t1
OG0006426	vverm_g14519.t1	bc2001_g13791.t1
OG0006427	vverm_g16687.t1	bc2001_g6093.t1
OG0006428	vverm_g10062.t1	bc2001_g9105.t1
OG0006429	vverm_g15636.t1	bc2001_g2682.t1
OG0006439	vverm_g11530.t1	bc2001_g11908.t1
OG0006443	vverm_g9153.t1	bc2001_g12880.t1
OG0006446	vverm_g5986.t1	bc2001_g15731.t1
OG0006447	vverm_g5995.t1	bc2001_g15735.t1
OG0006448	vverm_g5957.t1	bc2001_g15702.t1
OG0006449	vverm_g5145.t1	bc2001_g10527.t1
OG0006450	vverm_g4369.t1	bc2001_g11208.t1
OG0006453	vverm_g2256.t1	bc2001_g7775.t1
OG0006454	vverm_g16844.t1	bc2001_g16014.t1
OG0006461	vverm_g14859.t1	bc2001_g5886.t1
OG0006471	vverm_g2509.t1	bc2001_g18726.t3
OG0006472	vverm_g11298.t1	bc2001_g2400.t1
OG0006475	vverm_g10311.t1	bc2001_g10210.t1
OG0006477	vverm_g14433.t1	bc2001_g18354.t1
OG0006479	vverm_g12439.t1	bc2001_g7400.t1
OG0006480	vverm_g12434.t1	bc2001_g7421.t1
OG0006482	vverm_g992.t1	bc2001_g8338.t1
OG0006485	vverm_g16174.t1	bc2001_g16243.t1
OG0006487	vverm_g6623.t1	bc2001_g10920.t1
OG0006488	vverm_g3598.t1	bc2001_g9663.t3
OG0006491	vverm_g3705.t1	bc2001_g9704.t1
OG0006493	vverm_g9101.t1	bc2001_g8627.t1
OG0006495	vverm_g13486.t1	bc2001_g1948.t1
OG0006497	vverm_g2245.t1	bc2001_g7761.t1
OG0006499	vverm_g14509.t1	bc2001_g13932.t1
OG0006500	vverm_g1687.t1	bc2001_g9809.t1
OG0006504	vverm_g14249.t1	bc2001_g17992.t1
OG0006507	vverm_g5749.t1	bc2001_g5790.t1
OG0006509	vverm_g16308.t1	bc2001_g9075.t1
OG0006517	vverm_g11792.t1	bc2001_g11006.t1
OG0006518	vverm_g12267.t1	bc2001_g8500.t1
OG0006520	vverm_g11630.t1	bc2001_g2219.t1
OG0006521	vverm_g14624.t1	bc2001_g13915.t1
OG0006522	vverm_g6417.t1	bc2001_g7767.t1
OG0006524	vverm_g2746.t1	bc2001_g645.t1
OG0006527	vverm_g13483.t1	bc2001_g1891.t1
OG0006528	vverm_g10826.t1	bc2001_g1389.t1
OG0006529	vverm_g14492.t1	bc2001_g12049.t1
OG0006533	vverm_g5573.t1	bc2001_g8925.t1
OG0006534	vverm_g10477.t2, vverm_g10477.t1	bc2001_g12675.t1
OG0006535	vverm_g13236.t1, vverm_g13236.t2	bc2001_g15452.t1
OG0006537	vverm_g16148.t1	bc2001_g16250.t1
OG0006539	vverm_g2209.t1	bc2001_g3498.t1
OG0006540	vverm_g4645.t1	bc2001_g16228.t1
OG0006541	vverm_g8941.t1	bc2001_g4462.t1
OG0006542	vverm_g9072.t1	bc2001_g18241.t1
OG0006543	vverm_g8644.t1	bc2001_g16602.t1
OG0006546	vverm_g9936.t1	bc2001_g18672.t1
OG0006547	vverm_g12688.t1	bc2001_g14057.t1
OG0006548	vverm_g11528.t1	bc2001_g11884.t1
OG0006552	vverm_g6034.t1	bc2001_g15877.t1
OG0006556	vverm_g12115.t1	bc2001_g8719.t1
OG0006560	vverm_g6298.t1	bc2001_g13423.t1
OG0006562	vverm_g15977.t1	bc2001_g16997.t1
OG0006564	vverm_g4742.t1	bc2001_g8853.t1
OG0006566	vverm_g5360.t1	bc2001_g17224.t1
OG0006569	vverm_g13213.t1	bc2001_g7357.t1
OG0006570	vverm_g12746.t1	bc2001_g1135.t1
OG0006572	vverm_g7308.t1	bc2001_g17808.t1
OG0006573	vverm_g6982.t1	bc2001_g33.t1
OG0006574	vverm_g4805.t1	bc2001_g13664.t1
OG0006576	vverm_g3428.t1	bc2001_g18968.t1
OG0006577	vverm_g2424.t1	bc2001_g15458.t1
OG0006578	vverm_g13405.t1	bc2001_g18418.t1
OG0006582	vverm_g3214.t1	bc2001_g11755.t1
OG0006585	vverm_g6676.t1	bc2001_g5844.t1
OG0006587	vverm_g1832.t1	bc2001_g19074.t1
OG0006588	vverm_g12136.t1	bc2001_g11414.t1
OG0006589	vverm_g14780.t1	bc2001_g5916.t1
OG0006590	vverm_g16386.t1	bc2001_g18907.t1
OG0006592	vverm_g3062.t1	bc2001_g12408.t1
OG0006594	vverm_g8970.t1	bc2001_g4444.t1
OG0006598	vverm_g8194.t1	bc2001_g636.t1
OG0006600	vverm_g15096.t1	bc2001_g3474.t1
OG0006604	vverm_g2461.t1	bc2001_g15454.t1
OG0006607	vverm_g5939.t1	bc2001_g15672.t1
OG0006608	vverm_g16889.t1	bc2001_g11501.t1
OG0006616	vverm_g14427.t1	bc2001_g18370.t1
OG0006619	vverm_g8799.t1	bc2001_g19616.t1
OG0006628	vverm_g10277.t1	bc2001_g10128.t1
OG0006630	vverm_g111.t1	bc2001_g14419.t1
OG0006631	vverm_g3698.t1	bc2001_g9687.t1
OG0006632	vverm_g6317.t1	bc2001_g2852.t1
OG0006634	vverm_g15594.t1	bc2001_g12919.t1
OG0006635	vverm_g1294.t1	bc2001_g12490.t1
OG0006639	vverm_g13357.t1	bc2001_g18506.t1
OG0006640	vverm_g5131.t1	bc2001_g1192.t3
OG0006641	vverm_g8224.t1	bc2001_g261.t1
OG0006644	vverm_g8794.t1	bc2001_g19606.t1
OG0006645	vverm_g16577.t1	bc2001_g12177.t1
OG0006646	vverm_g16188.t1	bc2001_g16277.t1
OG0006648	vverm_g11553.t1	bc2001_g11905.t1
OG0006649	vverm_g13449.t1	bc2001_g11910.t1
OG0006650	vverm_g3301.t1	bc2001_g17135.t1
OG0006653	vverm_g8808.t1	bc2001_g8508.t1
OG0006656	vverm_g8738.t1	bc2001_g11107.t1
OG0006659	vverm_g4895.t1	bc2001_g17608.t1
OG0006660	vverm_g16195.t3	bc2001_g16332.t1
OG0006661	vverm_g9254.t1	bc2001_g1465.t1
OG0006663	vverm_g3358.t1	bc2001_g7763.t1
OG0006668	vverm_g6407.t1	bc2001_g2802.t1
OG0006676	vverm_g4310.t1	bc2001_g14376.t1
OG0006681	vverm_g9182.t1	bc2001_g17148.t1
OG0006682	vverm_g4906.t1	bc2001_g17492.t1
OG0006684	vverm_g13217.t1	bc2001_g4225.t1
OG0006685	vverm_g15631.t1	bc2001_g19500.t1
OG0006687	vverm_g15654.t1	bc2001_g3962.t1
OG0006688	vverm_g8765.t1	bc2001_g16493.t1
OG0006690	vverm_g1538.t1	bc2001_g2740.t1
OG0006691	vverm_g8515.t1	bc2001_g9503.t1
OG0006692	vverm_g13719.t1	bc2001_g17465.t1
OG0006694	vverm_g15066.t1	bc2001_g2939.t1
OG0006696	vverm_g2339.t1	bc2001_g1736.t1
OG0006697	vverm_g2240.t1	bc2001_g7766.t1, bc2001_g7766.t2
OG0006702	vverm_g6888.t1	bc2001_g41.t2, bc2001_g41.t1
OG0006703	vverm_g6912.t1	bc2001_g50.t1
OG0006704	vverm_g9764.t1	bc2001_g55.t1
OG0006705	vverm_g9755.t2, vverm_g9755.t1	bc2001_g58.t1
OG0006707	vverm_g9791.t2, vverm_g9791.t1	bc2001_g74.t1
OG0006708	vverm_g10144.t2, vverm_g10144.t1	bc2001_g96.t1
OG0006709	vverm_g16122.t1, vverm_g1424.t3	bc2001_g100.t1
OG0006710	vverm_g1871.t1	bc2001_g104.t1, bc2001_g104.t2
OG0006713	vverm_g15843.t1	bc2001_g159.t2, bc2001_g159.t1
OG0006716	vverm_g10453.t1	bc2001_g233.t1
OG0006718	vverm_g8256.t1	bc2001_g264.t1
OG0006721	vverm_g8205.t2, vverm_g8205.t1	bc2001_g292.t1
OG0006722	vverm_g8210.t1	bc2001_g294.t1, bc2001_g294.t2
OG0006729	vverm_g8065.t1	bc2001_g499.t1
OG0006730	vverm_g2964.t1	bc2001_g509.t1
OG0006732	vverm_g4970.t1	bc2001_g535.t1
OG0006737	vverm_g4089.t1, vverm_g4089.t2	bc2001_g626.t1
OG0006738	vverm_g2762.t2, vverm_g2762.t1	bc2001_g637.t1
OG0006739	vverm_g2748.t1	bc2001_g646.t1
OG0006746	vverm_g1206.t1	bc2001_g775.t1, bc2001_g775.t2
OG0006747	vverm_g15983.t1	bc2001_g780.t1, bc2001_g17249.t1
OG0006755	vverm_g14233.t1	bc2001_g868.t1, bc2001_g868.t2
OG0006756	vverm_g14722.t1	bc2001_g875.t2, bc2001_g875.t1
OG0006767	vverm_g14292.t1	bc2001_g999.t1
OG0006768	vverm_g14303.t1	bc2001_g1004.t1
OG0006769	vverm_g2483.t2, vverm_g2483.t1	bc2001_g1008.t1
OG0006770	vverm_g5258.t1	bc2001_g1056.t1
OG0006771	vverm_g5300.t1	bc2001_g1058.t1
OG0006772	vverm_g5171.t1	bc2001_g1066.t3
OG0006773	vverm_g5228.t1	bc2001_g1093.t2, bc2001_g1093.t1
OG0006774	vverm_g8001.t1	bc2001_g1106.t1, bc2001_g1106.t2
OG0006776	vverm_g5233.t1	bc2001_g1130.t1
OG0006777	vverm_g5197.t1	bc2001_g1137.t1
OG0006778	vverm_g5159.t1	bc2001_g1155.t1
OG0006779	vverm_g5128.t1, vverm_g5128.t2	bc2001_g1171.t1
OG0006783	vverm_g5133.t1	bc2001_g1192.t1, bc2001_g1192.t2
OG0006786	vverm_g5135.t1	bc2001_g1201.t1, bc2001_g1201.t2
OG0006790	vverm_g1485.t1	bc2001_g1227.t1
OG0006791	vverm_g1511.t1	bc2001_g1239.t2, bc2001_g1239.t1
OG0006792	vverm_g3173.t1	bc2001_g1255.t1
OG0006793	vverm_g3175.t1	bc2001_g1256.t1
OG0006795	vverm_g1486.t1, vverm_g1486.t2	bc2001_g1265.t1
OG0006796	vverm_g1495.t1	bc2001_g1270.t1
OG0006797	vverm_g14338.t1	bc2001_g1272.t1
OG0006798	vverm_g3218.t1	bc2001_g1275.t1
OG0006809	vverm_g15267.t1	bc2001_g1404.t1
OG0006810	vverm_g10867.t1	bc2001_g1411.t1
OG0006811	vverm_g505.t1, vverm_g3938.t1	bc2001_g1413.t1
OG0006812	vverm_g9162.t2, vverm_g9162.t1	bc2001_g1423.t1
OG0006828	vverm_g4065.t1	bc2001_g1709.t1
OG0006830	vverm_g15765.t1, vverm_g15765.t2	bc2001_g1741.t1
OG0006831	vverm_g6210.t1	bc2001_g1771.t1
OG0006832	vverm_g16580.t1, vverm_g6206.t1	bc2001_g1773.t1
OG0006839	vverm_g5988.t1	bc2001_g1937.t1
OG0006840	vverm_g13444.t1	bc2001_g1946.t1, bc2001_g1946.t2
OG0006841	vverm_g11017.t1	bc2001_g1959.t1, bc2001_g1959.t2
OG0006842	vverm_g4926.t1, vverm_g4925.t1	bc2001_g1963.t1
OG0006844	vverm_g6554.t1	bc2001_g2033.t1
OG0006845	vverm_g12408.t3	bc2001_g2034.t1
OG0006846	vverm_g12413.t2, vverm_g12413.t1	bc2001_g2035.t1
OG0006854	vverm_g16406.t1	bc2001_g2143.t2, bc2001_g2143.t1
OG0006855	vverm_g15620.t1, vverm_g15620.t2	bc2001_g2150.t1
OG0006857	vverm_g2637.t1	bc2001_g2171.t2, bc2001_g2171.t1
OG0006858	vverm_g6337.t1	bc2001_g2172.t1
OG0006859	vverm_g6346.t1	bc2001_g2173.t1
OG0006860	vverm_g16171.t1	bc2001_g2197.t1
OG0006861	vverm_g7866.t1, vverm_g4541.t1	bc2001_g2198.t1
OG0006862	vverm_g8480.t1	bc2001_g2214.t1, bc2001_g2214.t2
OG0006866	vverm_g11242.t2, vverm_g11242.t1	bc2001_g2283.t1
OG0006868	vverm_g15349.t1	bc2001_g2293.t1, bc2001_g2293.t2
OG0006869	vverm_g11254.t1	bc2001_g2294.t1
OG0006875	vverm_g3903.t1	bc2001_g2418.t1
OG0006878	vverm_g16073.t1	bc2001_g2481.t2, bc2001_g2481.t1
OG0006879	vverm_g15727.t3, vverm_g15727.t1	bc2001_g2500.t1
OG0006880	vverm_g15630.t1	bc2001_g2501.t1
OG0006881	vverm_g11798.t1	bc2001_g2558.t1, bc2001_g2558.t2
OG0006886	vverm_g15634.t1	bc2001_g2680.t1
OG0006889	vverm_g1630.t1	bc2001_g2716.t1
OG0006890	vverm_g15507.t1	bc2001_g2718.t1
OG0006891	vverm_g262.t2	bc2001_g2722.t2, bc2001_g2722.t1
OG0006894	vverm_g3873.t1, vverm_g16027.t1	bc2001_g2737.t1
OG0006895	vverm_g15503.t2, vverm_g15503.t1	bc2001_g2741.t1
OG0006903	vverm_g6454.t1	bc2001_g2807.t1
OG0006904	vverm_g3234.t3, vverm_g3234.t1	bc2001_g2809.t1
OG0006906	vverm_g6351.t1	bc2001_g2822.t1
OG0006908	vverm_g6309.t2, vverm_g6309.t1	bc2001_g2859.t1
OG0006909	vverm_g6306.t1	bc2001_g2864.t1
OG0006921	vverm_g6336.t1	bc2001_g2989.t1
OG0006922	vverm_g15416.t1	bc2001_g2990.t2, bc2001_g2990.t1
OG0006924	vverm_g1659.t1	bc2001_g3005.t1, bc2001_g3005.t2
OG0006925	vverm_g1646.t2, vverm_g1646.t1	bc2001_g3009.t1
OG0006926	vverm_g1642.t1	bc2001_g3017.t1
OG0006929	vverm_g1705.t1	bc2001_g3051.t1
OG0006945	vverm_g4729.t1, vverm_g4729.t2	bc2001_g3302.t1
OG0006946	vverm_g3751.t1	bc2001_g3313.t1
OG0006952	vverm_g2215.t1, vverm_g1114.t1	bc2001_g3491.t1, bc2001_g3491.t2
OG0006953	vverm_g10567.t1, vverm_g10748.t1, vverm_g7543.t1	bc2001_g3503.t1
OG0006956	vverm_g11082.t1	bc2001_g3535.t1, bc2001_g4633.t1
