Orthogroup	bc2002_braker	vvermcdc19_braker
OG0006533	bc2002_g9024.t1	vverm_g5573.t1
OG0006537	bc2002_g8520.t1	vverm_g16148.t1
OG0006540	bc2002_g8499.t1	vverm_g4645.t1
OG0006541	bc2002_g10450.t1	vverm_g8941.t1
OG0006542	bc2002_g15938.t1	vverm_g9072.t1
OG0006543	bc2002_g17607.t1	vverm_g8644.t1
OG0006546	bc2002_g13623.t1	vverm_g9936.t1
OG0006547	bc2002_g10966.t1	vverm_g12688.t1
OG0006548	bc2002_g13178.t1	vverm_g11528.t1
OG0006550	bc2002_g18306.t1	vverm_g13979.t1
OG0006552	bc2002_g889.t1	vverm_g6034.t1
OG0006556	bc2002_g17284.t1	vverm_g12115.t1
OG0006559	bc2002_g8939.t1	vverm_g13463.t1
OG0006560	bc2002_g19185.t1	vverm_g6298.t1
OG0006562	bc2002_g7909.t1	vverm_g15977.t1
OG0006564	bc2002_g9098.t1	vverm_g4742.t1
OG0006566	bc2002_g7851.t1	vverm_g5360.t1
OG0006568	bc2002_g677.t1	vverm_g16850.t1
OG0006569	bc2002_g4642.t1	vverm_g13213.t1
OG0006570	bc2002_g4188.t1	vverm_g12746.t1
OG0006572	bc2002_g433.t1	vverm_g7308.t1
OG0006573	bc2002_g8859.t1	vverm_g6982.t1
OG0006574	bc2002_g5802.t1	vverm_g4805.t1
OG0006576	bc2002_g15658.t1	vverm_g3428.t1
OG0006578	bc2002_g16114.t1	vverm_g13405.t1
OG0006580	bc2002_g8937.t1	vverm_g5595.t1
OG0006582	bc2002_g13719.t1	vverm_g3214.t1
OG0006585	bc2002_g1016.t1	vverm_g6676.t1
OG0006587	bc2002_g6726.t1	vverm_g1832.t1
OG0006588	bc2002_g12673.t1	vverm_g12136.t1
OG0006589	bc2002_g1086.t1	vverm_g14780.t1
OG0006590	bc2002_g3823.t1	vverm_g16386.t1
OG0006592	bc2002_g10228.t1	vverm_g3062.t1
OG0006594	bc2002_g10470.t1	vverm_g8970.t1
OG0006598	bc2002_g1682.t1	vverm_g8194.t1
OG0006607	bc2002_g17931.t1	vverm_g5939.t1
OG0006616	bc2002_g16068.t1	vverm_g14427.t1
OG0006619	bc2002_g2071.t1	vverm_g8799.t1
OG0006628	bc2002_g16904.t1	vverm_g10277.t1
OG0006630	bc2002_g16287.t1	vverm_g111.t1
OG0006631	bc2002_g18152.t1	vverm_g3698.t1
OG0006632	bc2002_g11499.t1	vverm_g6317.t1
OG0006635	bc2002_g10139.t1	vverm_g1294.t1
OG0006639	bc2002_g16210.t1	vverm_g13357.t1
OG0006641	bc2002_g14334.t1	vverm_g8224.t1
OG0006644	bc2002_g2061.t1	vverm_g8794.t1
OG0006645	bc2002_g12188.t1	vverm_g16577.t1
OG0006646	bc2002_g8546.t1	vverm_g16188.t1
OG0006648	bc2002_g13158.t1	vverm_g11553.t1
OG0006649	bc2002_g13154.t1	vverm_g13449.t1
OG0006650	bc2002_g7760.t1	vverm_g3301.t1
OG0006653	bc2002_g9478.t1	vverm_g8808.t1
OG0006656	bc2002_g10268.t1	vverm_g8738.t1
OG0006657	bc2002_g1573.t1	vverm_g6049.t1
OG0006659	bc2002_g16439.t1	vverm_g4895.t1
OG0006660	bc2002_g8598.t1	vverm_g16195.t3
OG0006661	bc2002_g18627.t1	vverm_g9254.t1
OG0006668	bc2002_g11444.t1	vverm_g6407.t1
OG0006676	bc2002_g6543.t1	vverm_g4310.t1
OG0006681	bc2002_g7771.t1	vverm_g9182.t1
OG0006684	bc2002_g2708.t1	vverm_g13217.t1
OG0006686	bc2002_g18285.t1	vverm_g13990.t1
OG0006687	bc2002_g14771.t1	vverm_g15654.t1
OG0006688	bc2002_g17709.t1	vverm_g8765.t1
OG0006690	bc2002_g18883.t1	vverm_g1538.t1
OG0006691	bc2002_g9769.t1	vverm_g8515.t1
OG0006692	bc2002_g15482.t1	vverm_g13719.t1
OG0006694	bc2002_g11592.t1	vverm_g15066.t1
OG0006702	bc2002_g8847.t1	vverm_g6888.t1
OG0006703	bc2002_g8839.t1	vverm_g6912.t1
OG0006704	bc2002_g8834.t1	vverm_g9764.t1
OG0006705	bc2002_g8831.t1	vverm_g9755.t2, vverm_g9755.t1
OG0006707	bc2002_g8815.t1	vverm_g9791.t2, vverm_g9791.t1
OG0006708	bc2002_g8792.t1	vverm_g10144.t2, vverm_g10144.t1
OG0006709	bc2002_g8789.t1	vverm_g16122.t1, vverm_g1424.t3
OG0006710	bc2002_g8785.t1	vverm_g1871.t1
OG0006713	bc2002_g8731.t1	vverm_g15843.t1
OG0006716	bc2002_g14367.t1	vverm_g10453.t1
OG0006718	bc2002_g14331.t1	vverm_g8256.t1
OG0006721	bc2002_g14305.t1	vverm_g8205.t2, vverm_g8205.t1
OG0006722	bc2002_g14303.t2	vverm_g8210.t1
OG0006729	bc2002_g1615.t1	vverm_g8065.t1
OG0006730	bc2002_g1624.t1	vverm_g2964.t1
OG0006732	bc2002_g16505.t1	vverm_g4970.t1
OG0006737	bc2002_g1672.t1	vverm_g4089.t1, vverm_g4089.t2
OG0006738	bc2002_g1683.t1	vverm_g2762.t2, vverm_g2762.t1
OG0006739	bc2002_g1691.t1	vverm_g2748.t1
OG0006747	bc2002_g7877.t1	vverm_g15983.t1
OG0006755	bc2002_g11254.t1	vverm_g14233.t1
OG0006756	bc2002_g11246.t1	vverm_g14722.t1
OG0006767	bc2002_g11116.t1	vverm_g14292.t1
OG0006768	bc2002_g11110.t1	vverm_g14303.t1
OG0006769	bc2002_g11107.t1	vverm_g2483.t2, vverm_g2483.t1
OG0006770	bc2002_g4273.t1	vverm_g5258.t1
OG0006771	bc2002_g4271.t2, bc2002_g4271.t1	vverm_g5300.t1
OG0006772	bc2002_g4264.t2	vverm_g5171.t1
OG0006773	bc2002_g4236.t1	vverm_g5228.t1
OG0006774	bc2002_g4222.t1	vverm_g8001.t1
OG0006776	bc2002_g4194.t1	vverm_g5233.t1
OG0006777	bc2002_g4186.t1	vverm_g5197.t1
OG0006778	bc2002_g4164.t1	vverm_g5159.t1
OG0006779	bc2002_g4147.t1	vverm_g5128.t1, vverm_g5128.t2
OG0006790	bc2002_g13823.t1	vverm_g1485.t1
OG0006791	bc2002_g13812.t1	vverm_g1511.t1
OG0006792	bc2002_g13799.t1	vverm_g3173.t1
OG0006793	bc2002_g13798.t1	vverm_g3175.t1
OG0006795	bc2002_g13789.t1	vverm_g1486.t1, vverm_g1486.t2
OG0006796	bc2002_g13784.t1	vverm_g1495.t1
OG0006797	bc2002_g13782.t1	vverm_g14338.t1
OG0006798	bc2002_g13778.t1	vverm_g3218.t1
OG0006809	bc2002_g18688.t1	vverm_g15267.t1
OG0006810	bc2002_g18681.t1	vverm_g10867.t1
OG0006811	bc2002_g18679.t1	vverm_g505.t1, vverm_g3938.t1
OG0006812	bc2002_g18669.t1	vverm_g9162.t2, vverm_g9162.t1
OG0006828	bc2002_g3189.t1	vverm_g4065.t1
OG0006831	bc2002_g3958.t1	vverm_g6210.t1
OG0006832	bc2002_g3960.t1	vverm_g16580.t1, vverm_g6206.t1
OG0006839	bc2002_g7379.t1	vverm_g5988.t1
OG0006840	bc2002_g7387.t1	vverm_g13444.t1
OG0006841	bc2002_g7401.t1	vverm_g11017.t1
OG0006842	bc2002_g7405.t1	vverm_g4926.t1, vverm_g4925.t1
OG0006844	bc2002_g8248.t1, bc2002_g8248.t2	vverm_g6554.t1
OG0006845	bc2002_g8249.t1	vverm_g12408.t3
OG0006846	bc2002_g8250.t1	vverm_g12413.t2, vverm_g12413.t1
OG0006854	bc2002_g11392.t1	vverm_g16406.t1
OG0006855	bc2002_g11398.t1	vverm_g15620.t1, vverm_g15620.t2
OG0006857	bc2002_g11420.t1	vverm_g2637.t1
OG0006858	bc2002_g11421.t1	vverm_g6337.t1
OG0006859	bc2002_g11422.t1	vverm_g6346.t1
OG0006860	bc2002_g9568.t1	vverm_g16171.t1
OG0006861	bc2002_g9567.t1	vverm_g7866.t1, vverm_g4541.t1
OG0006862	bc2002_g9550.t1	vverm_g8480.t1
OG0006866	bc2002_g2126.t1	vverm_g11242.t2, vverm_g11242.t1
OG0006868	bc2002_g2137.t1	vverm_g15349.t1
OG0006869	bc2002_g2138.t1	vverm_g11254.t1
OG0006875	bc2002_g2269.t1	vverm_g3903.t1
OG0006878	bc2002_g14992.t1	vverm_g16073.t1
OG0006879	bc2002_g14973.t1	vverm_g15727.t3, vverm_g15727.t1
OG0006880	bc2002_g14972.t1	vverm_g15630.t1
OG0006881	bc2002_g14913.t1	vverm_g11798.t1
OG0006886	bc2002_g14790.t1	vverm_g15634.t1
OG0006889	bc2002_g18864.t1	vverm_g1630.t1
OG0006890	bc2002_g18866.t1	vverm_g15507.t1
OG0006891	bc2002_g18870.t1	vverm_g262.t2
OG0006894	bc2002_g18881.t1	vverm_g3873.t1, vverm_g16027.t1
OG0006895	bc2002_g18884.t1	vverm_g15503.t2, vverm_g15503.t1
OG0006903	bc2002_g11449.t1	vverm_g6454.t1
OG0006904	bc2002_g11451.t1	vverm_g3234.t3, vverm_g3234.t1
OG0006906	bc2002_g11465.t1	vverm_g6351.t1
OG0006908	bc2002_g11506.t1	vverm_g6309.t2, vverm_g6309.t1
OG0006909	bc2002_g11511.t1	vverm_g6306.t1
OG0006921	bc2002_g11842.t1	vverm_g6336.t1
OG0006922	bc2002_g11841.t1	vverm_g15416.t1
OG0006924	bc2002_g11826.t1	vverm_g1659.t1
OG0006925	bc2002_g11822.t1	vverm_g1646.t2, vverm_g1646.t1
OG0006926	bc2002_g11814.t1	vverm_g1642.t1
OG0006929	bc2002_g11782.t1	vverm_g1705.t1
OG0006945	bc2002_g18049.t1	vverm_g4729.t1, vverm_g4729.t2
OG0006946	bc2002_g18038.t1	vverm_g3751.t1
OG0006956	bc2002_g7252.t1	vverm_g11082.t1
OG0006958	bc2002_g9894.t1	vverm_g11282.t1
OG0006965	bc2002_g6136.t1, bc2002_g1442.t1	vverm_g4110.t1
OG0006966	bc2002_g6135.t1	vverm_g4107.t1
OG0006968	bc2002_g6101.t1	vverm_g4097.t1
OG0006969	bc2002_g10383.t1	vverm_g8938.t1
OG0006970	bc2002_g10394.t1	vverm_g8958.t2, vverm_g8958.t1
OG0006977	bc2002_g13503.t1	vverm_g9801.t1
OG0006981	bc2002_g13479.t1	vverm_g9890.t1
OG0006982	bc2002_g13463.t1	vverm_g9887.t1
OG0006984	bc2002_g18063.t1	vverm_g15825.t1, vverm_g15825.t2
OG0006989	bc2002_g18106.t1	vverm_g3747.t1
OG0006990	bc2002_g14765.t1	vverm_g15661.t1
OG0006992	bc2002_g1405.t1	vverm_g10606.t1
OG0006993	bc2002_g1404.t1	vverm_g7615.t1
OG0006994	bc2002_g1383.t1	vverm_g15112.t1, vverm_g8858.t1
OG0006995	bc2002_g1380.t1	vverm_g9089.t1
OG0007004	bc2002_g2707.t1	vverm_g13216.t1
OG0007007	bc2002_g2636.t1	vverm_g15039.t1
OG0007008	bc2002_g16619.t1	vverm_g4812.t1
OG0007009	bc2002_g16644.t1	vverm_g4807.t1
OG0007010	bc2002_g16646.t1	vverm_g4809.t2, vverm_g4809.t1
OG0007012	bc2002_g18324.t1	vverm_g13989.t1
OG0007015	bc2002_g10476.t1	vverm_g8975.t1
OG0007021	bc2002_g7240.t1	vverm_g11130.t1
OG0007022	bc2002_g6259.t1	vverm_g3574.t1
OG0007024	bc2002_g6284.t1	vverm_g3993.t1
OG0007027	bc2002_g5467.t1	vverm_g10103.t2, vverm_g10103.t1
OG0007033	bc2002_g10799.t1	vverm_g12636.t1
OG0007034	bc2002_g10815.t1	vverm_g12639.t2, vverm_g12639.t1
OG0007039	bc2002_g10878.t1	vverm_g12629.t1, vverm_g12629.t2
OG0007040	bc2002_g19634.t1	vverm_g2530.t1
OG0007043	bc2002_g19685.t1, bc2002_g19685.t2	vverm_g2517.t1
OG0007046	bc2002_g19743.t1	vverm_g2493.t1
OG0007047	bc2002_g19746.t1	vverm_g2495.t1
OG0007048	bc2002_g19756.t1	vverm_g2478.t1
OG0007050	bc2002_g19800.t1	vverm_g2470.t1
OG0007054	bc2002_g3463.t1	vverm_g6557.t1
OG0007055	bc2002_g3459.t1	vverm_g3026.t2, vverm_g3026.t1
OG0007057	bc2002_g6799.t1	vverm_g11992.t1
OG0007058	bc2002_g6808.t1	vverm_g14775.t1, vverm_g14775.t2
OG0007060	bc2002_g6817.t1	vverm_g14105.t2, vverm_g14105.t1
OG0007062	bc2002_g6827.t1	vverm_g8541.t1, vverm_g10532.t1
OG0007065	bc2002_g6914.t1	vverm_g14886.t1
OG0007068	bc2002_g6994.t2, bc2002_g6994.t3	vverm_g14900.t1
OG0007069	bc2002_g6995.t1	vverm_g14899.t1
OG0007073	bc2002_g7029.t1	vverm_g9557.t1
OG0007077	bc2002_g20109.t1	vverm_g4503.t1
OG0007079	bc2002_g20062.t1	vverm_g7987.t1
OG0007081	bc2002_g20017.t1	vverm_g8028.t1
OG0007084	bc2002_g6689.t1	vverm_g11177.t1
OG0007088	bc2002_g10761.t1	vverm_g5018.t1, vverm_g5018.t2
OG0007091	bc2002_g990.t1	vverm_g14808.t1
OG0007093	bc2002_g1031.t1	vverm_g9251.t1
OG0007099	bc2002_g12831.t1	vverm_g11963.t1, vverm_g8966.t1
OG0007101	bc2002_g12848.t1	vverm_g5777.t1
OG0007113	bc2002_g13088.t1	vverm_g10847.t1, vverm_g10847.t2
OG0007117	bc2002_g3547.t1	vverm_g30.t1
OG0007118	bc2002_g3543.t1, bc2002_g3544.t1	vverm_g57.t1
OG0007119	bc2002_g3533.t1	vverm_g15841.t2, vverm_g15841.t1
OG0007120	bc2002_g3532.t1	vverm_g58.t1
OG0007121	bc2002_g3525.t1	vverm_g68.t1
OG0007122	bc2002_g3520.t2, bc2002_g3520.t1	vverm_g4986.t1
OG0007123	bc2002_g3512.t1	vverm_g77.t1
OG0007126	bc2002_g10581.t1	vverm_g12515.t1, vverm_g13150.t1
OG0007127	bc2002_g10621.t1	vverm_g12474.t1, vverm_g13121.t1
OG0007128	bc2002_g10681.t1	vverm_g12453.t1
OG0007130	bc2002_g8688.t1	vverm_g9317.t1
OG0007132	bc2002_g8660.t1	vverm_g13638.t1
OG0007133	bc2002_g8637.t1	vverm_g15289.t1, vverm_g15289.t2
OG0007142	bc2002_g10311.t1	vverm_g8877.t2, vverm_g8877.t1
OG0007144	bc2002_g10362.t1	vverm_g8935.t1
OG0007147	bc2002_g1714.t1	vverm_g16601.t1, vverm_g16601.t2
OG0007148	bc2002_g18816.t1	vverm_g758.t1, vverm_g13271.t1
OG0007149	bc2002_g18814.t1	vverm_g3072.t1, vverm_g2694.t1
OG0007151	bc2002_g18797.t1	vverm_g10800.t1, vverm_g10800.t2
OG0007153	bc2002_g4705.t1	vverm_g1271.t2, vverm_g1271.t1
OG0007158	bc2002_g4783.t1	vverm_g12955.t1
OG0007159	bc2002_g4795.t1	vverm_g7375.t1, vverm_g7375.t2
OG0007161	bc2002_g4807.t1, bc2002_g4807.t2	vverm_g12930.t1
OG0007162	bc2002_g4859.t1	vverm_g12901.t1
OG0007163	bc2002_g4864.t1	vverm_g12956.t1
OG0007164	bc2002_g4882.t1	vverm_g12963.t1
OG0007165	bc2002_g4902.t1	vverm_g12973.t2, vverm_g12973.t1
OG0007170	bc2002_g5018.t1, bc2002_g5018.t2	vverm_g5648.t1
OG0007172	bc2002_g4665.t1	vverm_g9883.t1
OG0007176	bc2002_g4619.t1	vverm_g13188.t1, vverm_g13188.t2
OG0007177	bc2002_g4582.t1	vverm_g12438.t1
OG0007178	bc2002_g4576.t2, bc2002_g4576.t1	vverm_g12433.t1
OG0007179	bc2002_g13889.t1	vverm_g15459.t1
OG0007180	bc2002_g13891.t1, bc2002_g13891.t2	vverm_g14568.t1
OG0007181	bc2002_g13895.t1	vverm_g16892.t2, vverm_g16892.t1
OG0007182	bc2002_g13937.t1	vverm_g15541.t1, vverm_g15541.t2
OG0007183	bc2002_g13938.t1	vverm_g16649.t1
OG0007185	bc2002_g14003.t1	vverm_g15538.t1
OG0007186	bc2002_g14007.t1	vverm_g15527.t1
OG0007187	bc2002_g14008.t1	vverm_g15528.t1
OG0007188	bc2002_g14011.t1	vverm_g15531.t1
OG0007191	bc2002_g14032.t1	vverm_g7007.t1, vverm_g7007.t2
OG0007194	bc2002_g14123.t1	vverm_g14633.t1, vverm_g2831.t1
OG0007195	bc2002_g14131.t1, bc2002_g14131.t2	vverm_g6983.t1
OG0007196	bc2002_g14138.t1, bc2002_g14138.t2	vverm_g7000.t2
OG0007204	bc2002_g19297.t1	vverm_g7732.t1
OG0007205	bc2002_g19288.t1	vverm_g13959.t1
OG0007206	bc2002_g19260.t1	vverm_g7753.t1
OG0007207	bc2002_g19255.t1	vverm_g7762.t1
OG0007208	bc2002_g19219.t1	vverm_g7856.t1
OG0007209	bc2002_g19209.t1	vverm_g7800.t1, vverm_g7800.t2
OG0007210	bc2002_g19205.t1	vverm_g7850.t2, vverm_g7850.t1
OG0007211	bc2002_g15500.t1	vverm_g13762.t1
OG0007218	bc2002_g15534.t1, bc2002_g15534.t2	vverm_g13687.t1
OG0007219	bc2002_g15548.t1	vverm_g13816.t1, vverm_g13816.t2
OG0007220	bc2002_g15549.t1	vverm_g16728.t1
OG0007226	bc2002_g331.t1	vverm_g816.t3
OG0007228	bc2002_g268.t1	vverm_g12221.t1, vverm_g12221.t2
OG0007229	bc2002_g237.t1	vverm_g939.t1
OG0007231	bc2002_g225.t1	vverm_g7153.t1
OG0007232	bc2002_g220.t1	vverm_g951.t2, vverm_g951.t1
OG0007233	bc2002_g210.t1	vverm_g3630.t2, vverm_g3630.t1
OG0007234	bc2002_g188.t1	vverm_g8816.t2, vverm_g8816.t1
OG0007235	bc2002_g179.t1	vverm_g981.t1, vverm_g981.t2
OG0007237	bc2002_g146.t2	vverm_g11981.t1
OG0007238	bc2002_g143.t1	vverm_g1458.t1
OG0007243	bc2002_g104.t1	vverm_g10493.t2, vverm_g10493.t1
OG0007244	bc2002_g101.t1	vverm_g675.t1, vverm_g675.t2
OG0007245	bc2002_g98.t1	vverm_g10522.t1
OG0007246	bc2002_g96.t1	vverm_g972.t1, vverm_g9156.t1
OG0007247	bc2002_g9372.t2, bc2002_g9372.t1	vverm_g12338.t1
OG0007251	bc2002_g9398.t1	vverm_g11403.t1, vverm_g11403.t2
OG0007252	bc2002_g9427.t1	vverm_g12208.t1
OG0007254	bc2002_g9447.t1	vverm_g12226.t2, vverm_g12226.t1
OG0007255	bc2002_g9462.t1	vverm_g12174.t1
OG0007258	bc2002_g9481.t1	vverm_g12279.t1
OG0007261	bc2002_g2607.t1	vverm_g15050.t1, vverm_g15050.t2
OG0007262	bc2002_g2609.t1	vverm_g15052.t1, vverm_g15052.t2
OG0007263	bc2002_g2611.t1	vverm_g15046.t1
OG0007264	bc2002_g2612.t1	vverm_g15044.t2, vverm_g15044.t1
OG0007265	bc2002_g17097.t1	vverm_g9314.t1
OG0007267	bc2002_g17101.t1	vverm_g14015.t1
OG0007268	bc2002_g17132.t1, bc2002_g17132.t2	vverm_g9312.t1
OG0007269	bc2002_g17133.t1	vverm_g9316.t2, vverm_g9316.t1
OG0007270	bc2002_g17136.t1	vverm_g14012.t1, vverm_g14012.t2
OG0007272	bc2002_g17156.t1	vverm_g14007.t1
OG0007273	bc2002_g17162.t1, bc2002_g17161.t1	vverm_g1727.t1
OG0007274	bc2002_g17204.t1	vverm_g12108.t1
OG0007275	bc2002_g17205.t1	vverm_g12109.t1
OG0007276	bc2002_g17206.t1	vverm_g12110.t1
OG0007280	bc2002_g17309.t1	vverm_g7530.t1
OG0007281	bc2002_g17314.t1	vverm_g7606.t1
OG0007282	bc2002_g17336.t1	vverm_g7614.t1
OG0007283	bc2002_g17343.t2, bc2002_g17343.t1	vverm_g7585.t1
OG0007284	bc2002_g17350.t1	vverm_g7573.t1, vverm_g13114.t1
OG0007286	bc2002_g9099.t1	vverm_g4733.t1
OG0007287	bc2002_g9094.t1	vverm_g882.t2, vverm_g882.t1
OG0007288	bc2002_g9092.t1	vverm_g16547.t1
OG0007289	bc2002_g9078.t1	vverm_g16529.t1, vverm_g16529.t2
OG0007295	bc2002_g9036.t1	vverm_g16537.t1
OG0007296	bc2002_g9033.t1	vverm_g16533.t1
OG0007297	bc2002_g9032.t1	vverm_g16532.t1
OG0007298	bc2002_g8966.t1	vverm_g5565.t1
OG0007299	bc2002_g8964.t1	vverm_g16514.t1
OG0007300	bc2002_g8960.t1	vverm_g16517.t1
OG0007302	bc2002_g3873.t1	vverm_g9426.t2, vverm_g9426.t1
OG0007304	bc2002_g3881.t1	vverm_g16897.t1
OG0007306	bc2002_g3914.t1	vverm_g16343.t1, vverm_g16343.t2
OG0007307	bc2002_g3928.t1	vverm_g16276.t1
OG0007309	bc2002_g2405.t1	vverm_g4206.t2, vverm_g4206.t1
OG0007311	bc2002_g2413.t1	vverm_g10201.t1
OG0007312	bc2002_g2421.t1	vverm_g240.t1, vverm_g240.t2
OG0007313	bc2002_g2428.t1	vverm_g14154.t1, vverm_g14154.t2
OG0007315	bc2002_g2446.t1	vverm_g10204.t1
OG0007316	bc2002_g2467.t1	vverm_g4768.t1, vverm_g4768.t2
OG0007317	bc2002_g2469.t1	vverm_g4761.t1
OG0007321	bc2002_g18438.t1	vverm_g2237.t1, vverm_g1137.t1
OG0007324	bc2002_g18477.t1	vverm_g1167.t2, vverm_g1167.t1
OG0007325	bc2002_g18484.t1	vverm_g1164.t1
OG0007326	bc2002_g18486.t1	vverm_g1162.t1
OG0007328	bc2002_g18511.t1	vverm_g1179.t2, vverm_g1179.t1
OG0007329	bc2002_g18512.t1	vverm_g1177.t1, vverm_g1177.t2
OG0007330	bc2002_g2385.t1	vverm_g15958.t1, vverm_g15958.t2
OG0007331	bc2002_g2384.t1	vverm_g2361.t1
OG0007332	bc2002_g2359.t1	vverm_g10958.t2, vverm_g10958.t1
OG0007336	bc2002_g2323.t1	vverm_g2275.t1
OG0007340	bc2002_g9788.t1	vverm_g4553.t1, vverm_g4553.t2
OG0007341	bc2002_g9790.t1	vverm_g3145.t1
OG0007342	bc2002_g9835.t1	vverm_g7828.t1
OG0007343	bc2002_g9842.t1	vverm_g1516.t2, vverm_g1516.t1
OG0007344	bc2002_g9849.t1	vverm_g1548.t1
OG0007346	bc2002_g18174.t2, bc2002_g18174.t1	vverm_g16225.t1
OG0007347	bc2002_g18168.t1	vverm_g3617.t2, vverm_g3617.t1
OG0007349	bc2002_g18155.t1	vverm_g3687.t1
OG0007350	bc2002_g18107.t2, bc2002_g18107.t1	vverm_g3746.t1
OG0007351	bc2002_g11879.t1	vverm_g9756.t2, vverm_g9756.t1
OG0007368	bc2002_g16993.t1	vverm_g10220.t1
OG0007369	bc2002_g16991.t1	vverm_g10237.t2, vverm_g10237.t1
OG0007370	bc2002_g16986.t1	vverm_g10269.t1
OG0007371	bc2002_g16982.t1	vverm_g15361.t1
OG0007373	bc2002_g16911.t1	vverm_g10263.t1
OG0007376	bc2002_g16893.t1	vverm_g10281.t1
OG0007377	bc2002_g16882.t1	vverm_g10292.t1
OG0007379	bc2002_g16862.t1	vverm_g10325.t1
OG0007380	bc2002_g16835.t1	vverm_g10307.t1, vverm_g10307.t2
OG0007381	bc2002_g16811.t1, bc2002_g16812.t1	vverm_g10319.t1
OG0007383	bc2002_g16779.t1	vverm_g3844.t2, vverm_g3844.t1
OG0007387	bc2002_g16752.t1	vverm_g10377.t1
OG0007388	bc2002_g16751.t2, bc2002_g16751.t1	vverm_g10389.t1
OG0007389	bc2002_g16747.t1	vverm_g7160.t1
OG0007390	bc2002_g16742.t1	vverm_g6047.t1, vverm_g6047.t2
OG0007392	bc2002_g16728.t1	vverm_g4696.t1, vverm_g4696.t3
OG0007393	bc2002_g16726.t1	vverm_g554.t1, vverm_g7898.t1
OG0007394	bc2002_g15833.t1, bc2002_g15832.t1	vverm_g2999.t1
OG0007397	bc2002_g7494.t1	vverm_g8533.t1
OG0007398	bc2002_g7498.t1	vverm_g3421.t1
OG0007400	bc2002_g7539.t1	vverm_g8502.t1, vverm_g8502.t2
OG0007404	bc2002_g792.t1	vverm_g5666.t1
OG0007405	bc2002_g771.t1	vverm_g5140.t1
OG0007406	bc2002_g767.t2, bc2002_g767.t1	vverm_g5146.t1
OG0007408	bc2002_g754.t1	vverm_g8359.t1
OG0007410	bc2002_g749.t1	vverm_g13593.t1
OG0007411	bc2002_g741.t1	vverm_g1737.t1
OG0007412	bc2002_g710.t1	vverm_g11971.t1, vverm_g11971.t2
OG0007417	bc2002_g15041.t1	vverm_g8372.t1
OG0007424	bc2002_g5409.t1	vverm_g18.t1, vverm_g6611.t1
OG0007425	bc2002_g5407.t1	vverm_g7293.t1
OG0007426	bc2002_g5404.t1	vverm_g14570.t1
OG0007427	bc2002_g5403.t1	vverm_g14566.t1
OG0007428	bc2002_g5396.t1	vverm_g6593.t1
OG0007429	bc2002_g5365.t1	vverm_g11855.t1
OG0007430	bc2002_g5363.t1	vverm_g11850.t1
OG0007431	bc2002_g5338.t1	vverm_g11846.t1
OG0007432	bc2002_g5334.t1	vverm_g11835.t1
OG0007433	bc2002_g5332.t1	vverm_g11833.t1
OG0007434	bc2002_g5318.t1	vverm_g11821.t2
OG0007436	bc2002_g5288.t2, bc2002_g5288.t1	vverm_g11809.t1
OG0007438	bc2002_g5231.t1	vverm_g2953.t1
OG0007442	bc2002_g10266.t1	vverm_g1302.t1
OG0007445	bc2002_g8039.t1	vverm_g4335.t1
OG0007446	bc2002_g8038.t1	vverm_g4334.t1
OG0007447	bc2002_g8017.t1	vverm_g4354.t1
OG0007449	bc2002_g6334.t1	vverm_g3391.t1
OG0007450	bc2002_g6337.t1	vverm_g3400.t1
OG0007451	bc2002_g6371.t1	vverm_g3364.t1
OG0007455	bc2002_g2534.t1	vverm_g6153.t1, vverm_g6100.t1
OG0007456	bc2002_g2528.t1	vverm_g16265.t1
OG0007457	bc2002_g2523.t1	vverm_g2417.t2, vverm_g2417.t1
OG0007459	bc2002_g12686.t1	vverm_g15468.t1
OG0007460	bc2002_g12683.t1	vverm_g13291.t1, vverm_g16775.t1
OG0007461	bc2002_g12676.t1, bc2002_g12676.t2	vverm_g488.t1
OG0007462	bc2002_g12674.t1	vverm_g6058.t1, vverm_g456.t1
OG0007463	bc2002_g12672.t1	vverm_g11994.t1, vverm_g11994.t2
OG0007465	bc2002_g12633.t1	vverm_g11982.t1
OG0007467	bc2002_g12570.t1	vverm_g6816.t1
OG0007468	bc2002_g12561.t1	vverm_g6827.t2, vverm_g6827.t1
OG0007469	bc2002_g12560.t1	vverm_g6826.t1
OG0007470	bc2002_g12558.t1	vverm_g6828.t1
OG0007471	bc2002_g12530.t1	vverm_g4432.t1
OG0007472	bc2002_g12514.t1	vverm_g14682.t1
OG0007474	bc2002_g12483.t1	vverm_g195.t1
OG0007475	bc2002_g12478.t1	vverm_g949.t1
OG0007476	bc2002_g12449.t1	vverm_g10901.t1
OG0007478	bc2002_g12443.t1	vverm_g15760.t1
OG0007479	bc2002_g12438.t1	vverm_g12053.t1, vverm_g1311.t1
OG0007480	bc2002_g12389.t1	vverm_g13960.t1
OG0007481	bc2002_g12367.t1	vverm_g13998.t1
OG0007482	bc2002_g12363.t1	vverm_g14002.t1
OG0007488	bc2002_g13233.t1	vverm_g13804.t1
OG0007489	bc2002_g13168.t1	vverm_g11537.t1
OG0007490	bc2002_g13165.t1	vverm_g11545.t1, vverm_g11545.t2
OG0007491	bc2002_g13164.t1, bc2002_g13164.t2	vverm_g11539.t1
OG0007492	bc2002_g13161.t1	vverm_g11554.t1
OG0007499	bc2002_g1793.t1	vverm_g10111.t1
