Orthogroup	Species	dicty_braker	Orthologs
OG0005287	bc2002_braker	dicty_g7487.t1	bc2002_g17130.t1
OG0005288	acastellanii_braker	dicty_g1194.t1	acastellanii_g31.t1
OG0005288	bc2002_braker	dicty_g1194.t1	bc2002_g17337.t1
OG0005288	bc2001_braker	dicty_g1194.t1	bc2001_g8772.t1
OG0005288	vvermcdc19_braker	dicty_g1194.t1	vverm_g9494.t1
OG0005291	vvermcdc19_braker	dicty_g884.t1	vverm_g2536.t1
OG0005291	bc2002_braker	dicty_g884.t1	bc2002_g8750.t1
OG0005291	bc2001_braker	dicty_g884.t1	bc2001_g138.t2, bc2001_g138.t1
OG0005292	vvermcdc19_braker	dicty_g5661.t1	vverm_g16788.t1
OG0005292	bc2001_braker	dicty_g5661.t1	bc2001_g152.t2, bc2001_g152.t1
OG0005292	bc2002_braker	dicty_g5661.t1	bc2002_g8738.t1
OG0005300	vvermcdc19_braker	dicty_g2107.t1	vverm_g1738.t1
OG0005300	bc2002_braker	dicty_g2107.t1	bc2002_g11753.t1
OG0005300	bc2001_braker	dicty_g2107.t1	bc2001_g327.t1, bc2001_g327.t2
OG0005309	vvermcdc19_braker	dicty_g4757.t2, dicty_g4757.t1	vverm_g12574.t3
OG0005309	bc2002_braker	dicty_g4757.t2, dicty_g4757.t1	bc2002_g1629.t1
OG0005309	bc2001_braker	dicty_g4757.t2, dicty_g4757.t1	bc2001_g514.t1
OG0005311	vvermcdc19_braker	dicty_g5012.t1	vverm_g5001.t1
OG0005311	bc2002_braker	dicty_g5012.t1	bc2002_g16532.t1
OG0005311	bc2001_braker	dicty_g5012.t1	bc2001_g548.t1, bc2001_g549.t1
OG0005312	vvermcdc19_braker	dicty_g7978.t1	vverm_g5022.t1
OG0005312	bc2001_braker	dicty_g7978.t1	bc2001_g551.t1
OG0005312	bc2002_braker	dicty_g7978.t1	bc2002_g16534.t2, bc2002_g16534.t1
OG0005318	vvermcdc19_braker	dicty_g6028.t1	vverm_g9418.t1
OG0005318	bc2002_braker	dicty_g6028.t1	bc2002_g1703.t1
OG0005318	bc2001_braker	dicty_g6028.t1	bc2001_g658.t2, bc2001_g658.t1
OG0005334	bc2002_braker	dicty_g6637.t1	bc2002_g4193.t1
OG0005334	bc2001_braker	dicty_g6637.t1	bc2001_g1131.t1
OG0005334	vvermcdc19_braker	dicty_g6637.t1	vverm_g4706.t2, vverm_g4706.t1
OG0005336	vvermcdc19_braker	dicty_g6695.t1	vverm_g5152.t1
OG0005336	bc2002_braker	dicty_g6695.t1	bc2002_g4157.t1
OG0005336	bc2001_braker	dicty_g6695.t1	bc2001_g1162.t1, bc2001_g1162.t2
OG0005369	bc2001_braker	dicty_g6019.t1	bc2001_g1893.t1
OG0005369	bc2002_braker	dicty_g6019.t1	bc2002_g7332.t1
OG0005369	vvermcdc19_braker	dicty_g6019.t1	vverm_g10948.t2, vverm_g10948.t1
OG0005373	bc2002_braker	dicty_g7035.t1	bc2002_g7378.t1
OG0005373	bc2001_braker	dicty_g7035.t1	bc2001_g1936.t1
OG0005373	vvermcdc19_braker	dicty_g7035.t1	vverm_g10907.t1, vverm_g10982.t1
OG0005374	vvermcdc19_braker	dicty_g4970.t1	vverm_g13487.t1
OG0005374	bc2002_braker	dicty_g4970.t1	bc2002_g7388.t1
OG0005374	bc2001_braker	dicty_g4970.t1	bc2001_g1947.t2, bc2001_g1947.t1
OG0005375	vvermcdc19_braker	dicty_g5705.t1	vverm_g9463.t1
OG0005375	bc2002_braker	dicty_g5705.t1	bc2002_g7411.t1
OG0005375	bc2001_braker	dicty_g5705.t1	bc2001_g1968.t2, bc2001_g1968.t1
OG0005381	vvermcdc19_braker	dicty_g7906.t1	vverm_g6338.t1, vverm_g6338.t2
OG0005381	bc2002_braker	dicty_g7906.t1	bc2002_g11432.t1
OG0005381	bc2001_braker	dicty_g7906.t1	bc2001_g2183.t1
OG0005387	vvermcdc19_braker	dicty_g1191.t1	vverm_g14281.t1, vverm_g14281.t2
OG0005387	bc2001_braker	dicty_g1191.t1	bc2001_g2383.t1
OG0005387	bc2002_braker	dicty_g1191.t1	bc2002_g2235.t1
OG0005391	vvermcdc19_braker	dicty_g4519.t1	vverm_g15618.t1
OG0005391	bc2002_braker	dicty_g4519.t1	bc2002_g14980.t1
OG0005391	bc2001_braker	dicty_g4519.t1	bc2001_g2493.t1, bc2001_g2493.t2
OG0005403	vvermcdc19_braker	dicty_g2697.t1, dicty_g2780.t1	vverm_g6457.t1
OG0005403	bc2002_braker	dicty_g2697.t1, dicty_g2780.t1	bc2002_g11450.t1
OG0005403	bc2001_braker	dicty_g2697.t1, dicty_g2780.t1	bc2001_g2808.t1
OG0005404	vvermcdc19_braker	dicty_g9809.t1	vverm_g6476.t1, vverm_g5500.t1
OG0005404	bc2002_braker	dicty_g9809.t1	bc2002_g11460.t1
OG0005404	bc2001_braker	dicty_g9809.t1	bc2001_g2818.t1
OG0005406	bc2002_braker	dicty_g1265.t1	bc2002_g11514.t1
OG0005406	bc2001_braker	dicty_g1265.t1	bc2001_g2866.t1
OG0005406	vvermcdc19_braker	dicty_g1265.t1	vverm_g6305.t2, vverm_g6305.t1
OG0005426	vvermcdc19_braker	dicty_g5009.t1	vverm_g3452.t1
OG0005426	bc2002_braker	dicty_g5009.t1	bc2002_g15676.t1
OG0005426	bc2001_braker	dicty_g5009.t1	bc2001_g3439.t2, bc2001_g3439.t1
OG0005431	vvermcdc19_braker	dicty_g2435.t1	vverm_g1117.t2, vverm_g1117.t1, vverm_g2218.t1
OG0005431	bc2001_braker	dicty_g2435.t1	bc2001_g3490.t1
OG0005440	vvermcdc19_braker	dicty_g664.t1	vverm_g4098.t1
OG0005440	bc2002_braker	dicty_g664.t1	bc2002_g6103.t1
OG0005440	bc2001_braker	dicty_g664.t1	bc2001_g3665.t1, bc2001_g3665.t2
OG0005442	vvermcdc19_braker	dicty_g6175.t1, dicty_g8290.t1	vverm_g8939.t1
OG0005442	bc2002_braker	dicty_g6175.t1, dicty_g8290.t1	bc2002_g10385.t1
OG0005442	bc2001_braker	dicty_g6175.t1, dicty_g8290.t1	bc2001_g3703.t1
OG0005446	bc2001_braker	dicty_g1027.t1	bc2001_g3862.t2, bc2001_g3862.t1
OG0005446	bc2002_braker	dicty_g1027.t1	bc2002_g13456.t1
OG0005446	vvermcdc19_braker	dicty_g1027.t1	vverm_g9897.t1
OG0005448	vvermcdc19_braker	dicty_g6186.t2, dicty_g6186.t1	vverm_g16619.t1
OG0005448	bc2001_braker	dicty_g6186.t2, dicty_g6186.t1	bc2001_g3943.t1
OG0005448	bc2002_braker	dicty_g6186.t2, dicty_g6186.t1	bc2002_g14751.t1
OG0005450	bc2002_braker	dicty_g2395.t1	bc2002_g14766.t1
OG0005450	bc2001_braker	dicty_g2395.t1	bc2001_g3958.t1, bc2001_g3958.t2
OG0005450	vvermcdc19_braker	dicty_g2395.t1	vverm_g15658.t1
OG0005451	bc2001_braker	dicty_g8904.t1, dicty_g9119.t1	bc2001_g3959.t1
OG0005451	bc2002_braker	dicty_g8904.t1, dicty_g9119.t1	bc2002_g14767.t1
OG0005451	vvermcdc19_braker	dicty_g8904.t1, dicty_g9119.t1	vverm_g15660.t1
OG0005460	bc2002_braker	dicty_g8848.t1	bc2002_g2633.t1
OG0005460	bc2001_braker	dicty_g8848.t1	bc2001_g4297.t3, bc2001_g4297.t1
OG0005460	vvermcdc19_braker	dicty_g8848.t1	vverm_g15033.t1
OG0005464	bc2001_braker	dicty_g6852.t1	bc2001_g4387.t2, bc2001_g4387.t1, bc2001_g4390.t1, bc2001_g4390.t2
OG0005480	vvermcdc19_braker	dicty_g529.t1	vverm_g2507.t1
OG0005480	bc2002_braker	dicty_g529.t1	bc2002_g19732.t1
OG0005480	bc2001_braker	dicty_g529.t1	bc2001_g5034.t1, bc2001_g5034.t2
OG0005483	vvermcdc19_braker	dicty_g5589.t1	vverm_g5028.t1
OG0005483	bc2002_braker	dicty_g5589.t1	bc2002_g19795.t1
OG0005483	bc2001_braker	dicty_g5589.t1	bc2001_g5098.t1, bc2001_g5098.t2
OG0005485	bc2002_braker	dicty_g8351.t1	bc2002_g3491.t1
OG0005485	bc2001_braker	dicty_g8351.t1	bc2001_g5144.t1, bc2001_g5144.t2
OG0005485	vvermcdc19_braker	dicty_g8351.t1	vverm_g2791.t1
OG0005489	vvermcdc19_braker	dicty_g2970.t1, dicty_g2505.t1	vverm_g2816.t1
OG0005489	bc2001_braker	dicty_g2970.t1, dicty_g2505.t1	bc2001_g5213.t1
OG0005489	bc2002_braker	dicty_g2970.t1, dicty_g2505.t1	bc2002_g3418.t1
OG0005491	vvermcdc19_braker	dicty_g7299.t1	vverm_g14092.t1
OG0005491	bc2001_braker	dicty_g7299.t1	bc2001_g5278.t1
OG0005491	bc2002_braker	dicty_g7299.t1	bc2002_g6806.t2, bc2002_g6806.t1
OG0005493	vvermcdc19_braker	dicty_g1128.t1	vverm_g14817.t1
OG0005493	bc2002_braker	dicty_g1128.t1	bc2002_g6950.t1
OG0005493	bc2001_braker	dicty_g1128.t1	bc2001_g5414.t1, bc2001_g5414.t2
OG0005494	vvermcdc19_braker	dicty_g1600.t1	vverm_g14818.t1
OG0005494	bc2002_braker	dicty_g1600.t1	bc2002_g6969.t1
OG0005494	bc2001_braker	dicty_g1600.t1	bc2001_g5433.t2, bc2001_g5433.t1
OG0005505	bc2002_braker	dicty_g7780.t1	bc2002_g14265.t1
OG0005505	bc2001_braker	dicty_g7780.t1	bc2001_g5963.t1
OG0005505	vvermcdc19_braker	dicty_g7780.t1	vverm_g15018.t1, vverm_g15018.t2
OG0005508	vvermcdc19_braker	dicty_g9760.t1	vverm_g5769.t1
OG0005508	bc2001_braker	dicty_g9760.t1	bc2001_g6114.t1
OG0005508	bc2002_braker	dicty_g9760.t1	bc2002_g12857.t2, bc2002_g12857.t1
OG0005511	bc2001_braker	dicty_g8739.t1, dicty_g6592.t1	bc2001_g6332.t1
OG0005511	bc2002_braker	dicty_g8739.t1, dicty_g6592.t1	bc2002_g13102.t1
OG0005511	vvermcdc19_braker	dicty_g8739.t1, dicty_g6592.t1	vverm_g6090.t1
OG0005513	bc2001_braker	dicty_g3212.t1	bc2001_g6374.t1
OG0005513	bc2002_braker	dicty_g3212.t1	bc2002_g3535.t1
OG0005513	vvermcdc19_braker	dicty_g3212.t1	vverm_g7224.t1, vverm_g37.t1
OG0005516	bc2002_braker	dicty_g9220.t2, dicty_g9220.t1	bc2002_g10687.t1
OG0005516	bc2001_braker	dicty_g9220.t2, dicty_g9220.t1	bc2001_g6527.t1
OG0005516	vvermcdc19_braker	dicty_g9220.t2, dicty_g9220.t1	vverm_g7031.t1
OG0005525	vvermcdc19_braker	dicty_g9750.t1	vverm_g8261.t1, vverm_g4048.t1
OG0005525	bc2002_braker	dicty_g9750.t1	bc2002_g10303.t1
OG0005525	bc2001_braker	dicty_g9750.t1	bc2001_g6765.t1
OG0005526	vvermcdc19_braker	dicty_g2776.t1, dicty_g2701.t1	vverm_g8926.t1
OG0005526	bc2001_braker	dicty_g2776.t1, dicty_g2701.t1	bc2001_g6780.t1
OG0005526	bc2002_braker	dicty_g2776.t1, dicty_g2701.t1	bc2002_g10316.t1
OG0005528	bc2002_braker	dicty_g8928.t2, dicty_g8928.t1	bc2002_g8121.t1
OG0005528	bc2001_braker	dicty_g8928.t2, dicty_g8928.t1	bc2001_g6840.t1
OG0005528	vvermcdc19_braker	dicty_g8928.t2, dicty_g8928.t1	vverm_g1185.t1
OG0005529	vvermcdc19_braker	dicty_g3095.t1	vverm_g15683.t1, vverm_g15683.t2
OG0005529	bc2001_braker	dicty_g3095.t1	bc2001_g6861.t1
OG0005529	bc2002_braker	dicty_g3095.t1	bc2002_g1712.t1
OG0005540	vvermcdc19_braker	dicty_g5065.t1	vverm_g13008.t1
OG0005540	bc2002_braker	dicty_g5065.t1	bc2002_g4993.t1
OG0005540	bc2001_braker	dicty_g5065.t1	bc2001_g7263.t1, bc2001_g7263.t2
OG0005543	vvermcdc19_braker	dicty_g1081.t1	vverm_g15804.t1
OG0005543	bc2002_braker	dicty_g1081.t1	bc2002_g4652.t1
OG0005543	bc2001_braker	dicty_g1081.t1	bc2001_g7347.t1, bc2001_g7347.t2
OG0005545	vvermcdc19_braker	dicty_g956.t1	vverm_g13156.t1, vverm_g12521.t1
OG0005545	bc2001_braker	dicty_g956.t1	bc2001_g7369.t1
OG0005545	bc2002_braker	dicty_g956.t1	bc2002_g4630.t1
OG0005550	vvermcdc19_braker	dicty_g5736.t2, dicty_g5736.t1	vverm_g15455.t1
OG0005550	bc2001_braker	dicty_g5736.t2, dicty_g5736.t1	bc2001_g7461.t2
OG0005550	bc2002_braker	dicty_g5736.t2, dicty_g5736.t1	bc2002_g13898.t2
OG0005551	bc2001_braker	dicty_g7737.t1	bc2001_g7478.t1
OG0005551	bc2002_braker	dicty_g7737.t1	bc2002_g13913.t1
OG0005551	vvermcdc19_braker	dicty_g7737.t1	vverm_g15519.t2, vverm_g15519.t1
OG0005556	vvermcdc19_braker	dicty_g11352.t1	vverm_g7788.t1
OG0005556	bc2002_braker	dicty_g11352.t1	bc2002_g19212.t1
OG0005556	bc2001_braker	dicty_g11352.t1	bc2001_g7906.t2, bc2001_g7906.t1
OG0005559	vvermcdc19_braker	dicty_g11047.t1	vverm_g1143.t1, vverm_g1143.t2
OG0005559	bc2002_braker	dicty_g11047.t1	bc2002_g15533.t1
OG0005559	bc2001_braker	dicty_g11047.t1	bc2001_g7947.t1
OG0005560	vvermcdc19_braker	dicty_g3548.t1	vverm_g7477.t1
OG0005560	bc2001_braker	dicty_g3548.t1	bc2001_g7976.t3
OG0005560	bc2002_braker	dicty_g3548.t1	bc2002_g15560.t2, bc2002_g15560.t1
OG0005580	vvermcdc19_braker	dicty_g6490.t1, dicty_g3444.t1	vverm_g3899.t1
OG0005580	bc2002_braker	dicty_g6490.t1, dicty_g3444.t1	bc2002_g17135.t1
OG0005580	bc2001_braker	dicty_g6490.t1, dicty_g3444.t1	bc2001_g8580.t1
OG0005582	vvermcdc19_braker	dicty_g8097.t1	vverm_g12107.t1
OG0005582	bc2001_braker	dicty_g8097.t1	bc2001_g8640.t1
OG0005582	bc2002_braker	dicty_g8097.t1	bc2002_g17202.t1, bc2002_g17202.t2
OG0005588	vvermcdc19_braker	dicty_g6384.t2, dicty_g6384.t1	vverm_g16525.t1
OG0005588	bc2001_braker	dicty_g6384.t2, dicty_g6384.t1	bc2001_g8865.t1
OG0005588	bc2002_braker	dicty_g6384.t2, dicty_g6384.t1	bc2002_g9086.t1
OG0005592	vvermcdc19_braker	dicty_g5121.t1	vverm_g5567.t1
OG0005592	bc2002_braker	dicty_g5121.t1	bc2002_g8968.t1
OG0005592	bc2001_braker	dicty_g5121.t1	bc2001_g8975.t1, bc2001_g8975.t2
OG0005595	bc2002_braker	dicty_g8122.t1	bc2002_g3884.t1, bc2002_g3884.t2
OG0005595	bc2001_braker	dicty_g8122.t1	bc2001_g9020.t1, bc2001_g9020.t2
OG0005596	vvermcdc19_braker	dicty_g1276.t1	vverm_g16242.t1
OG0005596	bc2002_braker	dicty_g1276.t1	bc2002_g3885.t1
OG0005596	bc2001_braker	dicty_g1276.t1	bc2001_g9021.t1, bc2001_g9021.t2
OG0005597	vvermcdc19_braker	dicty_g7125.t1	vverm_g16277.t1
OG0005597	bc2002_braker	dicty_g7125.t1	bc2002_g3927.t1
OG0005597	bc2001_braker	dicty_g7125.t1	bc2001_g9068.t2, bc2001_g9068.t1
OG0005599	vvermcdc19_braker	dicty_g4748.t1	vverm_g227.t1
OG0005599	bc2002_braker	dicty_g4748.t1	bc2002_g2432.t1
OG0005599	bc2001_braker	dicty_g4748.t1	bc2001_g9116.t2, bc2001_g9116.t1
OG0005603	bc2002_braker	dicty_g8055.t1	bc2002_g18397.t1, bc2002_g18397.t2
OG0005603	bc2001_braker	dicty_g8055.t1	bc2001_g9205.t1
OG0005603	vvermcdc19_braker	dicty_g8055.t1	vverm_g2145.t1
OG0005606	bc2002_braker	dicty_g430.t1	bc2002_g18470.t1, bc2002_g18470.t2
OG0005606	bc2001_braker	dicty_g430.t1	bc2001_g9272.t1
OG0005606	vvermcdc19_braker	dicty_g430.t1	vverm_g1151.t1
OG0005607	vvermcdc19_braker	dicty_g6010.t1	vverm_g1166.t1
OG0005607	bc2001_braker	dicty_g6010.t1	bc2001_g9283.t1
OG0005607	bc2002_braker	dicty_g6010.t1	bc2002_g18482.t1, bc2002_g18482.t2
OG0005608	vvermcdc19_braker	dicty_g7545.t1	vverm_g1163.t1
OG0005608	bc2002_braker	dicty_g7545.t1	bc2002_g18485.t1
OG0005608	bc2001_braker	dicty_g7545.t1	bc2001_g9286.t1, bc2001_g9286.t2
OG0005609	bc2002_braker	dicty_g6043.t1, dicty_g6043.t2	bc2002_g18509.t1
OG0005609	bc2001_braker	dicty_g6043.t1, dicty_g6043.t2	bc2001_g9310.t1
OG0005609	vvermcdc19_braker	dicty_g6043.t1, dicty_g6043.t2	vverm_g1171.t1
OG0005615	vvermcdc19_braker	dicty_g4549.t1	vverm_g2272.t1
OG0005615	bc2002_braker	dicty_g4549.t1	bc2002_g2318.t1
OG0005615	bc2001_braker	dicty_g4549.t1	bc2001_g9429.t1, bc2001_g9429.t2
OG0005619	bc2001_braker	dicty_g2521.t1, dicty_g2954.t1	bc2001_g9558.t1
OG0005619	bc2002_braker	dicty_g2521.t1, dicty_g2954.t1	bc2002_g9823.t1
OG0005619	vvermcdc19_braker	dicty_g2521.t1, dicty_g2954.t1	vverm_g3167.t1
OG0005623	vvermcdc19_braker	dicty_g7504.t1	vverm_g7914.t2, vverm_g7914.t1
OG0005623	bc2002_braker	dicty_g7504.t1	bc2002_g18171.t1
OG0005623	bc2001_braker	dicty_g7504.t1	bc2001_g9668.t1
OG0005626	vvermcdc19_braker	dicty_g6960.t1	vverm_g1627.t2, vverm_g1627.t1
OG0005626	bc2002_braker	dicty_g6960.t1	bc2002_g11903.t1
OG0005626	bc2001_braker	dicty_g6960.t1	bc2001_g9836.t1
OG0005633	bc2002_braker	dicty_g754.t1	bc2002_g16916.t2, bc2002_g16916.t1
OG0005633	bc2001_braker	dicty_g754.t1	bc2001_g10116.t3, bc2001_g10116.t1
OG0005636	vvermcdc19_braker	dicty_g11294.t1	vverm_g10298.t1
OG0005636	bc2001_braker	dicty_g11294.t1	bc2001_g10157.t1
OG0005636	bc2002_braker	dicty_g11294.t1	bc2002_g16875.t1, bc2002_g16875.t2
OG0005639	bc2002_braker	dicty_g3791.t2, dicty_g3791.t1	bc2002_g15824.t1
OG0005639	bc2001_braker	dicty_g3791.t2, dicty_g3791.t1	bc2001_g10343.t1, bc2001_g10343.t2
OG0005644	vvermcdc19_braker	dicty_g1943.t1	vverm_g15303.t1
OG0005644	bc2001_braker	dicty_g1943.t1	bc2001_g10588.t1, bc2001_g10588.t2
OG0005644	bc2002_braker	dicty_g1943.t1	bc2002_g712.t1
OG0005650	vvermcdc19_braker	dicty_g7849.t1, dicty_g8895.t1	vverm_g14605.t1
OG0005650	bc2002_braker	dicty_g7849.t1, dicty_g8895.t1	bc2002_g5416.t1
OG0005650	bc2001_braker	dicty_g7849.t1, dicty_g8895.t1	bc2001_g10858.t1
OG0005651	bc2001_braker	dicty_g4905.t1	bc2001_g10879.t1
OG0005651	bc2002_braker	dicty_g4905.t1	bc2002_g5398.t1
OG0005651	vvermcdc19_braker	dicty_g4905.t1	vverm_g15.t1, vverm_g6614.t1
OG0005652	bc2002_braker	dicty_g10994.t1	bc2002_g5289.t1
OG0005652	bc2001_braker	dicty_g10994.t1	bc2001_g10986.t1
OG0005652	vvermcdc19_braker	dicty_g10994.t1	vverm_g11810.t1, vverm_g11810.t2
OG0005656	bc2001_braker	dicty_g9405.t1	bc2001_g11285.t1
OG0005656	bc2002_braker	dicty_g9405.t1	bc2002_g6365.t2, bc2002_g6365.t1
OG0005656	vvermcdc19_braker	dicty_g9405.t1	vverm_g3392.t1
OG0005657	bc2001_braker	dicty_g9364.t1	bc2001_g11291.t1
OG0005657	bc2002_braker	dicty_g9364.t1	bc2002_g6370.t1
OG0005657	vvermcdc19_braker	dicty_g9364.t1	vverm_g3366.t2, vverm_g3366.t1
OG0005659	bc2002_braker	dicty_g8844.t1, dicty_g9033.t1	bc2002_g2521.t1
OG0005659	bc2001_braker	dicty_g8844.t1, dicty_g9033.t1	bc2001_g11365.t1
OG0005659	vvermcdc19_braker	dicty_g8844.t1, dicty_g9033.t1	vverm_g4231.t1
OG0005661	bc2002_braker	dicty_g7874.t1	bc2002_g12682.t1
OG0005661	bc2001_braker	dicty_g7874.t1	bc2001_g11405.t1
OG0005661	vvermcdc19_braker	dicty_g7874.t1	vverm_g13292.t1, vverm_g16774.t1
OG0005664	bc2001_braker	dicty_g7850.t1	bc2001_g11561.t1
OG0005664	bc2002_braker	dicty_g7850.t1	bc2002_g12521.t1
OG0005664	vvermcdc19_braker	dicty_g7850.t1	vverm_g15163.t1, vverm_g14709.t1
OG0005665	vvermcdc19_braker	dicty_g1374.t1	vverm_g9173.t2, vverm_g9173.t1
OG0005665	bc2001_braker	dicty_g1374.t1	bc2001_g11574.t1
OG0005665	bc2002_braker	dicty_g1374.t1	bc2002_g12506.t1
OG0005666	bc2001_braker	dicty_g3318.t1	bc2001_g11588.t1
OG0005666	bc2002_braker	dicty_g3318.t1	bc2002_g12492.t1
OG0005666	vvermcdc19_braker	dicty_g3318.t1	vverm_g14691.t1, vverm_g15184.t1
OG0005667	bc2002_braker	dicty_g2161.t1	bc2002_g12477.t1
OG0005667	bc2001_braker	dicty_g2161.t1	bc2001_g11603.t1
OG0005667	vvermcdc19_braker	dicty_g2161.t1	vverm_g16729.t2, vverm_g16729.t1
OG0005669	bc2002_braker	dicty_g4016.t1	bc2002_g12401.t1
OG0005669	bc2001_braker	dicty_g4016.t1	bc2001_g11676.t1
OG0005669	vvermcdc19_braker	dicty_g4016.t1	vverm_g15752.t1, vverm_g15752.t2
OG0005670	bc2001_braker	dicty_g6291.t1	bc2001_g11712.t1
OG0005670	bc2002_braker	dicty_g6291.t1	bc2002_g12366.t1
OG0005670	vvermcdc19_braker	dicty_g6291.t1	vverm_g13999.t2, vverm_g13999.t1
OG0005675	vvermcdc19_braker	dicty_g9415.t1	vverm_g11532.t1
OG0005675	bc2002_braker	dicty_g9415.t1	bc2002_g13183.t1
OG0005675	bc2001_braker	dicty_g9415.t1	bc2001_g11879.t1, bc2001_g11879.t2
OG0005678	vvermcdc19_braker	dicty_g3427.t1	vverm_g525.t2, vverm_g525.t1
OG0005678	bc2002_braker	dicty_g3427.t1	bc2002_g1792.t1
OG0005678	bc2001_braker	dicty_g3427.t1	bc2001_g11986.t1
OG0005681	bc2001_braker	dicty_g3418.t1	bc2001_g12133.t1, bc2001_g12133.t2
OG0005681	bc2002_braker	dicty_g3418.t1	bc2002_g12233.t1
OG0005681	vvermcdc19_braker	dicty_g3418.t1	vverm_g10073.t1
OG0005682	bc2002_braker	dicty_g10509.t1	bc2002_g12181.t1
OG0005682	bc2001_braker	dicty_g10509.t1	bc2001_g12185.t1
OG0005682	vvermcdc19_braker	dicty_g10509.t1	vverm_g10075.t1, vverm_g10075.t2
OG0005689	bc2002_braker	dicty_g7776.t1	bc2002_g10135.t1
OG0005689	bc2001_braker	dicty_g7776.t1	bc2001_g12494.t1
OG0005689	vvermcdc19_braker	dicty_g7776.t1	vverm_g1291.t1, vverm_g1291.t2
OG0005693	vvermcdc19_braker	dicty_g10844.t1	vverm_g7022.t1
OG0005693	bc2002_braker	dicty_g10844.t1	bc2002_g10719.t1
OG0005693	bc2001_braker	dicty_g10844.t1	bc2001_g12753.t1, bc2001_g12753.t2
OG0005694	vvermcdc19_braker	dicty_g9288.t1	vverm_g16469.t1
OG0005694	bc2002_braker	dicty_g9288.t1	bc2002_g2932.t2, bc2002_g2932.t1
OG0005694	bc2001_braker	dicty_g9288.t1	bc2001_g12856.t1
OG0005696	vvermcdc19_braker	dicty_g3170.t1	vverm_g9145.t1
OG0005696	bc2001_braker	dicty_g3170.t1	bc2001_g12879.t1
OG0005696	bc2002_braker	dicty_g3170.t1	bc2002_g2907.t2, bc2002_g2907.t1
OG0005699	bc2001_braker	dicty_g3627.t1, dicty_g3627.t2	bc2001_g12952.t1
OG0005699	bc2002_braker	dicty_g3627.t1, dicty_g3627.t2	bc2002_g7700.t1
OG0005699	vvermcdc19_braker	dicty_g3627.t1, dicty_g3627.t2	vverm_g1093.t1
OG0005704	bc2001_braker	dicty_g3652.t1, dicty_g3652.t2	bc2001_g13063.t1
OG0005704	bc2002_braker	dicty_g3652.t1, dicty_g3652.t2	bc2002_g16323.t1
OG0005704	vvermcdc19_braker	dicty_g3652.t1, dicty_g3652.t2	vverm_g116.t1
OG0005706	bc2002_braker	dicty_g6020.t1	bc2002_g13384.t1
OG0005706	bc2001_braker	dicty_g6020.t1	bc2001_g13211.t1
OG0005706	vvermcdc19_braker	dicty_g6020.t1	vverm_g15326.t1, vverm_g15326.t2
OG0005710	bc2002_braker	dicty_g963.t2, dicty_g963.t1	bc2002_g9225.t1
OG0005710	bc2001_braker	dicty_g963.t2, dicty_g963.t1	bc2001_g13551.t1
OG0005710	vvermcdc19_braker	dicty_g963.t2, dicty_g963.t1	vverm_g8151.t1
OG0005711	bc2002_braker	dicty_g3434.t1	bc2002_g9263.t1
OG0005711	bc2001_braker	dicty_g3434.t1	bc2001_g13593.t1
OG0005711	vvermcdc19_braker	dicty_g3434.t1	vverm_g555.t1, vverm_g14417.t1
OG0005712	vvermcdc19_braker	dicty_g4963.t1	vverm_g8156.t1, vverm_g8156.t2
OG0005712	bc2001_braker	dicty_g4963.t1	bc2001_g13595.t1
OG0005712	bc2002_braker	dicty_g4963.t1	bc2002_g9265.t1
OG0005713	vvermcdc19_braker	dicty_g5857.t1, dicty_g5857.t2	vverm_g8166.t1
OG0005713	bc2002_braker	dicty_g5857.t1, dicty_g5857.t2	bc2002_g9275.t1
OG0005713	bc2001_braker	dicty_g5857.t1, dicty_g5857.t2	bc2001_g13606.t1
OG0005715	vvermcdc19_braker	dicty_g290.t1	vverm_g3897.t1
OG0005715	bc2002_braker	dicty_g290.t1	bc2002_g5819.t2
OG0005715	bc2001_braker	dicty_g290.t1	bc2001_g13680.t1, bc2001_g13680.t2
OG0005718	vvermcdc19_braker	dicty_g6538.t1	vverm_g12657.t1
OG0005718	bc2001_braker	dicty_g6538.t1	bc2001_g13978.t1
OG0005718	bc2002_braker	dicty_g6538.t1	bc2002_g10887.t1, bc2002_g10887.t2
OG0005719	bc2002_braker	dicty_g1503.t1	bc2002_g10892.t1
OG0005719	bc2001_braker	dicty_g1503.t1	bc2001_g13983.t1
OG0005719	vvermcdc19_braker	dicty_g1503.t1	vverm_g12660.t2, vverm_g12660.t1
OG0005721	vvermcdc19_braker	dicty_g5616.t1	vverm_g6910.t2, vverm_g6910.t1
OG0005721	bc2001_braker	dicty_g5616.t1	bc2001_g13998.t1
OG0005721	bc2002_braker	dicty_g5616.t1	bc2002_g10910.t1
OG0005725	vvermcdc19_braker	dicty_g6442.t1	vverm_g12788.t1
OG0005725	bc2002_braker	dicty_g6442.t1	bc2002_g11074.t2, bc2002_g11074.t1
OG0005725	bc2001_braker	dicty_g6442.t1	bc2001_g14167.t1
OG0005727	bc2002_braker	dicty_g1186.t1	bc2002_g5673.t1
OG0005727	bc2001_braker	dicty_g1186.t1	bc2001_g14238.t1
OG0005727	vvermcdc19_braker	dicty_g1186.t1	vverm_g1350.t2, vverm_g1350.t1
OG0005730	vvermcdc19_braker	dicty_g7931.t1	vverm_g1367.t1
OG0005730	bc2002_braker	dicty_g7931.t1	bc2002_g5738.t1
